No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
879,TRD2022082204073,SiCepat,11460,30959,,5,8,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""30959"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":320000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""19c76dbe21707aa23b2bb5a06e9e5991"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":8,""minDuration"":5,""price"":38500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""0d3a12d229cfb70e02d00708eb747f92"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
880,TRD2022082204167,SiCepat,11460,14240,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""14240"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":3,""minDuration"":2,""price"":35000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""cbd2259f601d85b933f0dbe3beaea487"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":1,""minDuration"":1,""price"":14000,""rateCode"":""BEST"",""rateName"":""Besok Sampai Tujuan"",""signedKey"":""319b5ce69dc232b1aca9ce8ac0f5bb40"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":2,""minDuration"":1,""price"":11000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""2d45563a81a041d76f0211b65876422a"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
881,TRD2022082204154,SiCepat,11460,61152,,3,6,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""61152"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":7,""minDuration"":6,""price"":60000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""32d459fc69320ed8585a46e5e9f42a75"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":6,""minDuration"":3,""price"":24000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""de1a640a443259eb893f3416281e38f1"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
882,TRD2022082204188,SiCepat,11460,83653,,9,12,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""83653"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":200000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""1babf9efb77ed566ade085259b5d02ae"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":42000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""0b27cf6237fbe9b1ed8d63065fb8e058"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
883,TRD2022082204151,SiCepat,11460,83653,,9,12,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""83653"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":200000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""1babf9efb77ed566ade085259b5d02ae"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":42000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""0b27cf6237fbe9b1ed8d63065fb8e058"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
884,TRD2022082204002,SiCepat,11460,15147,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""15147"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":3,""minDuration"":2,""price"":35000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""b8de3a1bd8224a4a3e300c726cedd9ab"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":1,""minDuration"":1,""price"":14000,""rateCode"":""BEST"",""rateName"":""Besok Sampai Tujuan"",""signedKey"":""57e0c6db308f52597675628757283a47"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":2,""minDuration"":1,""price"":11000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""7a065d5ff36c76e623c9e25ca5c086b6"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
885,TRD2022082204026,SiCepat,11460,61262,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""61262"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":4,""minDuration"":3,""price"":60000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""54964987a0f2faab6c9d1b547b039112"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":2,""minDuration"":1,""price"":21000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""605a68f553f29b1d8c498499cd3c9a29"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
886,TRD2022082204216,SiCepat,11460,72152,,9,12,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""72152"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":21,""minDuration"":16,""price"":285000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""b4f4c96e1950e8368ff8f7a599428850"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":58500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""f1bf9f767019f63b957773428aa21e4d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
887,TRD2022082204121,SiCepat,11460,28463,,5,9,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""28463"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":385000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""fa6b18afd4ff33876fd5b4d42c869615"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":43000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""c2ca67ef29714fba34849739e8bffaa2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
888,TRD2022082204009,SiCepat,11460,28463,,5,9,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""28463"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":385000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""fa6b18afd4ff33876fd5b4d42c869615"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":43000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""c2ca67ef29714fba34849739e8bffaa2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
889,TRD2022082204042,SiCepat,11460,84353,,9,12,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""84353"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":200000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""41a54cf80c804901a9af7d10c2fcfd54"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":12,""minDuration"":9,""price"":49000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""10a9528697389590e998a0c5345205ba"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
890,TRD2022082204067,SiCepat,11460,25663,,5,9,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""25663"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":355000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""da6c90dbb3a5d46c1c8488c943ba5d43"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":5,""price"":42000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""692404c8898241118aa6dfa060428288"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
891,TRD2022082204034,SiCepat,11460,86516,,12,15,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""86516"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":31,""minDuration"":28,""price"":725000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""7610923b56c53fdbf79fbf9bc7df7077"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":15,""minDuration"":12,""price"":113500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""bd787f354a67273016687c9d5d652f50"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
892,TRD2022082204056,SiCepat,11460,91921,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""91921"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":14,""minDuration"":5,""price"":310000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""69abb11c0ee72da6b82402eab64fd205"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":5,""minDuration"":3,""price"":56500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""cd0782b73982d5e2732abf4fb950d56d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
893,TRD2022082204146,SiCepat,11460,92411,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""92411"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":14,""minDuration"":5,""price"":310000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""d5fdccbf2f2bcaae1ec26156068e01bc"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":5,""minDuration"":3,""price"":56500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""4bb85fb8068a4d916559fb5bff52a772"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
894,TRD2022082204085,SiCepat,11460,75118,,2,4,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""75118"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":10,""minDuration"":7,""price"":160000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""929f956688439acdcc22fbab0192a42c"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":4,""minDuration"":2,""price"":57500,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""e876e52ae520b701cb636eae43cc20d8"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
895,TRD2022082204110,SiCepat,11460,15322,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""15322"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":3,""minDuration"":2,""price"":35000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""53d15cf21be7ca30a2ddcc5fe0790712"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":1,""minDuration"":1,""price"":14000,""rateCode"":""BEST"",""rateName"":""Besok Sampai Tujuan"",""signedKey"":""3ec2d297896118a2f9ec7d35a40b6026"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":2,""minDuration"":1,""price"":11000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""6bdd19fa11c8ede0ddc7822e2de7b33e"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
896,TRD2022082204139,SiCepat,11460,21211,,6,9,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""21211"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":13,""minDuration"":8,""price"":190000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""48169ca31933e2e6ad8e28175a1887c8"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":9,""minDuration"":6,""price"":45000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""d81af8763b575c562708fde3d59ebd74"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
897,TRD2022082204130,SiCepat,11460,93573,,11,13,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SCP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""93573"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":24,""minDuration"":21,""price"":475000,""rateCode"":""GOKIL"",""rateName"":""Kargo"",""signedKey"":""668bb67a3ee2cf54e7cd76524b8a7429"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sicepat.png"",""logisticName"":""SiCepat"",""maxDuration"":13,""minDuration"":11,""price"":94000,""rateCode"":""SIUNT"",""rateName"":""Regular"",""signedKey"":""61e0c5a8628ce04a35546675653c211c"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
