No,originDistrictName,originCityName,originProvince,originPostalCode,originLat,originLong,destDistrictName,destinationCityName,destProvince,destinationPostalCode,destinationLat,destinationLong
3899,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Subah,Sambas,Kalimantan Barat,79417,0,0
3900,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tangaran,Sambas,Kalimantan Barat,79465,0,0
3901,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tebas,Sambas,Kalimantan Barat,79461,0,0
3902,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tekarang,Sambas,Kalimantan Barat,79465,0,0
3903,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teluk Keramat,Sambas,Kalimantan Barat,79465,0,0
3904,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Balai,Sanggau,Kalimantan Barat,78563,0,0
3905,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Beduai (Beduwai),Sanggau,Kalimantan Barat,78555,0,0
3906,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bonti,Sanggau,Kalimantan Barat,78552,0,0
3907,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Entikong,Sanggau,Kalimantan Barat,78557,0,0
3908,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jangkang,Sanggau,Kalimantan Barat,78591,0,0
3909,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas (Sanggau Kapuas),Sanggau,Kalimantan Barat,78514,0,0
3910,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kembayan,Sanggau,Kalimantan Barat,78553,0,0
3911,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Meliau,Sanggau,Kalimantan Barat,78571,0,0
3912,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mukok,Sanggau,Kalimantan Barat,78581,0,0
3913,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Noyan,Sanggau,Kalimantan Barat,78554,0,0
3914,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Parindu,Sanggau,Kalimantan Barat,78561,0,0
3915,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sekayam,Sanggau,Kalimantan Barat,78556,0,0
3916,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tayan Hilir,Sanggau,Kalimantan Barat,78564,0,0
3917,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tayan Hulu,Sanggau,Kalimantan Barat,78562,0,0
3918,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Toba,Sanggau,Kalimantan Barat,78572,0,0
3919,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belitang,Sekadau,Kalimantan Barat,79588,0,0
3920,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belitang Hilir,Sekadau,Kalimantan Barat,79586,0,0
3921,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belitang Hulu,Sekadau,Kalimantan Barat,79587,0,0
3922,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nanga Mahap,Sekadau,Kalimantan Barat,79585,0,0
3923,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nanga Taman,Sekadau,Kalimantan Barat,79584,0,0
3924,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sekadau Hilir,Sekadau,Kalimantan Barat,79582,0,0
3925,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sekadau Hulu,Sekadau,Kalimantan Barat,79583,0,0
3926,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkawang Barat,Singkawang,Kalimantan Barat,79121,0,0
3927,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkawang Selatan,Singkawang,Kalimantan Barat,79163,0,0
3928,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkawang Tengah,Singkawang,Kalimantan Barat,79114,0,0
3929,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkawang Timur,Singkawang,Kalimantan Barat,79251,0,0
3930,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkawang Utara,Singkawang,Kalimantan Barat,79151,0,0
3931,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Binjai Hulu,Sintang,Kalimantan Barat,78663,0,0
3932,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dedai,Sintang,Kalimantan Barat,78691,0,0
3933,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kayan Hilir,Malinau,Kalimantan Utara,77571,0,0
3934,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kayan Hulu,Sintang,Kalimantan Barat,78694,0,0
3935,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kelam Permai,Sintang,Kalimantan Barat,78656,0,0
3936,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ketungau Hilir,Sintang,Kalimantan Barat,78652,0,0
3937,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ketungau Hulu,Sintang,Kalimantan Barat,78654,0,0
3938,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ketungau Tengah,Sintang,Kalimantan Barat,78653,0,0
3939,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sepauk,Sintang,Kalimantan Barat,78662,0,0
3940,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Serawai (Nanga Serawai),Sintang,Kalimantan Barat,78683,0,0
3941,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sintang,Sintang,Kalimantan Barat,78619,0,0
3942,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sungai Tebelian,Sintang,Kalimantan Barat,78655,0,0
3943,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tempunak,Sintang,Kalimantan Barat,78661,0,0
3944,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dusun Hilir,Barito Selatan,Kalimantan Tengah,73762,0,0
3945,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dusun Selatan,Barito Selatan,Kalimantan Tengah,73713,0,0
3946,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dusun Utara,Barito Selatan,Kalimantan Tengah,73752,0,0
3947,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Gunung Bintang Awai,Barito Selatan,Kalimantan Tengah,73753,0,0
3948,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jenamas,Barito Selatan,Kalimantan Tengah,73763,0,0
3949,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Karau Kuala,Barito Selatan,Kalimantan Tengah,73761,0,0
3950,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Awang,Barito Timur,Kalimantan Tengah,73681,0,0
3951,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Benua Lima,Barito Timur,Kalimantan Tengah,73661,0,0
3952,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dusun Tengah,Barito Timur,Kalimantan Tengah,73652,0,0
3953,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dusun Timur,Barito Timur,Kalimantan Tengah,73617,0,0
3954,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Karusen Janang,Barito Timur,Kalimantan Tengah,73650,0,0
3955,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Paju Epat,Barito Timur,Kalimantan Tengah,73617,0,0
3956,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Paku,Barito Timur,Kalimantan Tengah,73652,0,0
3957,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Patangkep Tutui,Barito Timur,Kalimantan Tengah,73671,0,0
3958,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pematang Karau,Barito Timur,Kalimantan Tengah,73653,0,0
3959,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Raren Batuah,Barito Timur,Kalimantan Tengah,73652,0,0
3960,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Gunung Purei,Barito Utara,Kalimantan Tengah,73871,0,0
3961,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Gunung Timang,Barito Utara,Kalimantan Tengah,73862,0,0
3962,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lahei,Barito Utara,Kalimantan Tengah,73852,0,0
3963,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lahei Barat,Barito Utara,Kalimantan Tengah,73852,0,0
3964,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Montallat (Montalat),Barito Utara,Kalimantan Tengah,73861,0,0
3965,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teweh Baru,Barito Utara,Kalimantan Tengah,73814,0,0
3966,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teweh Selatan,Barito Utara,Kalimantan Tengah,73814,0,0
3967,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teweh Tengah,Barito Utara,Kalimantan Tengah,73814,0,0
3968,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teweh Timur,Barito Utara,Kalimantan Tengah,73881,0,0
3969,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Damang Batu,Gunung Mas,Kalimantan Tengah,74553,0,0
3970,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kahayan Hulu Utara,Gunung Mas,Kalimantan Tengah,74553,0,0
3971,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kurun,Gunung Mas,Kalimantan Tengah,74511,0,0
3972,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Manuhing,Gunung Mas,Kalimantan Tengah,74562,0,0
3973,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Manuhing Raya,Gunung Mas,Kalimantan Tengah,74562,0,0
3974,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mihing Raya,Gunung Mas,Kalimantan Tengah,74571,0,0
3975,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Miri Manasa,Gunung Mas,Kalimantan Tengah,74553,0,0
3976,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rungan,Gunung Mas,Kalimantan Tengah,74561,0,0
3977,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rungan Barat,Gunung Mas,Kalimantan Tengah,74561,0,0
3978,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rungan Hulu,Gunung Mas,Kalimantan Tengah,74561,0,0
3979,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sepang (Sepang Simin),Gunung Mas,Kalimantan Tengah,74571,0,0
3980,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tewah,Gunung Mas,Kalimantan Tengah,74552,0,0
3981,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Basarang,Kapuas,Kalimantan Tengah,73564,0,0
3982,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bataguh,Kapuas,Kalimantan Tengah,73511,0,0
3983,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dadahup,Kapuas,Kalimantan Tengah,73593,0,0
3984,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Barat,Kapuas,Kalimantan Tengah,73552,0,0
3985,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Hilir,Kapuas,Kalimantan Tengah,73522,0,0
3986,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Hulu,Kapuas,Kalimantan Tengah,74581,0,0
3987,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Kuala,Kapuas,Kalimantan Tengah,73583,0,0
3988,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Murung,Kapuas,Kalimantan Tengah,73593,0,0
3989,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Tengah,Kapuas,Kalimantan Tengah,73555,0,0
3990,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kapuas Timur,Kapuas,Kalimantan Tengah,73581,0,0
3991,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mandau Talawang,Kapuas,Kalimantan Tengah,74581,0,0
3992,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mantangai,Kapuas,Kalimantan Tengah,73553,0,0
3993,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pasak Talawang,Kapuas,Kalimantan Tengah,73555,0,0
3994,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Petak,Kapuas,Kalimantan Tengah,73592,0,0
3995,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tamban Catur,Kapuas,Kalimantan Tengah,73583,0,0
3996,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Timpah,Kapuas,Kalimantan Tengah,73554,0,0
3997,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bukit Raya,Katingan,Kalimantan Tengah,74457,0,0
3998,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kamipang,Katingan,Kalimantan Tengah,74462,0,0
3999,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Katingan Hilir,Katingan,Kalimantan Tengah,74462,0,0
4000,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Katingan Hulu,Katingan,Kalimantan Tengah,74457,0,0
4001,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Katingan Kuala,Katingan,Kalimantan Tengah,74463,0,0
4002,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Katingan Tengah,Katingan,Kalimantan Tengah,74454,0,0
4003,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Marikit,Katingan,Kalimantan Tengah,74456,0,0
4004,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mendawai,Katingan,Kalimantan Tengah,74463,0,0
4005,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Petak Malai,Katingan,Kalimantan Tengah,74455,0,0
4006,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Malan,Katingan,Kalimantan Tengah,74453,0,0
4007,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sanaman Mantikei (Senamang Mantikei),Katingan,Kalimantan Tengah,74455,0,0
4008,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tasik Payawan,Katingan,Kalimantan Tengah,74461,0,0
4009,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tewang Sanggalang Garing (Sangalang),Katingan,Kalimantan Tengah,74452,0,0
4010,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Arut Selatan,Kotawaringin Barat,Kalimantan Tengah,74117,0,0
4011,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Arut Utara,Kotawaringin Barat,Kalimantan Tengah,74152,0,0
4012,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotawaringin Lama,Kotawaringin Barat,Kalimantan Tengah,74161,0,0
4013,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kumai,Kotawaringin Barat,Kalimantan Tengah,74181,0,0
4014,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pangkalan Banteng,Kotawaringin Barat,Kalimantan Tengah,74183,0,0
4015,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pangkalan Lada,Kotawaringin Barat,Kalimantan Tengah,74184,0,0
4016,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Antang Kalang,Kotawaringin Timur,Kalimantan Tengah,74352,0,0
4017,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Baamang,Kotawaringin Timur,Kalimantan Tengah,74313,0,0
4018,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bukit Santuei,Kotawaringin Timur,Kalimantan Tengah,74356,0,0
4019,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Cempaga,Kotawaringin Timur,Kalimantan Tengah,74354,0,0
4020,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Cempaga Hulu,Kotawaringin Timur,Kalimantan Tengah,74354,0,0
4021,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kota Besi,Kotawaringin Timur,Kalimantan Tengah,74353,0,0
4022,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mentawa Baru (Ketapang),Kotawaringin Timur,Kalimantan Tengah,74326,0,0
4023,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mentaya Hilir Selatan,Kotawaringin Timur,Kalimantan Tengah,74363,0,0
4024,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mentaya Hilir Utara,Kotawaringin Timur,Kalimantan Tengah,74361,0,0
4025,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mentaya Hulu,Kotawaringin Timur,Kalimantan Tengah,74356,0,0
4026,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Parenggean,Kotawaringin Timur,Kalimantan Tengah,74355,0,0
4027,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Hanaut,Kotawaringin Timur,Kalimantan Tengah,74362,0,0
4028,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seranau,Kotawaringin Timur,Kalimantan Tengah,74314,0,0
4029,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Telaga Antang,Kotawaringin Timur,Kalimantan Tengah,74352,0,0
4030,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Telawang,Kotawaringin Timur,Kalimantan Tengah,74353,0,0
4031,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teluk Sampit,Kotawaringin Timur,Kalimantan Tengah,74363,0,0
4032,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tualan Hulu,Kotawaringin Timur,Kalimantan Tengah,74355,0,0
4033,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Batangkawa,Lamandau,Kalimantan Tengah,74664,0,0
4034,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belantikan Raya,Lamandau,Kalimantan Tengah,74663,0,0
4035,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bulik,Lamandau,Kalimantan Tengah,74162,0,0
4036,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bulik Timur,Lamandau,Kalimantan Tengah,74162,0,0
4037,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Delang,Lamandau,Kalimantan Tengah,74664,0,0
4038,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lamandau,Lamandau,Kalimantan Tengah,74663,0,0
4039,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Menthobi Raya,Lamandau,Kalimantan Tengah,74162,0,0
4040,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sematu Jaya,Lamandau,Kalimantan Tengah,74162,0,0
4041,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Barito Tuhup Raya,Murung Raya,Kalimantan Tengah,73991,0,0
4042,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Laung Tuhup,Murung Raya,Kalimantan Tengah,73991,0,0
4043,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Murung,Murung Raya,Kalimantan Tengah,73911,0,0
4044,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Permata Intan,Murung Raya,Kalimantan Tengah,73971,0,0
4045,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seribu Riam,Murung Raya,Kalimantan Tengah,73981,0,0
4046,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sumber Barito,Murung Raya,Kalimantan Tengah,73981,0,0
4047,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sungai Babuat,Murung Raya,Kalimantan Tengah,73971,0,0
4048,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tanah Siang,Murung Raya,Kalimantan Tengah,73961,0,0
4049,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tanah Siang Selatan,Murung Raya,Kalimantan Tengah,73961,0,0
4050,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Uut Murung,Murung Raya,Kalimantan Tengah,73981,0,0
4051,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bukit Batu,Palangka Raya,Kalimantan Tengah,73221,0,0
4052,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jekan Raya,Palangka Raya,Kalimantan Tengah,73111,0,0
4053,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pahandut,Palangka Raya,Kalimantan Tengah,73111,0,0
4054,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rakumpit,Palangka Raya,Kalimantan Tengah,73227,0,0
4055,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sebangau,Palangka Raya,Kalimantan Tengah,73114,0,0
4056,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banama Tingang,Pulang Pisau,Kalimantan Tengah,74863,0,0
4057,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jabiren Raya,Pulang Pisau,Kalimantan Tengah,74816,0,0
4058,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kahayan Hilir,Pulang Pisau,Kalimantan Tengah,74831,0,0
4059,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kahayan Kuala,Pulang Pisau,Kalimantan Tengah,74872,0,0
4060,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kahayan Tengah,Pulang Pisau,Kalimantan Tengah,74862,0,0
4061,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Maliku,Pulang Pisau,Kalimantan Tengah,74873,0,0
4062,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pandih Batu,Pulang Pisau,Kalimantan Tengah,74871,0,0
4063,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sebangau Kuala,Pulang Pisau,Kalimantan Tengah,74874,0,0
4064,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Danau Seluluk,Seruyan,Kalimantan Tengah,74271,0,0
4065,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Danau Sembuluh,Seruyan,Kalimantan Tengah,74261,0,0
4066,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Hanau,Seruyan,Kalimantan Tengah,74270,0,0
4067,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seruyan Hilir,Seruyan,Kalimantan Tengah,74215,0,0
4068,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seruyan Hilir Timur,Seruyan,Kalimantan Tengah,74215,0,0
4069,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seruyan Hulu,Seruyan,Kalimantan Tengah,74291,0,0
4070,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seruyan Raya,Seruyan,Kalimantan Tengah,74261,0,0
4071,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Seruyan Tengah,Seruyan,Kalimantan Tengah,74281,0,0
4072,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Suling Tambun,Seruyan,Kalimantan Tengah,74291,0,0
4073,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Balai Riam,Sukamara,Kalimantan Tengah,74173,0,0
4074,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jelai,Sukamara,Kalimantan Tengah,74171,0,0
4075,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pantai Lunci,Sukamara,Kalimantan Tengah,74171,0,0
4076,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Permata Kecubung,Sukamara,Kalimantan Tengah,74173,0,0
4077,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sukamara,Sukamara,Kalimantan Tengah,74172,0,0
4078,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Awayan,Balangan,Kalimantan Selatan,71664,0,0
4079,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Batu Mandi,Balangan,Kalimantan Selatan,71663,0,0
4080,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Halong,Balangan,Kalimantan Selatan,71666,0,0
4081,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Juai,Balangan,Kalimantan Selatan,71665,0,0
4082,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lampihong,Balangan,Kalimantan Selatan,71661,0,0
4083,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Paringin,Balangan,Kalimantan Selatan,71662,0,0
4084,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Paringin Selatan,Balangan,Kalimantan Selatan,71662,0,0
4085,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tebing Tinggi,Balangan,Kalimantan Selatan,71664,0,0
4086,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjar Baru Selatan,Banjarbaru,Kalimantan Selatan,70713,0,0
4087,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjar Baru Utara,Banjarbaru,Kalimantan Selatan,70712,0,0
4088,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Cempaka,Banjarbaru,Kalimantan Selatan,70732,0,0
4089,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Landasan Ulin,Banjarbaru,Kalimantan Selatan,70724,0,0
4090,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Liang Anggang,Banjarbaru,Kalimantan Selatan,70723,0,0
4091,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjarmasin Barat,Banjarmasin,Kalimantan Selatan,70129,0,0
4092,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjarmasin Selatan,Banjarmasin,Kalimantan Selatan,70242,0,0
4093,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjarmasin Tengah,Banjarmasin,Kalimantan Selatan,70233,0,0
4094,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjarmasin Timur,Banjarmasin,Kalimantan Selatan,70236,0,0
4095,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banjarmasin Utara,Banjarmasin,Kalimantan Selatan,70126,0,0
4096,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Alalak,Barito Kuala,Kalimantan Selatan,70582,0,0
4097,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Anjir Muara,Barito Kuala,Kalimantan Selatan,70564,0,0
4098,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Anjir Pasar,Barito Kuala,Kalimantan Selatan,70565,0,0
4099,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bakumpai,Barito Kuala,Kalimantan Selatan,70513,0,0
4100,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Barambai,Barito Kuala,Kalimantan Selatan,70562,0,0
4101,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belawang,Barito Kuala,Kalimantan Selatan,70563,0,0
4102,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Cerbon,Barito Kuala,Kalimantan Selatan,70571,0,0
4103,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Jejangkit,Barito Kuala,Kalimantan Selatan,70581,0,0
4104,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mandastana,Barito Kuala,Kalimantan Selatan,70581,0,0
4105,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Marabahan,Barito Kuala,Kalimantan Selatan,70511,0,0
4106,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mekar Sari,Barito Kuala,Kalimantan Selatan,70568,0,0
4107,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rantau Badauh,Barito Kuala,Kalimantan Selatan,70561,0,0
4108,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan,Barito Kuala,Kalimantan Selatan,70553,0,0
4109,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabunganen,Barito Kuala,Kalimantan Selatan,70567,0,0
4110,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tamban,Barito Kuala,Kalimantan Selatan,70566,0,0
4111,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wanaraya,Barito Kuala,Kalimantan Selatan,70562,0,0
4112,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Angkinang,Hulu Sungai Selatan,Kalimantan Selatan,71291,0,0
4113,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Daha Barat,Hulu Sungai Selatan,Kalimantan Selatan,71252,0,0
4114,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Daha Selatan,Hulu Sungai Selatan,Kalimantan Selatan,71252,0,0
4115,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Daha Utara,Hulu Sungai Selatan,Kalimantan Selatan,71253,0,0
