Id,provinceName,City Name,Latitude,Longitude,postalCode
66,Kalimantan Tengah,Gunung Mas,-2.464237,112.862867,74511
176,Sulawesi Selatan,Takalar,-5.354139,119.534573,92211
74,Kalimantan Tengah,Pulang Pisau,-2.998445,113.948774,74872
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
232,Sumatera Barat,Padang Pariaman,-0.57461,100.148899,25511
178,Sulawesi Selatan,Toraja Utara,-2.958132,119.935797,91853
141,Riau,Kampar,0.291466,101.143107,28411
146,Riau,Rokan Hilir,1.950618,100.825648,28911
56,Kalimantan Selatan,Hulu Sungai Tengah,-2.455097,115.224386,71315
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
272,Sumatera Utara,Langkat,3.792181,98.385996,20811
193,Sulawesi Tenggara,Bau-Bau,-5.469289,122.604655,93711
233,Sumatera Barat,Pariaman,-0.618291,100.120634,25582
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
199,Sulawesi Tenggara,Kolaka Utara,-3.543106,122.293009,93562
290,Sumatera Utara,Tapanuli Tengah,1.815388,98.883182,22611
104,Lampung,Lampung Utara,-4.975167,105.25509,34511
69,Kalimantan Tengah,Kotawaringin Barat,-2.271321,111.258358,74161
256,Sumatera Selatan,Pagar Alam,-4.036926,103.267032,31512
225,Sumatera Barat,Agam,-0.254882,100.233707,26164
274,Sumatera Utara,Medan,3.595196,98.672222,20111
155,Sulawesi Barat,Pasangkayu,-1.502777,119.655733,91361
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
61,Kalimantan Selatan,Tanah Laut,-3.850749,116.270774,70815
81,Kalimantan Timur,Kutai Kartanegara,-0.214494,116.959885,75511
111,Lampung,Tulang Bawang,-4.522042,105.205173,34611
79,Kalimantan Timur,Bontang,0.12296,117.471188,75311
250,Sumatera Selatan,Musi Rawas,-2.77162,103.008349,31661
274,Sumatera Utara,Medan,3.595196,98.672222,20111
215,Sulawesi Utara,Kepulauan Sangihe,3.645085,125.615066,95811
195,Sulawesi Tenggara,Buton,-5.17652,122.302107,93711
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
270,Sumatera Utara,Labuhan Batu Selatan,1.978433,100.095751,21464
186,Sulawesi Tengah,Parigi Moutong,0.53997,119.710356,94561
107,Lampung,Pesawaran,-5.487725,105.119718,35367
203,Sulawesi Tenggara,Muna,-4.897745,122.600079,93611
274,Sumatera Utara,Medan,3.595196,98.672222,20111
176,Sulawesi Selatan,Takalar,-5.354139,119.534573,92211
38,Kalimantan Barat,Ketapang,-1.88691,109.967179,78873
154,Sulawesi Barat,Mamuju Tengah,-2.573133,119.363607,91512
197,Sulawesi Tenggara,Kendari,-3.995386,122.515081,93111
133,Aceh,Pidie Jaya,5.224226,96.156036,24184
116,Aceh,Aceh Besar,5.506105,95.36854,24382
211,Sulawesi Utara,Bolaang Mongondow (Bolmong),0.73363,124.710273,95711
69,Kalimantan Tengah,Kotawaringin Barat,-2.271321,111.258358,74161
36,Kalimantan Barat,Kapuas Hulu,0.918956,112.926506,78716
28,Jambi,Merangin,-2.34895,102.126105,37311
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
121,Aceh,Aceh Tengah,4.634051,96.916392,24511
283,Sumatera Utara,Pematang Siantar,2.963409,99.060574,21111
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
188,Sulawesi Tengah,Sigi,0.325773,119.645813,94362
159,Sulawesi Selatan,Bulukumba,-5.425673,120.203804,92511
118,Aceh,Aceh Selatan,3.311304,97.222096,23711
272,Sumatera Utara,Langkat,3.792181,98.385996,20811
