No.,Nama Logistic,Kode Pos Asal,Nama Provinsi Tujuan,Nama Kota Tujuan,Nama Kecamatan Tujuan,Nama Kelurahan Tujuan,Kode Pos Tujuan,Ongkir Normal,Rate Code,Rate Type
555,Ninja Xpress,40135,Jawa Barat,Subang,Pusakajaya,Bojongjaya,41255,10000,STD,reguler
556,Ninja Xpress,40135,Jawa Barat,Subang,Pusakanagara,Gempol,41255,10000,STD,reguler
557,Ninja Xpress,40135,Jawa Barat,Subang,Sagalaherang,Cicadas,41282,10000,STD,reguler
558,Ninja Xpress,40135,Jawa Barat,Subang,Serangpanjang,Cijengkol,41282,10000,STD,reguler
559,Ninja Xpress,40135,Jawa Barat,Subang,Tambakdahan,Bojonegara,41253,10000,STD,reguler
560,Ninja Xpress,40135,Jawa Barat,Subang,Tanjungsiang,Buniara,41284,10000,STD,reguler
561,Ninja Xpress,40135,Jawa Barat,Subang,Pabuaran,Balebandung Jaya,41262,10000,STD,reguler
562,Ninja Xpress,40135,Jawa Barat,Subang,Purwadadi,Belendung (Blendung),41261,10000,STD,reguler
563,Ninja Xpress,40135,Jawa Barat,Subang,Sukasari,Anggasari,41254,10000,STD,reguler
564,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Baros,Jayaraksa,43166,12000,STD,reguler
565,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Cikole,Cikole,43113,12000,STD,reguler
566,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Citamiang,Tipar,43141,12000,STD,reguler
567,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Gunung Puyuh,Karamat,43122,12000,STD,reguler
568,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Lembursitu,Cipanengah,43134,7400,STD,reguler
569,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Warudoyong,Sukakarya,43135,12000,STD,reguler
570,Ninja Xpress,40135,Jawa Barat,Sukabumi Kota,Cibeureum,Sindangpalay,43162,12000,STD,reguler
571,Ninja Xpress,40135,Jawa Barat,Sumedang,Buahdua,Bojongloa,45392,12000,STD,reguler
572,Ninja Xpress,40135,Jawa Barat,Sumedang,Cibugel,Cibugel,45375,12000,STD,reguler
573,Ninja Xpress,40135,Jawa Barat,Sumedang,Cimalaka,Cibeureum Kulon,45353,12000,STD,reguler
574,Ninja Xpress,40135,Jawa Barat,Sumedang,Cimanggung,Cihanjuang,45364,12000,STD,reguler
575,Ninja Xpress,40135,Jawa Barat,Sumedang,Cisitu,Cigintung,45363,12000,STD,reguler
576,Ninja Xpress,40135,Jawa Barat,Sumedang,Conggeang,Babakan Asem,45391,12000,STD,reguler
577,Ninja Xpress,40135,Jawa Barat,Sumedang,Darmaraja,Cieunteung,45372,12000,STD,reguler
578,Ninja Xpress,40135,Jawa Barat,Sumedang,Ganeas,Cikondang,45356,12000,STD,reguler
579,Ninja Xpress,40135,Jawa Barat,Sumedang,Jatigede,Cijeungjing,45377,12000,STD,reguler
580,Ninja Xpress,40135,Jawa Barat,Sumedang,Jatinangor,Cibeusi,45363,12000,STD,reguler
581,Ninja Xpress,40135,Jawa Barat,Sumedang,Jatinunggal,Banjarsari,45376,12000,STD,reguler
582,Ninja Xpress,40135,Jawa Barat,Sumedang,Paseh,Bongkok,45381,12000,STD,reguler
583,Ninja Xpress,40135,Jawa Barat,Sumedang,Rancakalong,Cibunar,45361,12000,STD,reguler
584,Ninja Xpress,40135,Jawa Barat,Sumedang,Situraja,Ambit,45371,12000,STD,reguler
585,Ninja Xpress,40135,Jawa Barat,Sumedang,Sumedang Selatan,Baginda,45311,12000,STD,reguler
586,Ninja Xpress,40135,Jawa Barat,Sumedang,Sumedang Utara,Girimukti,45321,12000,STD,reguler
587,Ninja Xpress,40135,Jawa Barat,Sumedang,Surian,Pamekarsari,45393,12000,STD,reguler
588,Ninja Xpress,40135,Jawa Barat,Sumedang,Tanjungkerta,Awilega,45354,12000,STD,reguler
589,Ninja Xpress,40135,Jawa Barat,Sumedang,Tanjungmedar,Cikaramas,45354,12000,STD,reguler
590,Ninja Xpress,40135,Jawa Barat,Sumedang,Tomo,Bugel,45382,12000,STD,reguler
591,Ninja Xpress,40135,Jawa Barat,Sumedang,Ujungjaya,Cibuluh,45383,12000,STD,reguler
592,Ninja Xpress,40135,Jawa Barat,Sumedang,Wado,Padajaya,45373,12000,STD,reguler
593,Ninja Xpress,40135,Jawa Barat,Sumedang,Cisarua,Bantarmara,45355,12000,STD,reguler
594,Ninja Xpress,40135,Jawa Barat,Sumedang,Pamulihan,Cigendel,45365,13000,STD,reguler
595,Ninja Xpress,40135,Jawa Barat,Sumedang,Sukasari,Banyuresmi,45366,12000,STD,reguler
596,Ninja Xpress,40135,Jawa Barat,Sumedang,Tanjungsari,Cijambu,45362,12000,STD,reguler
597,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Bungursari,Sukamulya,46151,12000,STD,reguler
598,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Cihideung,Yudanagara,46121,12000,STD,reguler
599,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Cipedes,Sukamanah,46131,12000,STD,reguler
600,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Indihiang,Panyingkiran,46411,12000,STD,reguler
601,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Kawalu,Karsamenak,46182,12000,STD,reguler
602,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Mangkubumi,Sambongjaya,46181,12000,STD,reguler
603,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Purbaratu,Sukamenak,46196,12000,STD,reguler
604,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Tamansari,Mugarsari,46196,12000,STD,reguler
605,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Tawang,Empangsari,46113,12000,STD,reguler
606,Ninja Xpress,40135,Jawa Barat,Tasikmalaya Kota,Cibeureum,Kersanagara,46196,12000,STD,reguler
607,,40135,Jawa Barat,Bandung Kabupaten,Arjasari,Mangunjaya,40379,,,reguler
608,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Baleendah,Manggahang,40375,7500,STD,reguler
609,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Bojongsoang,Tegalluar,40287,7500,STD,reguler
610,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cangkuang,Jatisari,40238,7500,STD,reguler
611,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cicalengka,Cicalengka Wetan,40395,7500,STD,reguler
612,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cikancung,Mekarlaksana,40396,7500,STD,reguler
613,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cilengkrang,Cipanjalu,40618,7500,STD,reguler
614,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cileunyi,Cileunyi Kulon,40621,7500,STD,reguler
615,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Cimaung,Cipinang,40374,7500,STD,reguler
616,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,CIMENYAN,Cibeunying,40191,7500,STD,reguler
617,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Ciparay,Mekarsari,40381,7500,STD,reguler
618,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Ciwidey,Rawabogo,40973,7500,STD,reguler
619,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Dayeuhkolot,Cangkuang Kulon,40239,7000,STD,reguler
620,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Ibun,Ibun,40384,7500,STD,reguler
621,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Katapang,Banyusari,40921,7500,STD,reguler
622,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Kertasari,Neglawangi,40386,7500,STD,reguler
623,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Kutawaringin,Padasuka,40911,7500,STD,reguler
624,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Margaasih,Nanjung,40217,7500,STD,reguler
625,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Margahayu,Margahayu Selatan,40226,7500,STD,reguler
626,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Nagreg,Citaman,40215,7500,STD,reguler
627,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Pangalengan,Margaluyu,40378,7500,STD,reguler
628,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Pasirjambu,Cibodas,40972,7500,STD,reguler
629,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,RANCABALI,Cipelah,40973,7500,STD,reguler
630,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Rancaekek,Rancaekek Kencana,40394,7500,STD,reguler
631,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Solokan Jeruk,Cibodas,40376,7500,STD,reguler
632,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Pameungpeuk,Bojongmanggu,40376,7500,STD,reguler
633,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Majalaya,Majalaya,40382,7500,STD,reguler
634,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Banjaran,Margahurip,40377,7500,STD,reguler
635,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Soreang,Cingcin,40914,7500,STD,reguler
636,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Pacet,Sukarame,40385,7500,STD,reguler
637,Ninja Xpress,40135,Jawa Barat,Bandung Kabupaten,Paseh,Mekarpawitan,40383,7500,STD,reguler
638,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Babelan,Pantai Hurip,17610,11000,STD,reguler
639,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Bojongmangu,Medalkrisna,17350,11000,STD,reguler
640,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cabangbungin,Setialaksana,17720,11000,STD,reguler
641,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cibarusah,Ridogalih,17340,11000,STD,reguler
642,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cikarang Barat,Gandasari,17530,11000,STD,reguler
643,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cikarang Pusat,Hegarmukti,17530,11000,STD,reguler
644,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cikarang Selatan,Pasirsari,17530,11000,STD,reguler
645,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cikarang Timur,Jatibaru,17530,11000,STD,reguler
646,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cikarang Utara,Wangunharja,17530,11000,STD,reguler
647,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Karangbahagia,Karangmukti,17530,11000,STD,reguler
648,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Kedung Waringin,Mekar Jaya,17540,11000,STD,reguler
649,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Muara Gembong,Jayasakti,17730,11000,STD,reguler
650,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Pebayuran,Kertajaya,17710,11000,STD,reguler
651,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Serang Baru,Nagasari,17330,11000,STD,reguler
652,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Setu,Lubangbuaya,17320,11000,STD,reguler
653,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Sukawangi,Sukamekar,17620,11000,STD,reguler
654,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Tambelang,Sukamaju,17620,11000,STD,reguler
655,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Tambun Selatan,Jatimulya,17510,11000,STD,reguler
656,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Tambun Utara,Satriamekar,17510,11000,STD,reguler
657,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Tarumajaya,Setia Asih,17215,11000,STD,reguler
658,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Sukakarya,Sukaindah,17630,11000,STD,reguler
659,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Cibitung,Wanajaya,17520,11000,STD,reguler
660,Ninja Xpress,40135,Jawa Barat,Bekasi Kabupaten,Sukatani,Sukadarma,17630,11000,STD,reguler
661,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Ciomas,Parakan,16610,11000,STD,reguler
662,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Babakan Madang,Cipambuan,16810,11000,STD,reguler
663,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Bojonggede,Kedung Waringin,16923,11000,STD,reguler
664,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cariu,Cikutamahi,16840,11000,STD,reguler
665,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Ciampea,Cihideung Ilir,16620,11000,STD,reguler
666,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cibungbulang,Cijujung,16630,11000,STD,reguler
667,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cigombong,Tugujaya,16110,11000,STD,reguler
668,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cigudeg,Banyu Wangi,16660,11000,STD,reguler
669,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cijeruk,Warung Menteng,16740,11000,STD,reguler
670,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cileungsi,Cileungsi,16820,11000,STD,reguler
671,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Ciseeng,Cibeuteung Udik,16120,11000,STD,reguler
672,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Citeureup,Tangkil,16810,11000,STD,reguler
673,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Dramaga,Ciherang,16680,11000,STD,reguler
674,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Gunung Putri,Ciangsana,16968,11000,STD,reguler
675,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Gunung Sindur,Curug,16340,11000,STD,reguler
676,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Jasinga,Wirajaya,16670,11000,STD,reguler
677,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Jonggol,Sirnagalih,16830,11000,STD,reguler
678,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Kemang,Parakan Jaya,16310,11000,STD,reguler
679,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Klapa Nunggal (Kelapa Nunggal),Nambo,16710,11000,STD,reguler
680,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Leuwiliang,Leuwiliang,16640,11000,STD,reguler
681,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Leuwisadeng,Wangun Jaya,16640,11000,STD,reguler
682,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Megamendung,Megamendung,16770,11000,STD,reguler
683,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Nanggung,Pangkal Jaya,16650,11000,STD,reguler
684,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Pamijahan,Cibitung Wetan,16810,11000,STD,reguler
685,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Parung,Iwul,16330,11000,STD,reguler
686,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Parung Panjang,Cibunar,16360,11000,STD,reguler
687,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Ranca Bungur,Mekarsari,16310,11000,STD,reguler
688,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Rumpin,Leuwibatu,16350,11000,STD,reguler
689,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Tajurhalang,Tajur Halang,16320,11000,STD,reguler
690,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Tenjo,Babakan,16370,11000,STD,reguler
691,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Tenjolaya,Cinangneng,16370,11000,STD,reguler
692,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cisarua,Leuwimalang,16750,11000,STD,reguler
693,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Ciawi,Bojong Murni,16720,11000,STD,reguler
694,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Tanjungsari,Cibadak,16840,11000,STD,reguler
695,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Suka Makmur,Sukaharja,16830,11000,STD,reguler
696,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Caringin,Pasir Buncir,16730,11000,STD,reguler
697,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Cibinong,Ciriung,16918,11000,STD,reguler
698,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Sukajaya,Kiara Pandak,16660,11000,STD,reguler
699,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Sukaraja,Pasirlaja,16710,11000,STD,reguler
700,Ninja Xpress,40135,Jawa Barat,Bogor Kabupaten,Tamansari,Sirnagalih,16610,11000,STD,reguler
701,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Arjawinangun,Arjawinangun,45162,13000,STD,reguler
702,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Astanajapura,Astanajapura,45181,13000,STD,reguler
703,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Babakan,Gembonganmekar,45191,13000,STD,reguler
704,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Beber,Beber,45172,13000,STD,reguler
705,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Ciwaringin,Babakan,45167,13000,STD,reguler
706,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Dukupuntang,Mandala,45652,13000,STD,reguler
707,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Gegesik,Sibubut,45164,13000,STD,reguler
708,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Greged (Greget),Nanggela,45172,13000,STD,reguler
709,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,GUNUNGJATI,Mayung,45151,13000,STD,reguler
710,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Jamblang,Bojong Wetan,45156,13000,STD,reguler
711,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Kaliwedi,Kaliwedi Lor,45165,13000,STD,reguler
712,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Kapetakan,Bungko,45152,13000,STD,reguler
713,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Karangwareng,Karanganyar,45186,13000,STD,reguler
714,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Klangenan,Kreyo,45156,13000,STD,reguler
715,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Mundu,Sinarrancang,45173,13000,STD,reguler
716,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Pabedilan,Pasuruan,45193,13000,STD,reguler
717,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Palimanan,Ciawi,45161,13000,STD,reguler
718,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Pangenan,Japura Lor,45182,13000,STD,reguler
719,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Panguragan,Lemahtamba,45163,13000,STD,reguler
720,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Pasaleman,Pasaleman,45187,13000,STD,reguler
721,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Plumbon,Cempaka,45155,13000,STD,reguler
722,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Sedong,Sedong Kidul,45189,13000,STD,reguler
723,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Suranenggala,Sambeng,45151,13000,STD,reguler
724,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Susukan Lebak,Susukan Lebak,45185,13000,STD,reguler
725,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,TALUN,Sarwadadi,45171,13000,STD,reguler
726,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Tengah Tani,Gesik,45153,13000,STD,reguler
727,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Waled,Cikulak Kidul,45187,13000,STD,reguler
728,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Gempol,Winong,45161,13000,STD,reguler
729,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Sumber,Pejambon,45611,13000,STD,reguler
730,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Ciledug,Damarguna,45188,13000,STD,reguler
731,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Depok,Cikeduk,45155,13000,STD,reguler
732,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Gebang,Pelayangan (Playangan),45191,13000,STD,reguler
733,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Karangsembung,Karangtengah,45186,13000,STD,reguler
734,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Kedawung,Kedawung,45153,13000,STD,reguler
735,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Lemahabang,Cipeujeuh Wetan,45183,13000,STD,reguler
736,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Losari,Ambulu,45192,13000,STD,reguler
737,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Pabuaran,Pabuaran Kidul,45188,13000,STD,reguler
738,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Plered,Cangkring,45154,13000,STD,reguler
739,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Susukan,Jatianom,45166,13000,STD,reguler
740,Ninja Xpress,40135,Jawa Barat,Cirebon Kabupaten,Weru,Weru Lor,45154,13000,STD,reguler
741,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cidolog,Cipamingkis,43184,7400,STD,reguler
742,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Pabuaran,Sukajaya,43173,7400,STD,reguler
743,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cidahu,Pasirdoton,43358,7400,STD,reguler
744,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Bantargadung,Mangun Jaya,43363,7400,STD,reguler
745,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Bojong Genteng,Berekah,43353,7400,STD,reguler
746,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Ciambar,Ciambar,43356,7400,STD,reguler
747,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cibitung,Banyumurni,43172,7400,STD,reguler
748,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cicantayan,Cicantayan,43155,7400,STD,reguler
749,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cicurug,Purwasari,43359,7400,STD,reguler
750,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Ciemas,Girimukti,43177,7400,STD,reguler
751,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cikakak,Ridogalih,43365,7400,STD,reguler
752,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cikembar,Cikembar,43157,7400,STD,reguler
753,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cikidang,Pangkalan,43367,7400,STD,reguler
754,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Ciracap,Pasirpanjang,43176,7400,STD,reguler
755,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cireunghas,Cireunghas,43193,7400,STD,reguler
756,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cisaat,Babakan,43152,7400,STD,reguler
757,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cisolok,Karangpapak,43366,7400,STD,reguler
758,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Curugkembar,Curugkembar,43182,7400,STD,reguler
759,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Geger Bitung,Cijurey,43197,7400,STD,reguler
760,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Gunung Guruh,Sirnaresmi,43156,7400,STD,reguler
761,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Jampang Kulon,Cikaranggeusan,43178,7400,STD,reguler
762,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Jampang Tengah,Tanjungsari,43171,7400,STD,reguler
763,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Kabandungan,Tugubandung,43368,7400,STD,reguler
764,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Kadudampit,Cikahuripan,43153,7400,STD,reguler
765,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Kalapa Nunggal,Pulosari,43354,7400,STD,reguler
766,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Kali Bunder,Sekarsari,43185,7400,STD,reguler
767,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Kebonpedes,Bojongsawah,43194,7400,STD,reguler
768,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Nagrak,Cisarua,43356,7400,STD,reguler
769,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Nyalindung,Mekarsari,43196,7400,STD,reguler
770,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Parakan Salak,Lebaksari,43355,7400,STD,reguler
771,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Parung Kuda,Babakanjaya,43357,7400,STD,reguler
772,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Pelabuhan/palabuhan Ratu,Jayanti,43364,7400,STD,reguler
773,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Purabaya,Neglasari,43187,7400,STD,reguler
774,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Sagaranten,Cibitung,43181,7400,STD,reguler
775,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Simpenan,Loji,43361,7400,STD,reguler
776,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Sukalarang,Prianganjaya,43191,7400,STD,reguler
777,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Surade,Swakarya,43179,7400,STD,reguler
778,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Tegal Buleud,Tegalbuleud,43186,7400,STD,reguler
779,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Waluran,Waluran,43175,7400,STD,reguler
780,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Warung Kiara,Bantarkalong,43362,7400,STD,reguler
781,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Sukaraja,Sukaraja,43192,7400,STD,reguler
782,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Caringin,Pasir Datar Indah,43154,7400,STD,reguler
783,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cibadak,Sukasirna,43351,7400,STD,reguler
784,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cidadap,Tenjolaut,43183,7400,STD,reguler
785,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Cimanggu,Cimanggu,43178,7400,STD,reguler
786,Ninja Xpress,40135,Jawa Barat,Sukabumi Kabupaten,Lengkong,Lengkong,43174,7400,STD,reguler
