No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
3444,TRD2022101703559,JNE,17148,75572,0733272200731536,5,7
3445,TRD2022101703572,JNE,17148,94233,0733272200731767,2,3
3446,TRD2022101703575,JNE,17148,74173,0733272200731742,5,7
3447,TRD2022101703579,JNE,17148,13910,0733272200731957,1,2
3448,TRD2022101703605,JNE,17148,91661,0733272200732401,5,7
3449,TRD2022101703619,JNE,17148,22564,0733272200732534,3,6
3450,TRD2022101703631,JNE,17148,77263,0733272200732880,5,7
3451,TRD2022101703646,JNE,17148,99351,0733272200733235,6,9
3452,TRD2022101703651,JNE,17148,91871,0733272200733128,5,7
3453,TRD2022101703660,JNE,17148,99616,0733272200733169,6,9
3454,TRD2022101703661,JNE,17148,92211,0733272200733409,5,7
3455,TRD2022101703663,JNE,17148,24673,0733272200732872,3,6
3456,TRD2022101703673,JNE,17148,80811,0733272200733177,3,6
3457,TRD2022101703683,JNE,17148,78863,0733272200735339,5,7
3458,TRD2022101703685,JNE,17148,93118,0733272200734209,2,3
3459,TRD2022101703687,JNE,17148,20581,0733272200733714,3,6
3460,TRD2022101703689,JNE,17148,86413,0733272200733342,3,5
3461,TRD2022101703700,JNE,17148,75619,0733272200734027,1,10
3462,TRD2022101703721,JNE,17148,25154,0733272200737905,1,2
3463,TRD2022101703724,JNE,17148,75391,0733272200733961,5,7
3464,TRD2022101703736,JNE,17148,77371,0733272200735693,5,7
3465,TRD2022101703744,JNE,17148,23514,0733272200735842,2,3
3466,TRD2022101703753,JNE,17148,99910,0733272200733904,6,9
3467,TRD2022101703761,JNE,17148,78562,0733272200734399,5,7
3468,TRD2022101703768,JNE,17148,85362,0733272200737053,5,9
3469,TRD2022101703785,JNE,17148,94573,0733272200734613,5,7
3470,TRD2022101703786,JNE,17148,92511,0733272200735388,5,7
3471,TRD2022101703791,JNE,17148,94771,0733272200735990,5,7
3472,TRD2022101703797,JNE,17148,28992,0733272200735149,3,6
3473,TRD2022101703799,JNE,17148,77482,0733272200734878,5,7
3474,TRD2022101703803,JNE,17148,37372,0733272200737178,1,10
3475,TRD2022101703806,JNE,17148,95352,0733272200736592,5,7
3476,TRD2022101703808,JNE,17148,95545,0733272200735214,5,7
3477,TRD2022101703821,JNE,17148,28556,0733272200735859,1,10
3478,TRD2022101703829,JNE,17148,99351,0733272200737590,6,9
3479,TRD2022101703833,JNE,17148,22811,0733272200734944,3,6
3480,TRD2022101703838,JNE,17148,97127,0733272200735719,2,3
3481,TRD2022101703839,JNE,17148,20121,0733272200737475,1,2
3482,TRD2022101703841,JNE,17148,94663,0733272200735768,5,7
3483,TRD2022101703844,JNE,17148,91611,0733272200735222,5,7
3484,TRD2022101703858,JNE,17148,99113,0733272200735362,2,4
3485,TRD2022101703867,JNE,17148,93352,0733272200735818,5,7
3486,TRD2022101703876,JNE,17148,78662,0733272200735479,5,7
3487,TRD2022101703878,JNE,17148,78862,0733272200735354,5,7
3488,TRD2022101703880,JNE,17148,24410,0733272200735974,2,3
3489,TRD2022101703881,JNE,17148,84253,0733272200735578,3,6
3490,TRD2022101703888,JNE,17148,95127,0733272200735644,2,3
3491,TRD2022101703890,JNE,17148,94663,0733272200736923,5,7
3492,TRD2022101703891,JNE,17148,24655,0733272200735529,3,6
3493,TRD2022101703896,JNE,17148,22811,0733272200735446,3,6
3494,TRD2022101703904,JNE,17148,86313,0733272200737160,5,9
3495,TRD2022101703905,JNE,17148,25222,0733272200735594,1,2
3496,TRD2022101703907,JNE,17148,75576,0733272200737459,5,7
3497,TRD2022101703910,JNE,17148,99351,0733272200738200,6,9
3498,TRD2022101703922,JNE,17148,94663,0733272200737277,5,7
3499,TRD2022101703927,JNE,17148,21419,0733272200735636,3,6
3500,TRD2022101703931,JNE,17148,85116,0733272200736816,2,3
3501,TRD2022101703935,JNE,17148,22474,0733272200735651,2,3
3502,TRD2022101703939,JNE,17148,77372,0733272200738051,5,7
3503,TRD2022101703946,JNE,17148,75125,0733272200736527,2,3
3504,TRD2022101703953,JNE,17148,36129,0733272200735776,1,2
3505,TRD2022101703962,JNE,17148,74173,0733272200735552,5,7
3506,TRD2022101703965,JNE,17148,94233,0733272200737491,2,3
3507,TRD2022101703975,JNE,17148,28784,0733272200737830,3,6
3508,TRD2022101703982,JNE,17148,78571,0733272200735701,5,7
3509,TRD2022101703983,JNE,17148,99373,0733272200737251,6,9
3510,TRD2022101703987,JNE,17148,75777,0733272200735941,1,10
3511,TRD2022101703988,JNE,17148,95251,0733272200736758,2,3
3512,TRD2022101703995,JNE,17148,21454,0733272200736980,3,6
3513,TRD2022101704002,JNE,17148,75382,0733272200736576,3,5
3514,TRD2022101704005,JNE,17148,22753,0733272200737483,3,6
3515,TRD2022101704011,JNE,17148,20351,0733272200735982,3,6
3516,TRD2022101704014,JNE,17148,34376,0733272200737269,3,6
3517,TRD2022101704024,JNE,17148,92917,0733272200736501,5,7
3518,TRD2022101704030,JNE,17148,16458,0733272200737962,1,2
3519,TRD2022101704033,JNE,17148,93354,0733272200736949,5,7
3520,TRD2022101704035,JNE,17148,97464,0733272200737756,1,10
3521,TRD2022101704042,JNE,17148,95871,0733272200736097,5,7
3522,TRD2022101704051,JNE,17148,29439,0733272200737608,1,2
3523,TRD2022101704066,JNE,17148,92716,0733272200736048,5,7
3524,TRD2022101704068,JNE,17148,95117,0733272200737285,2,3
3525,TRD2022101704071,JNE,17148,31414,0733272200737392,2,3
3526,TRD2022101704073,JNE,17148,84381,0733272200737350,3,6
3527,TRD2022101704088,JNE,17148,20233,0733272200728441,1,2
3528,TRD2022101704092,JNE,17148,77113,0733272200728524,2,3
3529,TRD2022101704097,JNE,17148,93611,0733272200729217,5,7
3530,TRD2022101704104,JNE,17148,95117,0733272200728763,2,3
3531,TRD2022101704111,JNE,17148,96266,0733272200728839,3,6
3532,TRD2022101704116,JNE,17148,97511,0733272200728904,5,7
3533,TRD2022101704121,JNE,17148,28558,0733272200729035,3,6
3534,TRD2022101704123,JNE,17148,28464,0733272200729084,2,3
3535,TRD2022101704136,JNE,17148,20351,0733272200729944,3,6
3536,TRD2022101704140,JNE,17148,84455,0733272200729761,3,6
3537,TRD2022101704143,JNE,17148,95239,0733272200729324,2,3
3538,TRD2022101704144,JNE,17148,95117,0733272200729621,2,3
3539,TRD2022101704146,JNE,17148,97751,0733272200729563,2,3
3540,TRD2022101704147,JNE,17148,76252,0733272200729456,5,7
3541,TRD2022101704149,JNE,17148,95537,0733272200729639,5,7
3542,TRD2022101704150,JNE,17148,77482,0733272200729613,5,7
3543,TRD2022101704159,JNE,17148,28784,0733272200729886,3,6
3544,TRD2022101704170,JNE,17148,24251,0733272200730066,3,6
3545,TRD2022101704175,JNE,17148,92963,0733272200730306,5,7
3546,TRD2022101704193,JNE,17148,95117,0733272200730744,2,3
3547,TRD2022101704201,JNE,17148,84384,0733272200730579,3,6
3548,TRD2022101704205,JNE,17148,93727,0733272200730827,5,7
3549,TRD2022101704210,JNE,17148,37361,0733272200730884,3,6
3550,TRD2022101704212,JNE,17148,85228,0733272200730926,2,3
3551,TRD2022101704218,JNE,17148,99352,0733272200731346,6,9
3552,TRD2022101704219,JNE,17148,97464,0733272200731312,1,10
3553,TRD2022101704224,JNE,17148,92767,0733272200731205,5,7
3554,TRD2022101704227,JNE,17148,75776,0733272200731213,5,7
3555,TRD2022101704233,JNE,17148,94142,0733272200731429,5,7
3556,TRD2022101704238,JNE,17148,96136,0733272200731460,2,3
3557,TRD2022101704240,JNE,17148,98813,0733272200731445,6,9
3558,TRD2022101704243,JNE,17148,79357,0733272200731502,5,7
3559,TRD2022101704244,JNE,17148,86682,0733272200731759,1,10
3560,TRD2022101704248,JNE,17148,99351,0733272200731585,6,9
3561,TRD2022101704250,JNE,17148,40292,0733272200731619,1,2
3562,TRD2022101704259,JNE,17148,93611,0733272200731783,5,7
3563,TRD2022101704261,JNE,17148,42191,0733272200732153,1,2
3564,TRD2022101704264,JNE,17148,97752,0733272200732146,5,7
3565,TRD2022101704268,JNE,17148,93118,0733272200732088,2,3
3566,TRD2022101704269,JNE,17148,99223,0733272200732161,2,4
3567,TRD2022101704273,JNE,17148,79461,0733272200732419,5,7
3568,TRD2022101704275,JNE,17148,97127,0733272200732286,2,3
3569,TRD2022101704277,JNE,17148,92352,0733272200732039,5,7
3570,TRD2022101704278,JNE,17148,85119,0733272200732211,2,3
3571,TRD2022101704279,JNE,17148,96128,0733272200731924,2,3
3572,TRD2022101704285,JNE,17148,95113,0733272200731908,2,3
3573,TRD2022101704286,JNE,17148,73991,0733272200731916,5,7
3574,TRD2022101704289,,17148,98314,0733272200734183,,
3575,TRD2022101704292,JNE,17148,97566,0733272200734357,1,10
3576,TRD2022101704295,JNE,17148,95442,0733272200732203,5,7
3577,TRD2022101704302,JNE,17148,96121,0733272200734415,2,3
3578,TRD2022101704306,JNE,17148,98457,0733272200732336,6,9
3579,TRD2022101704309,JNE,17148,95373,0733272200734175,5,7
3580,TRD2022101704310,JNE,17148,95781,0733272200734308,5,7
3581,TRD2022101704315,JNE,17148,74162,0733272200732674,5,7
3582,TRD2022101704320,JNE,17148,97611,0733272200732567,1,10
3583,TRD2022101704326,JNE,17148,99777,0733272200733391,1,10
3584,TRD2022101704327,JNE,17148,75777,0733272200732914,1,10
3585,TRD2022101704334,JNE,17148,92173,0733272200733250,5,7
3586,TRD2022101704338,JNE,17148,20233,0733272200733086,1,2
3587,TRD2022101704342,JNE,17148,40238,0733272200734068,1,2
3588,TRD2022101704345,JNE,17148,97464,0733272200733029,1,10
3589,TRD2022101704349,JNE,17148,91812,0733272200733938,5,7
3590,TRD2022101704353,JNE,17148,86472,0733272200733318,1,10
3591,TRD2022101704355,JNE,17148,99351,0733272200733011,6,9
3592,TRD2022101704363,JNE,17148,95231,0733272200733888,2,3
3593,TRD2022101704364,JNE,17148,95997,0733272200733516,5,7
3594,TRD2022101704365,JNE,17148,92982,0733272200733771,5,7
3595,TRD2022101704379,JNE,17148,28464,0733272200733839,2,3
3596,TRD2022101704384,JNE,17148,29791,0733272200733821,1,10
3597,TRD2022101704385,JNE,17148,94228,0733272200733946,2,3
3598,TRD2022101704390,JNE,45556,65144,2534902200825410,1,2
3599,TRD2022101704399,JNE,45556,52319,2534902200825493,2,3
3600,TRD2022101704405,JNE,45556,67153,2534902200825550,3,6
3601,TRD2022101704414,JNE,45556,69361,2534902200825626,3,6
3602,TRD2022101704433,JNE,17148,22474,0733272200738408,2,3
3603,TRD2022101704448,JNE,17148,46271,0733272200738499,3,6
3604,TRD2022101704453,JNE,17148,96212,0733272200738549,3,5
3605,TRD2022101704460,JNE,17148,50151,0733272200738580,1,2
3606,TRD2022101704461,JNE,17148,66281,0733272200738630,3,6
3607,TRD2022101704462,JNE,17148,28125,0733272200738648,1,2
3608,TRD2022101704478,JNE,17148,28559,0733272200738788,3,6
3609,TRD2022101704492,JNE,17148,23514,0733272200738911,2,3
3610,TRD2022101704507,JNE,17148,78822,0733272200739091,5,7
3611,TRD2022101704517,JNE,17148,81152,0733272200739208,3,6
3612,TRD2022101704518,JNE,17148,91951,0733272200739216,5,7
3613,TRD2022101704524,JNE,17148,80113,0733272200739281,1,2
3614,TRD2022101704526,JNE,17148,30967,0733272200739315,3,6
3615,TRD2022101704544,JNE,17148,91991,0733272200739463,5,7
3616,TRD2022101704545,JNE,17148,84456,0733272200739489,3,6
3617,TRD2022101704554,JNE,17148,28464,0733272200739588,2,3
3618,TRD2022101704581,JNE,17148,42264,0733272200739844,3,6
3619,TRD2022101704603,JNE,17148,42111,0733272200740099,1,2
3620,TRD2022101704627,JNE,17148,11120,0733272200740248,1,2
3621,TRD2022101704632,JNE,17148,57292,0733272200740438,3,6
3622,TRD2022101704642,JNE,17148,42264,0733272200740404,3,6
3623,TRD2022101704645,JNE,17148,34113,0733272200740396,2,3
3624,TRD2022101704649,JNE,17148,83581,0733272200740503,3,6
3625,TRD2022101704651,JNE,17148,77372,0733272200740578,5,7
3626,TRD2022101704658,JNE,17148,77554,0733272200740545,3,5
3627,TRD2022101704659,JNE,17148,12430,0733272200740610,1,2
3628,TRD2022101704668,JNE,17148,15415,0733272200743069,1,2
3629,TRD2022101704710,JNE,17148,20136,0733272200741097,1,2
3630,TRD2022101704713,JNE,17148,90143,0733272200742939,2,3
3631,TRD2022101704714,JNE,17148,20371,0733272200743044,3,6
3632,TRD2022101704724,JNE,17148,93727,0733272200741006,5,7
3633,TRD2022101704732,JNE,17148,29427,0733272200741220,1,2
3634,TRD2022101704733,JNE,17148,75555,0733272200741030,1,10
3635,TRD2022101704738,JNE,17148,93115,0733272200741212,2,3
3636,TRD2022101704755,JNE,17148,86116,0733272200741287,5,9
3637,TRD2022101704759,JNE,17148,94717,0733272200741568,3,5
3638,TRD2022101704768,JNE,17148,31652,0733272200741881,3,6
3639,TRD2022101704772,JNE,17148,74353,0733272200742178,5,7
3640,TRD2022101704792,JNE,17148,96138,0733272200741378,2,3
3641,TRD2022101704797,JNE,17148,22111,0733272200741519,2,3
3642,TRD2022101704798,JNE,17148,11730,0733272200742343,1,2
3643,TRD2022101704801,JNE,17148,93118,0733272200742137,2,3
3644,TRD2022101704811,JNE,17148,13910,0733272200742905,1,2
3645,TRD2022101704815,JNE,17148,23618,0733272200742046,3,6
3646,TRD2022101704832,JNE,17148,75274,0733272200742640,5,7
3647,TRD2022101704843,JNE,17148,86116,0733272200741782,5,9
3648,TRD2022101704847,JNE,17148,22755,0733272200741667,3,6
3649,TRD2022101704862,JNE,17148,75115,0733272200742830,2,3
3650,TRD2022101704870,JNE,17148,74863,0733272200742467,5,7
3651,TRD2022101704879,JNE,17148,76114,0733272200741600,1,2
3652,TRD2022101704881,JNE,17148,20362,0733272200742301,2,3
3653,TRD2022101704887,JNE,17148,12430,0733272200742723,1,2
3654,TRD2022101704892,JNE,17148,70245,0733272200742350,1,2
3655,TRD2022101704902,JNE,17148,80853,0733272200742236,3,6
3656,TRD2022101704912,JNE,45556,22726,2534902200825782,3,5
3657,TRD2022101704957,JNE,45556,72273,2534902200825857,5,7
3658,TRD2022101704960,JNE,45556,20254,2534902200825881,2,3
3659,TRD2022101704964,JNE,45556,96524,2534902200825907,5,7
3660,TRD2022101704965,JNE,45556,78384,2534902200825931,5,7
3661,TRD2022101704967,JNE,45556,87172,2534902200825964,1,10
3662,TRD2022101704968,JNE,45556,85651,2534902200825972,5,9
3663,TRD2022101704975,JNE,45556,21157,2534902200826046,5,7
3664,TRD2022101704978,JNE,45556,33362,2534902200826020,3,5
3665,TRD2022101704983,JNE,45556,21165,2534902200826087,5,7
3666,TRD2022101704988,JNE,45556,28464,2534902200826111,5,7
3667,TRD2022101704989,JNE,45556,20997,2534902200826160,5,7
3668,TRD2022101704998,JNE,45556,75558,2534902200826251,1,10
3669,TRD2022101705004,JNE,45556,75552,2534902200827291,5,7
3670,TRD2022101705009,JNE,45556,85231,2534902200827275,2,3
3671,TRD2022101705014,JNE,45556,79467,2534902200826368,5,7
3672,TRD2022101705017,JNE,45556,29438,2534902200826392,2,3
3673,TRD2022101705020,JNE,45556,20121,2534902200826418,2,3
3674,TRD2022101705022,JNE,45556,13890,2534902200826483,1,2
3675,TRD2022101705023,JNE,45556,53163,2534902200826442,2,3
3676,TRD2022101705024,JNE,45556,90244,2534902200826491,5,7
3677,TRD2022101705025,JNE,45556,36657,2534902200826459,5,7
3678,TRD2022101705027,JNE,45556,75382,2534902200826525,3,5
3679,TRD2022101705032,JNE,45556,42283,2534902200826533,3,6
3680,TRD2022101705035,JNE,45556,37163,2534902200826608,1,10
3681,TRD2022101705039,JNE,45556,93125,2534902200826913,2,3
3682,TRD2022101705043,JNE,45556,30959,2534902200826632,4,6
3683,TRD2022101705054,JNE,45556,25674,2534902200826707,5,7
3684,TRD2022101705057,JNE,45556,74184,2534902200826723,5,7
3685,TRD2022101705059,JNE,45556,25176,2534902200826756,2,3
3686,TRD2022101705061,JNE,45556,72272,2534902200826772,5,7
3687,TRD2022101705065,JNE,45556,77312,2534902200827242,3,5
3688,TRD2022101705069,JNE,45556,79357,2534902200826830,5,7
3689,TRD2022101705073,JNE,45556,75553,2534902200827085,5,7
3690,TRD2022101705080,JNE,45556,23661,2534902200827077,5,7
3691,TRD2022101705085,JNE,45556,78653,2534902200827010,5,7
3692,TRD2022101705099,JNE,45556,29431,2534902200827226,2,3
3693,TRD2022101705101,JNE,45556,34693,2534902200827093,5,7
3694,TRD2022101705109,JNE,45556,28821,2534902200827424,3,5
3695,TRD2022101705110,JNE,45556,75619,2534902200827366,1,10
3696,TRD2022101705118,JNE,45556,77152,2534902200827440,5,7
3697,TRD2022101705122,JNE,45556,80225,2534902200827507,1,2
3698,TRD2022101705123,JNE,45556,72169,2534902200827572,5,7
3699,TRD2022101705128,JNE,45556,95694,2534902200827598,5,7
3700,TRD2022101705150,JNE,45556,86682,2534902200827721,1,10
3701,TRD2022101705151,JNE,45556,90954,2534902200828166,5,7
3702,TRD2022101705156,JNE,45556,85362,2534902200827895,3,5
3703,TRD2022101705159,JNE,45556,80582,2534902200827770,3,6
3704,TRD2022101705161,JNE,45556,75557,2534902200828083,1,10
3705,TRD2022101705171,JNE,45556,95239,2534902200827846,2,3
3706,TRD2022101705172,JNE,45556,29439,2534902200827861,2,3
3707,TRD2022101705188,JNE,45556,80113,2534902200828042,1,2
3708,TRD2022101705244,JNE,45556,60138,2534902200829008,1,2
3709,TRD2022101705273,JNE,45556,68467,2534902200828844,3,6
3710,TRD2022101705282,JNE,45556,61256,2534902200828778,1,2
3711,TRD2022101705316,JNE,45556,56553,2534902200829230,2,3
3712,TRD2022101705321,JNE,45556,44183,2534902200829099,5,7
3713,TRD2022101705339,JNE,45556,64161,2534902200829784,2,3
3714,TRD2022101705366,JNE,45556,45185,2534902200829958,2,3
3715,TRD2022101800451,JNE,17148,93118,0733272200743135,2,3
3716,TRD2022101800453,JNE,17148,31581,0733272200743127,3,6
3717,TRD2022101800454,JNE,17148,52261,0733272200743143,2,3
3718,TRD2022101800455,JNE,17148,36365,0733272200743168,3,6
3719,TRD2022101800460,JNE,17148,29438,0733272200743184,1,2
3720,TRD2022101800462,JNE,17148,37372,0733272200743226,1,10
3721,TRD2022101800463,JNE,17148,72271,0733272200743234,3,5
3722,TRD2022101800464,JNE,17148,85871,0733272200743242,1,10
3723,TRD2022101800470,JNE,17148,42185,0733272200743291,3,6
3724,TRD2022101800472,JNE,17148,22152,0733272200743325,3,6
3725,TRD2022101800476,JNE,17148,26571,0733272200743341,3,6
3726,TRD2022101800479,JNE,17148,84162,0733272200743382,3,6
3727,TRD2022101800483,JNE,17148,84172,0733272200743424,3,6
3728,TRD2022101800484,JNE,17148,20553,0733272200743457,3,6
3729,TRD2022101800487,JNE,17148,80515,0733272200743440,2,3
3730,TRD2022101800489,JNE,17148,77457,0733272200743515,5,7
3731,TRD2022101800494,JNE,17148,83114,0733272200743473,1,2
3732,TRD2022101800495,JNE,17148,74312,0733272200743549,5,7
3733,TRD2022101800496,JNE,17148,79462,0733272200744208,3,5
3734,TRD2022101800504,JNE,17148,92411,0733272200743572,3,5
3735,TRD2022101800505,JNE,17148,74261,0733272200743655,5,7
3736,TRD2022101800506,JNE,17148,74162,0733272200743663,5,7
3737,TRD2022101800510,JNE,17148,24471,0733272200743671,3,6
3738,TRD2022101800516,JNE,17148,94233,0733272200743697,2,3
3739,TRD2022101800522,JNE,17148,90243,0733272200743960,2,3
3740,TRD2022101800528,JNE,17148,81161,0733272200743812,3,6
3741,TRD2022101800534,JNE,17148,93231,0733272200743887,2,3
3742,TRD2022101800535,JNE,17148,28383,0733272200743978,2,3
3743,TRD2022101800540,JNE,17148,57466,0733272200743929,3,6
3744,TRD2022101800543,JNE,17148,91252,0733272200743879,5,7
3745,TRD2022101800550,JNE,17148,15560,0733272200744026,1,2
3746,TRD2022101800553,JNE,17148,25176,0733272200744018,1,2
3747,TRD2022101800554,JNE,17148,83365,0733272200744083,1,10
3748,TRD2022101800555,JNE,17148,95995,0733272200744067,5,7
3749,TRD2022101800556,JNE,17148,93664,0733272200744059,5,7
3750,TRD2022101800561,JNE,17148,28461,0733272200744158,3,6
3751,TRD2022101800564,JNE,17148,86116,0733272200744281,5,9
3752,TRD2022101800566,JNE,17148,65175,0733272200744224,2,3
3753,TRD2022101800567,JNE,17148,92982,0733272200744257,5,7
3754,TRD2022101800588,JNE,45556,60293,2534902200830097,1,2
3755,TRD2022101800589,JNE,45556,91131,2534902200830113,3,5
3756,TRD2022101800591,JNE,45556,78863,2534902200830121,5,7
3757,TRD2022101800593,JNE,45556,86571,2534902200830147,1,10
3758,TRD2022101800594,JNE,45556,28983,2534902200830154,1,10
3759,TRD2022101800597,JNE,45556,86462,2534902200830170,1,10
3760,TRD2022101800599,JNE,45556,77212,2534902200830212,3,5
3761,TRD2022101800604,JNE,45556,70582,2534902200830246,5,7
3762,TRD2022101800605,JNE,45556,29437,2534902200830279,2,3
3763,TRD2022101800610,JNE,45556,78863,2534902200830295,5,7
3764,TRD2022101800611,JNE,45556,91271,2534902200830303,5,7
3765,TRD2022101800615,JNE,45556,37356,2534902200830352,5,7
3766,TRD2022101800616,JNE,45556,84119,2534902200830337,2,3
3767,TRD2022101800617,JNE,45556,87284,2534902200830428,3,5
3768,TRD2022101800618,JNE,45556,38511,2534902200830360,3,5
3769,TRD2022101800654,JNE,17148,92352,0733272200744356,5,7
3770,TRD2022101800655,JNE,17148,28463,0733272200744364,3,6
3771,TRD2022101800656,JNE,17148,86413,0733272200744372,3,5
3772,TRD2022101800755,JNE,17148,75131,0733272200744497,2,3
3773,TRD2022101800763,JNE,17148,95373,0733272200744638,5,7
3774,TRD2022101800766,JNE,17148,94652,0733272200744596,5,7
3775,TRD2022101800774,JNE,17148,31311,0733272200744695,2,3
3776,TRD2022101800782,JNE,17148,57137,0733272200744752,1,2
3777,TRD2022101800784,JNE,17148,10640,0733272200744786,1,2
3778,TRD2022101800785,JNE,17148,97762,0733272200744794,3,5
3779,TRD2022101800788,JNE,17148,23652,0733272200744836,3,6
3780,TRD2022101800790,JNE,17148,24351,0733272200744810,2,3
3781,TRD2022101800795,JNE,17148,83552,0733272200744919,3,6
3782,TRD2022101800800,JNE,17148,80361,0733272200744927,1,2
3783,TRD2022101800801,JNE,17148,99616,0733272200744943,6,9
3784,TRD2022101800807,JNE,17148,90243,0733272200745023,2,3
3785,TRD2022101800810,JNE,17148,40287,0733272200745064,1,2
3786,TRD2022101800814,JNE,17148,28464,0733272200745049,2,3
3787,TRD2022101800816,JNE,17148,22865,0733272200745098,1,10
3788,TRD2022101800820,JNE,17148,90231,0733272200745148,2,3
3789,TRD2022101800827,JNE,17148,24782,0733272200745361,2,3
3790,TRD2022101800829,JNE,17148,77312,0733272200745221,3,5
3791,TRD2022101800830,JNE,17148,97582,0733272200745205,5,7
3792,TRD2022101800839,JNE,17148,95373,0733272200745445,5,7
3793,TRD2022101800841,JNE,17148,97511,0733272200745395,5,7
3794,TRD2022101800843,JNE,17148,95113,0733272200745320,2,3
3795,TRD2022101800845,JNE,17148,30754,0733272200745627,3,6
3796,TRD2022101800853,JNE,17148,92261,0733272200745759,5,7
3797,TRD2022101800856,JNE,17148,99373,0733272200745478,6,9
3798,TRD2022101800863,JNE,17148,94974,0733272200745676,5,7
3799,TRD2022101800870,JNE,17148,96524,0733272200745536,5,7
3800,TRD2022101800875,JNE,17148,80361,0733272200745635,1,2
3801,TRD2022101800883,JNE,17148,30259,0733272200745809,1,2
3802,TRD2022101800885,JNE,17148,75655,0733272200745882,5,7
3803,TRD2022101800891,JNE,17148,78617,0733272200745858,3,5
3804,TRD2022101801512,JNE,45556,80113,2534902200830998,1,2
3805,TRD2022101801518,JNE,17148,98419,0733272200746047,2,4
3806,TRD2022101801521,JNE,17148,83114,0733272200746054,1,2
3807,TRD2022101801522,JNE,17148,83239,0733272200746070,1,2
3808,TRD2022101801546,JNE,45556,78773,2534902200831079,5,7
3809,TRD2022101801552,JNE,45556,79357,2534902200831137,5,7
3810,TRD2022101801561,JNE,45556,93116,2534902200831228,2,3
3811,TRD2022101801566,JNE,45556,80113,2534902200831269,1,2
3812,TRD2022101801568,JNE,45556,85228,2534902200831293,2,3
3813,TRD2022101801574,JNE,45556,93231,2534902200831350,2,3
3814,TRD2022101801625,JNE,17148,30618,0733272200746286,2,3
3815,TRD2022101801641,JNE,17148,20552,0733272200746393,3,6
3816,TRD2022101801643,JNE,17148,17520,0733272200746732,1,2
3817,TRD2022101801656,JNE,17148,29438,0733272200746757,1,2
3818,TRD2022101801665,JNE,17148,36772,0733272200746559,1,10
3819,TRD2022101801698,JNE,17148,56371,0733272200747409,3,6
3820,TRD2022101801701,JNE,17148,75124,0733272200747482,2,3
3821,TRD2022101801703,JNE,17148,84119,0733272200747912,2,3
3822,TRD2022101801711,JNE,17148,28464,0733272200747557,2,3
3823,TRD2022101801752,JNE,17148,79214,0733272200748530,5,7
3824,TRD2022101801757,JNE,17148,73961,0733272200748654,5,7
3825,TRD2022101801762,JNE,17148,93716,0733272200748704,5,7
3826,TRD2022101801791,JNE,17148,83114,0733272200749041,1,2
3827,TRD2022101801795,JNE,17148,81153,0733272200749124,3,6
3828,TRD2022101801800,JNE,17148,94661,0733272200749157,5,7
3829,TRD2022101801818,JNE,17148,63261,0733272200749322,3,6
3830,TRD2022101801828,JNE,17148,31595,0733272200750791,3,6
3831,TRD2022101801829,JNE,17148,28711,0733272200749348,2,3
3832,TRD2022101801843,JNE,17148,77372,0733272200749520,5,7
3833,TRD2022101801850,JNE,17148,45652,0733272200749561,2,3
3834,TRD2022101801853,JNE,17148,74312,0733272200749645,5,7
3835,TRD2022101801864,JNE,17148,74312,0733272200749819,5,7
3836,TRD2022101801866,JNE,17148,73112,0733272200749694,1,2
3837,TRD2022101801883,JNE,17148,35131,0733272200749884,1,2
3838,TRD2022101801887,JNE,17148,95251,0733272200749934,2,3
3839,TRD2022101801900,JNE,17148,20772,0733272200749983,3,6
3840,TRD2022101801928,JNE,17148,92176,0733272200750312,5,7
3841,TRD2022101801947,JNE,17148,22851,0733272200750429,2,3
3842,TRD2022101801948,JNE,17148,22152,0733272200750965,3,6
3843,TRD2022101801949,JNE,17148,24673,0733272200750924,3,6
3844,TRD2022101801950,JNE,17148,73112,0733272200750437,1,2
3845,TRD2022101801959,JNE,17148,81161,0733272200750940,3,6
3846,TRD2022101801962,JNE,17148,28784,0733272200750544,3,6
3847,TRD2022101801963,JNE,17148,93354,0733272200750957,5,7
3848,TRD2022101801966,JNE,17148,94514,0733272200750601,5,7
3849,TRD2022101801972,JNE,17148,20115,0733272200750635,1,2
3850,TRD2022101801984,JNE,17148,13130,0733272200746641,1,2
3851,TRD2022101801986,JNE,17148,74355,0733272200746658,5,7
3852,TRD2022101801992,JNE,17148,92574,0733272200748688,5,7
3853,TRD2022101801999,JNE,17148,93762,0733272200746963,1,10
3854,TRD2022101802001,JNE,17148,84119,0733272200746906,2,3
3855,TRD2022101802005,JNE,17148,13240,0733272200746807,1,2
3856,TRD2022101802007,JNE,17148,91811,0733272200747748,3,5
3857,TRD2022101802008,JNE,17148,86361,0733272200746856,5,9
3858,TRD2022101802013,JNE,17148,98261,0733272200747649,1,10
3859,TRD2022101802016,JNE,17148,28784,0733272200748100,3,6
3860,TRD2022101802020,JNE,17148,95231,0733272200747631,2,3
3861,TRD2022101802022,JNE,17148,22395,0733272200746971,3,6
3862,TRD2022101802024,JNE,17148,35142,0733272200748365,1,2
3863,TRD2022101802036,JNE,17148,90126,0733272200748415,2,3
3864,TRD2022101802037,JNE,17148,95544,0733272200747623,3,5
3865,TRD2022101802045,JNE,17148,93231,0733272200747201,2,3
