No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
3766,TRD2022121700408,Pagedangan,15339,Bira,90243,2,9,iDSTD
3767,TRD2022121700465,Pagedangan,15339,Birobuli Utara,94231,3,5,iDSTD
3768,TRD2022121700462,Pagedangan,15339,Birobuli Utara,94231,3,5,iDSTD
3769,TRD2022121700422,Pagedangan,15339,Birobuli Utara,94231,3,5,iDSTD
3770,TRD2022121700477,Pagedangan,15339,Birobuli Utara,94231,2,9,iDSTD
3771,TRD2022121700441,Pagedangan,15339,Biru,92714,5,7,iDSTD
3772,TRD2022121700366,Pagedangan,15339,Blang Jerango,24655,4,6,iDSTD
3773,TRD2022121700472,Pagedangan,15339,Bonesompe,94616,5,7,iDSTD
3774,TRD2022121700429,Pagedangan,15339,Bontokio,90614,4,6,iDSTD
3775,TRD2022121700446,Pagedangan,15339,Bugis,77312,2,9,iDSTD
3776,TRD2022121700319,Pagedangan,15339,Bugis,77312,2,9,iDSTD
3777,TRD2022121700431,Pagedangan,15339,Bukit Indah,91131,4,6,iDSTD
3778,TRD2022121700367,Pagedangan,15339,Bukit Pinang,75124,2,4,iDSTD
3779,TRD2022121700458,Pagedangan,15339,Bukit Pinang,75124,2,4,iDSTD
3780,TRD2022121700464,Pagedangan,15339,Buloa,90212,2,4,iDSTD
3781,TRD2022121700425,Pagedangan,15339,Buloa,90212,2,9,iDSTD
3782,TRD2022121700421,Pagedangan,15339,Buloa,90212,2,4,iDSTD
3783,TRD2022121700420,Pagedangan,15339,Bulogading,90111,2,4,iDSTD
3784,TRD2022121700362,Pagedangan,15339,Buluh Manis,28785,2,9,iDSTD
3785,TRD2022121700412,Pagedangan,15339,Bungeng,92361,2,9,iDSTD
3786,TRD2022121700392,Pagedangan,15339,Bunut,74162,2,9,iDSTD
3787,TRD2022121700345,Pagedangan,15339,Cot Geurundong,24251,4,6,iDSTD
3788,TRD2022121700326,Pagedangan,15339,Cot Teungoh,24112,2,9,iDSTD
3789,TRD2022121700315,Pagedangan,15339,Cot Teungoh,24112,3,5,iDSTD
3790,TRD2022121700339,Pagedangan,15339,Cot Teungoh,24112,3,5,iDSTD
3791,TRD2022121700532,Pagedangan,15339,Dadok Tunggul Hitam,25176,2,4,iDSTD
3792,TRD2022121700551,Pagedangan,15339,Damau,95872,5,7,iDSTD
3793,TRD2022121700324,Pagedangan,15339,Delima,28291,2,4,iDSTD
3794,TRD2022121700459,Pagedangan,15339,Delima,28291,2,4,iDSTD
3795,TRD2022121700502,Pagedangan,15339,Dendengan Dalam,95127,2,4,iDSTD
3796,TRD2022121700470,Pagedangan,15339,Donggala Kodi,94226,3,5,iDSTD
3797,TRD2022121700364,Pagedangan,15339,Durian Payung,35214,1,3,iDSTD
3798,TRD2022121700343,Pagedangan,15339,Durian Payung,35214,1,3,iDSTD
3799,TRD2022121700489,Pagedangan,15339,Ehe,95375,2,9,iDSTD
3800,TRD2022121700511,Pagedangan,15339,Ehe,95375,2,9,iDSTD
3801,TRD2022121700547,Pagedangan,15339,Empat Koto Pulau Punjung,27573,3,5,iDSTD
3802,TRD2022121700510,Pagedangan,15339,Essang,95883,2,9,iDSTD
3803,TRD2022121700439,Pagedangan,15339,Geuceu Komplek,23239,2,4,iDSTD
3804,TRD2022121700536,Pagedangan,15339,Gogagoman,95715,2,9,iDSTD
3805,TRD2022121700500,Pagedangan,15339,Gogagoman,95715,4,6,iDSTD
3806,TRD2022121700505,Pagedangan,15339,Gogagoman,95715,4,6,iDSTD
3807,TRD2022121700457,Pagedangan,15339,Gunong Kleng,23681,3,5,iDSTD
3808,TRD2022121700496,Pagedangan,15339,Gunung Jati,93125,2,9,iDSTD
3809,TRD2022121700492,Pagedangan,15339,Gunung Jati,93125,3,4,iDSTD
3810,TRD2022121700385,Pagedangan,15339,Gunung Makmur,76285,5,7,iDSTD
3811,TRD2022121700353,Pagedangan,15339,Gunung Panjang,75131,2,4,iDSTD
3812,TRD2022121700379,Pagedangan,15339,Gunung Panjang,75131,2,9,iDSTD
3813,TRD2022121700373,Pagedangan,15339,Gunung Sari Ilir,76121,2,9,iDSTD
3814,TRD2022121700365,Pagedangan,15339,Harapan Maju,77555,2,9,iDSTD
3815,TRD2022121700368,Pagedangan,15339,Harjosari,28122,2,4,iDSTD
3816,TRD2022121700386,Pagedangan,15339,Hurung,74863,2,9,iDSTD
3817,TRD2022121700334,Pagedangan,15339,Hurung,74863,6,8,iDSTD
3818,TRD2022121700372,Pagedangan,15339,Jaya,29511,4,6,iDSTD
3819,TRD2022121700503,Pagedangan,15339,Kadoodan,95513,4,6,iDSTD
3820,TRD2022121700485,Pagedangan,15339,Kakaskasen,95418,5,7,iDSTD
3821,TRD2022121700488,Pagedangan,15339,Kakaskasen,95418,5,7,iDSTD
3822,TRD2022121700349,Pagedangan,15339,Kampung Baru,35149,4,6,iDSTD
3823,TRD2022121700344,Pagedangan,15339,Kampung Baru,23116,2,4,iDSTD
3824,TRD2022121700360,Pagedangan,15339,Kampung Baru,35149,4,6,iDSTD
3825,TRD2022121700396,Pagedangan,15339,Kampung Besar Kota,29312,4,6,iDSTD
3826,TRD2022121700409,Pagedangan,15339,Kampung Besar Kota,29312,4,6,iDSTD
3827,TRD2022121700406,Pagedangan,15339,Kampung Besar Kota,29312,4,6,iDSTD
3828,TRD2022121700534,Pagedangan,15339,Kampung Jawa,27321,3,5,iDSTD
3829,TRD2022121700529,Pagedangan,15339,Kampung Jawa,95433,5,7,iDSTD
3830,TRD2022121700509,Pagedangan,15339,Kampung Jawa,95433,5,7,iDSTD
3831,TRD2022121700388,Pagedangan,15339,Karya Bersama,73593,2,9,iDSTD
3832,TRD2022121700411,Pagedangan,15339,Katangka,92153,2,9,iDSTD
3833,TRD2022121700469,Pagedangan,15339,Kawatuna,94233,3,5,iDSTD
3834,TRD2022121700347,Pagedangan,15339,Kayu Kapur (Bukit Kayu Kapur),28882,4,5,iDSTD
3835,TRD2022121700467,Pagedangan,15339,Kayumalue Ngapa,94146,3,5,iDSTD
3836,TRD2022121700516,Pagedangan,15339,Kayuum (Kayuuwi),95692,5,7,iDSTD
3837,TRD2022121700483,Pagedangan,15339,Keladen,76261,5,7,iDSTD
3838,TRD2022121700419,Pagedangan,15339,Keritang,29274,4,6,iDSTD
3839,TRD2022121700526,Pagedangan,15339,Kertadewa,31214,2,9,iDSTD
3840,TRD2022121700515,Pagedangan,15339,Komperta,30268,2,3,iDSTD
3841,TRD2022121700445,Pagedangan,15339,Kota Baru,28114,2,9,iDSTD
3842,TRD2022121700537,Pagedangan,15339,Kumelembuai (Kumelembuay),95449,2,9,iDSTD
3843,TRD2022121700331,Pagedangan,15339,Kuta Karangan,24783,4,6,iDSTD
3844,TRD2022121700432,Pagedangan,15339,Laboi Jaya,28463,4,6,iDSTD
3845,TRD2022121700389,Pagedangan,15339,Laboi Jaya,28463,4,6,iDSTD
3846,TRD2022121700478,Pagedangan,15339,Lalodati,93115,2,9,iDSTD
3847,TRD2022121700552,Pagedangan,15339,Lalodati,93115,3,4,iDSTD
3848,TRD2022121700377,Pagedangan,15339,Lamaru,76117,2,3,iDSTD
3849,TRD2022121700384,Pagedangan,15339,Lancang Garam,24351,3,5,iDSTD
3850,TRD2022121700312,Pagedangan,15339,Lancang Garam,24351,2,9,iDSTD
3851,TRD2022121700310,Pagedangan,15339,Lelabu,24552,3,5,iDSTD
3852,TRD2022121700356,Pagedangan,15339,Lembah Damai,28263,2,9,iDSTD
3853,TRD2022121700437,Pagedangan,15339,Leok 1,94573,5,7,iDSTD
3854,TRD2022121700535,Pagedangan,15339,Lubuk Basung,26451,3,5,iDSTD
3855,TRD2022121700549,Pagedangan,15339,Lubuk Gadang Utara,27778,4,6,iDSTD
3856,TRD2022121700521,Pagedangan,15339,Lubuk Pandan,25584,3,5,iDSTD
3857,TRD2022121700336,Pagedangan,15339,Lubuk Ramo,29564,4,6,iDSTD
3858,TRD2022121700501,Pagedangan,15339,Makalehi Utara,95862,6,8,iDSTD
3859,TRD2022121700318,Pagedangan,15339,Malinau Hulu,77554,4,6,iDSTD
3860,TRD2022121700428,Pagedangan,15339,Mamasa,91362,2,9,iDSTD
3861,TRD2022121700506,Pagedangan,15339,Manado Tua Satu,95231,2,9,iDSTD
3862,TRD2022121700554,Pagedangan,15339,Manado Tua Satu,95231,2,9,iDSTD
3863,TRD2022121700486,Pagedangan,15339,Manembo Nembo Tengah,95545,4,6,iDSTD
3864,TRD2022121700440,Pagedangan,15339,Mangkio Baru,94711,4,6,iDSTD
3865,TRD2022121700468,Pagedangan,15339,Mangkio Baru,94711,2,9,iDSTD
3866,TRD2022121700407,Pagedangan,15339,Manurung,92981,5,7,iDSTD
3867,TRD2022121700346,Pagedangan,15339,Maringgai,34198,4,6,iDSTD
3868,TRD2022121700426,Pagedangan,15339,Mario,91999,5,7,iDSTD
3869,TRD2022121700410,Pagedangan,15339,Mattoanging,92574,2,9,iDSTD
3870,TRD2022121700375,Pagedangan,15339,Mekar Jaya,28381,2,9,iDSTD
3871,TRD2022121700316,Pagedangan,15339,Melasu Baru,77482,2,9,iDSTD
3872,TRD2022121700397,Pagedangan,15339,Meral Kota,29664,4,6,iDSTD
3873,TRD2022121700556,Pagedangan,15339,Milangodaa Barat,95774,5,7,iDSTD
3874,TRD2022121700329,Pagedangan,15339,Minas Jaya,28685,3,5,iDSTD
3875,TRD2022121700538,Pagedangan,15339,Motoboi Besar,95719,4,6,iDSTD
3876,TRD2022121700325,Pagedangan,15339,Negara Sakti,34762,4,6,iDSTD
3877,TRD2022121700308,Pagedangan,15339,Ngesti Rahayu,34152,4,6,iDSTD
3878,TRD2022121700456,Pagedangan,15339,Nipa,94771,2,9,iDSTD
3879,TRD2022121700447,Pagedangan,15339,Ongkoe,90953,5,7,iDSTD
3880,TRD2022121700443,Pagedangan,15339,Pampang,90231,2,4,iDSTD
3881,TRD2022121700361,Pagedangan,15339,Pangkalan Kerinci Barat,28654,3,5,iDSTD
3882,TRD2022121700413,Pagedangan,15339,Pangkalan Petal,29432,2,4,iDSTD
3883,TRD2022121700393,Pagedangan,15339,Pangkalan Petal,29432,2,4,iDSTD
3884,TRD2022121700307,Pagedangan,15339,Pangkalan Petal,29432,2,4,iDSTD
3885,TRD2022121700391,Pagedangan,15339,Pasir Luhur,28556,2,9,iDSTD
3886,TRD2022121700499,Pagedangan,15339,Passi 2,95751,2,9,iDSTD
3887,TRD2022121700454,Pagedangan,15339,Patek,23656,3,5,iDSTD
3888,TRD2022121700400,Pagedangan,15339,Pematang Pudu,28784,2,9,iDSTD
3889,TRD2022121700401,Pagedangan,15339,Pembatang,29553,4,6,iDSTD
3890,TRD2022121700340,Pagedangan,15339,Pepas/Pepes Asa,75776,5,7,iDSTD
3891,TRD2022121700337,Pagedangan,15339,Pepas/Pepes Asa,75776,5,7,iDSTD
3892,TRD2022121700371,Pagedangan,15339,Pepas/Pepes Asa,75776,5,7,iDSTD
3893,TRD2022121700309,Pagedangan,15339,Perdamaian,24475,2,9,iDSTD
3894,TRD2022121700484,Pagedangan,15339,Pondos,95955,2,9,iDSTD
3895,TRD2022121700341,Pagedangan,15339,Pulau Lanting,75773,2,9,iDSTD
3896,TRD2022121700328,Pagedangan,15339,Pulau Lanting,75773,2,9,iDSTD
3897,TRD2022121700342,Pagedangan,15339,Pulau Lanting,75773,5,7,iDSTD
3898,TRD2022121700322,Pagedangan,15339,Pulo Blang,24454,2,9,iDSTD
3899,TRD2022121700474,Pagedangan,15339,Rajabasa Raya,35142,4,6,iDSTD
3900,TRD2022121700448,Pagedangan,15339,Ranga,91711,2,9,iDSTD
3901,TRD2022121700335,Pagedangan,15339,Rangau Raya,74271,2,9,iDSTD
3902,TRD2022121700495,Pagedangan,15339,Ranotana,95116,2,9,iDSTD
3903,TRD2022121700548,Pagedangan,15339,Rantau Telang,31654,4,6,iDSTD
3904,TRD2022121700416,Pagedangan,15339,Rapak Lambur,75511,5,7,iDSTD
3905,TRD2022121700395,Pagedangan,15339,Sabamban,74363,2,9,iDSTD
3906,TRD2022121700350,Pagedangan,15339,Sabamban,74363,4,6,iDSTD
3907,TRD2022121700404,Pagedangan,15339,Salo,28451,4,6,iDSTD
3908,TRD2022121700530,Pagedangan,15339,Sandangan Satu,95691,5,7,iDSTD
3909,TRD2022121700434,Pagedangan,15339,Sangkaran Bakti,34764,2,9,iDSTD
3910,TRD2022121700555,Pagedangan,15339,Sario Kotabaru,95115,2,4,iDSTD
3911,TRD2022121700497,Pagedangan,15339,Sario Kotabaru,95115,2,9,iDSTD
3912,TRD2022121700517,Pagedangan,15339,Sario Kotabaru,95115,2,4,iDSTD
3913,TRD2022121700550,Pagedangan,15339,Sawangan,95371,2,9,iDSTD
3914,TRD2022121700451,Pagedangan,15339,Sawaru,90562,5,7,iDSTD
3915,TRD2022121700514,Pagedangan,15339,Sei/Sungai Durian,26219,4,6,iDSTD
3916,TRD2022121700542,Pagedangan,15339,Sei/Sungai Durian,26219,4,6,iDSTD
3917,TRD2022121700452,Pagedangan,15339,Sei/Sungai Lunuk,73516,5,7,iDSTD
3918,TRD2022121700533,Pagedangan,15339,Sekip Jaya,30114,2,3,iDSTD
3919,TRD2022121700394,Pagedangan,15339,Seuneubok Timur,24456,2,9,iDSTD
3920,TRD2022121700543,Pagedangan,15339,Simalanggang,26251,4,6,iDSTD
3921,TRD2022121700546,Pagedangan,15339,Simalanggang,26251,2,9,iDSTD
3922,TRD2022121700463,Pagedangan,15339,Sokkolia,92171,2,9,iDSTD
3923,TRD2022121700323,Pagedangan,15339,Suka Damai,24472,2,9,iDSTD
3924,TRD2022121700438,Pagedangan,15339,Sukadana Ilir,34194,4,6,iDSTD
3925,TRD2022121700403,Pagedangan,15339,Sukadana Ilir,34194,4,6,iDSTD
3926,TRD2022121700433,Pagedangan,15339,Sukamaju,28754,6,8,iDSTD
3927,TRD2022121700355,Pagedangan,15339,Suka Makmur,24782,4,5,iDSTD
3928,TRD2022121700351,Pagedangan,15339,Suka Makmur,24782,2,9,iDSTD
3929,TRD2022121700311,Pagedangan,15339,Sumber Makmur,73553,2,9,iDSTD
3930,TRD2022121700369,Pagedangan,15339,Sumber Sari,75571,2,9,iDSTD
3931,TRD2022121700444,Pagedangan,15339,Sumber Sari,75571,2,9,iDSTD
3932,TRD2022121700352,Pagedangan,15339,Sungai Bengkuang,74183,5,7,iDSTD
3933,TRD2022121700528,Pagedangan,15339,Sungai Langan,31315,2,9,iDSTD
3934,TRD2022121700399,Pagedangan,15339,Sungai Nangka,76114,2,3,iDSTD
3935,TRD2022121700314,Pagedangan,15339,Sungai Paus Firdaus,24410,2,9,iDSTD
3936,TRD2022121700387,Pagedangan,15339,Sungai Sibam,28292,2,4,iDSTD
3937,TRD2022121700449,Pagedangan,15339,Talang Mulia/Mulya,29355,4,6,iDSTD
3938,TRD2022121700520,Pagedangan,15339,Talang Semut,30136,2,3,iDSTD
3939,TRD2022121700453,Pagedangan,15339,Tallulolo,91835,5,7,iDSTD
3940,TRD2022121700414,Pagedangan,15339,Tamalea (Talondo I),91562,5,7,iDSTD
3941,TRD2022121700527,Pagedangan,15339,Tanah Abang Selatan,31314,2,9,iDSTD
3942,TRD2022121700370,Pagedangan,15339,Tanah Merah,28284,2,9,iDSTD
3943,TRD2022121700455,Pagedangan,15339,Tanah Merah,28284,2,4,iDSTD
3944,TRD2022121700450,Pagedangan,15339,Tanamodindi,94111,3,5,iDSTD
3945,TRD2022121700435,Pagedangan,15339,Tanamodindi,94111,3,5,iDSTD
3946,TRD2022121700473,Pagedangan,15339,Tanamodindi,94111,2,9,iDSTD
3947,TRD2022121700313,Pagedangan,15339,Tanjongan Idem,24264,4,6,iDSTD
3948,TRD2022121700381,Pagedangan,15339,Tanjung Ayun Sakti,29124,2,4,iDSTD
3949,TRD2022121700357,Pagedangan,15339,Tanjung Ayun Sakti,29124,2,4,iDSTD
3950,TRD2022121700333,Pagedangan,15339,Tanjung Balai Karimun,29661,4,6,iDSTD
3951,TRD2022121700531,Pagedangan,15339,Tanjung Batu,30664,2,9,iDSTD
3952,TRD2022121700522,Pagedangan,15339,Tanjung Enim,31711,3,5,iDSTD
3953,TRD2022121700405,Pagedangan,15339,Tanjung Penyembal,28826,4,5,iDSTD
3954,TRD2022121700518,Pagedangan,15339,Tanjung Pinang,31471,3,5,iDSTD
3955,TRD2022121700390,Pagedangan,15339,Tebangan Lebak/Lembak,75618,6,8,iDSTD
3956,TRD2022121700494,Pagedangan,15339,Teling,95651,2,9,iDSTD
3957,TRD2022121700460,Pagedangan,15339,Teluk Lingga,75683,6,8,iDSTD
3958,TRD2022121700321,Pagedangan,15339,Teluk Lingga,75683,2,9,iDSTD
3959,TRD2022121700363,Pagedangan,15339,Teluk Lingga,75683,2,9,iDSTD
3960,TRD2022121700471,Pagedangan,15339,Teluk Lingga,75683,2,9,iDSTD
3961,TRD2022121700317,Pagedangan,15339,Tende,75778,5,7,iDSTD
3962,TRD2022121700398,Pagedangan,15339,Tepian Terap,75684,2,9,iDSTD
3963,TRD2022121700490,Pagedangan,15339,Tingkulu,95117,2,9,iDSTD
3964,TRD2022121700493,Pagedangan,15339,Titiwungen Utara,95113,2,9,iDSTD
3965,TRD2022121700508,Pagedangan,15339,Titiwungen Utara,95113,2,4,iDSTD
3966,TRD2022121700491,Pagedangan,15339,Tolok Satu,95693,5,7,iDSTD
3967,TRD2022121700525,Pagedangan,15339,Tounkuramber,95616,2,9,iDSTD
3968,TRD2022121700382,Pagedangan,15339,Tumbang Lahang,74454,2,9,iDSTD
3969,TRD2022121700338,Pagedangan,15339,Tumbang Randang,73554,5,7,iDSTD
3970,TRD2022121700332,Pagedangan,15339,Tumbang Tariak,74511,6,8,iDSTD
3971,TRD2022121700330,Pagedangan,15339,Ulee Pata,23235,2,4,iDSTD
3972,TRD2022121700519,Pagedangan,15339,Uwuran Satu,95954,2,9,iDSTD
3973,TRD2022121700541,Pagedangan,15339,Wasian,95682,5,7,iDSTD
3974,TRD2022121700540,Pagedangan,15339,Watudambo,95372,2,9,iDSTD
3975,TRD2022121700504,Pagedangan,15339,Watudambo,95372,5,7,iDSTD
3976,TRD2022121700482,Pagedangan,15339,Watu-Watu,93774,2,9,iDSTD
3977,TRD2022121700481,Pagedangan,15339,Wundupopi,93116,3,4,iDSTD
3978,TRD2022121700599,Pagedangan,15339,Amplas,20229,2,9,iDSTD
3979,TRD2022121700616,Pagedangan,15339,Amplas,20229,2,9,iDSTD
3980,TRD2022121700589,Pagedangan,15339,Amplas,20229,2,3,iDSTD
3981,TRD2022121700604,Pagedangan,15339,Babura,20112,2,3,iDSTD
3982,TRD2022121700567,Pagedangan,15339,Babura,20112,2,3,iDSTD
3983,TRD2022121700575,Pagedangan,15339,Babura Sunggal,20121,2,9,iDSTD
3984,TRD2022121700594,Pagedangan,15339,Bah Lias,21184,4,6,iDSTD
3985,TRD2022121700600,Pagedangan,15339,Bakaran Batu,21421,2,9,iDSTD
3986,TRD2022121700608,Pagedangan,15339,Bawolowalani,22865,7,9,iDSTD
3987,TRD2022121700613,Pagedangan,15339,Berngam,20715,4,5,iDSTD
3988,TRD2022121700597,Pagedangan,15339,Cinta Damai,20126,2,3,iDSTD
3989,TRD2022121700587,Pagedangan,15339,Cinta Damai (Dame),20371,3,5,iDSTD
3990,TRD2022121700614,Pagedangan,15339,Dolok Saribu Bangun,21157,2,9,iDSTD
3991,TRD2022121700592,Pagedangan,15339,Gaharu,20235,2,9,iDSTD
3992,TRD2022121700583,Pagedangan,15339,Glugur Kota,20115,2,9,iDSTD
3993,TRD2022121700611,Pagedangan,15339,Gundaling II,22152,3,5,iDSTD
3994,TRD2022121700584,Pagedangan,15339,Gunung Tinggi,20353,3,5,iDSTD
3995,TRD2022121700590,Pagedangan,15339,Gunung Tinggi,20353,2,9,iDSTD
3996,TRD2022121700609,Pagedangan,15339,Hambawa,22851,2,9,iDSTD
3997,TRD2022121700570,Pagedangan,15339,Hambawa,22851,3,5,iDSTD
3998,TRD2022121700574,Pagedangan,15339,Hambawa,22851,2,9,iDSTD
3999,TRD2022121700579,Pagedangan,15339,Hiligafoa,22861,6,8,iDSTD
4000,TRD2022121700572,Pagedangan,15339,Hudopa Nauli,22562,2,9,iDSTD
4001,TRD2022121700615,Pagedangan,15339,Hutatoruan V,22413,3,5,iDSTD
4002,TRD2022121700595,Pagedangan,15339,Janji,22457,3,5,iDSTD
4003,TRD2022121700585,Pagedangan,15339,Kacaribu,22111,3,5,iDSTD
4004,TRD2022121700565,Pagedangan,15339,Kebun Teluk Panji,21464,5,7,iDSTD
4005,TRD2022121700596,Pagedangan,15339,Kedai Durian,20355,3,5,iDSTD
4006,TRD2022121700612,Pagedangan,15339,Kota Baringin (Beringin),22521,2,9,iDSTD
4007,TRD2022121700564,Pagedangan,15339,Lestari,21211,3,5,iDSTD
4008,TRD2022121700573,Pagedangan,15339,Lintongnihuta,22392,2,9,iDSTD
4009,TRD2022121700601,Pagedangan,15339,Lubuk Tukko,22533,4,6,iDSTD
4010,TRD2022121700560,Pagedangan,15339,Marindal Dua,20361,2,9,iDSTD
4011,TRD2022121700580,Pagedangan,15339,Marsangap,22384,3,5,iDSTD
4012,TRD2022121700576,Pagedangan,15339,Medan Sinembah,20362,3,5,iDSTD
4013,TRD2022121700577,Pagedangan,15339,Namu Gajah,20136,2,3,iDSTD
4014,TRD2022121700566,Pagedangan,15339,Pahieme II,22563,4,6,iDSTD
4015,TRD2022121700559,Pagedangan,15339,Pahieme II,22563,2,9,iDSTD
4016,TRD2022121700582,Pagedangan,15339,Paya Tusam,20811,4,6,iDSTD
4017,TRD2022121700606,Pagedangan,15339,Perkebunan Bandar Pulau,21274,2,9,iDSTD
4018,TRD2022121700586,Pagedangan,15339,Pertibitembe,22173,3,5,iDSTD
4019,TRD2022121700569,Pagedangan,15339,Pinang Mancung,20998,3,5,iDSTD
4020,TRD2022121700571,Pagedangan,15339,Sangkar Nihuta,22312,3,5,iDSTD
4021,TRD2022121700578,Pagedangan,15339,Sei Tarolat,21471,2,9,iDSTD
4022,TRD2022121700588,Pagedangan,15339,Sinar Waya,22461,3,5,iDSTD
4023,TRD2022121700598,Pagedangan,15339,Suka Damai,20854,4,6,iDSTD
4024,TRD2022121700581,Pagedangan,15339,Suka Maju,20719,4,5,iDSTD
4025,TRD2022121700562,Pagedangan,15339,Tambun Nabolon,21137,3,5,iDSTD
4026,TRD2022121700563,Pagedangan,15339,Tanjung Leidong,21475,4,6,iDSTD
4027,TRD2022121700557,Pagedangan,15339,Tigapanah,22171,2,9,iDSTD
4028,TRD2022121700610,Pagedangan,15339,Tigapanah,22171,2,9,iDSTD
4029,TRD2022121700568,Pagedangan,15339,Tuhemberua,22862,2,9,iDSTD
4030,TRD2022121700558,Pagedangan,15339,Tuhenakhe I,22816,2,9,iDSTD
4031,TRD2022121700591,Pagedangan,15339,Tumori Balohili,22811,2,9,iDSTD
4032,TRD2022121700603,Pagedangan,15339,Tumori Balohili,22811,2,9,iDSTD
4033,TRD2022121700561,Pagedangan,15339,Tumori Balohili,22811,2,9,iDSTD
4034,TRD2022121700605,Pagedangan,15339,Tumori Balohili,22811,3,5,iDSTD
4035,TRD2022121700593,Pagedangan,15339,Tumori Balohili,22811,2,9,iDSTD
4036,TRD2022121700607,Pagedangan,15339,Tumori Balohili,22811,2,9,iDSTD
4037,TRD2022121700602,Pagedangan,15339,Wek IV Batang Toru,22738,2,9,iDSTD
4038,TRD2022121900072,Pagedangan,15339,Abung Jayo,34581,2,9,iDSTD
4039,TRD2022121900254,Pagedangan,15339,Alalak Tengah,70126,2,3,iDSTD
4040,TRD2022121900286,Pagedangan,15339,Alastuwo,57762,2,9,iDSTD
4041,TRD2022121900255,Pagedangan,15339,Ampel,60151,1,3,iDSTD
4042,TRD2022121900098,Pagedangan,15339,Amplas,20229,2,9,iDSTD
4043,TRD2022121900221,Pagedangan,15339,Ancol,14430,2,9,iDSTD
4044,TRD2022121900145,Pagedangan,15339,Antang,90234,2,4,iDSTD
4045,TRD2022121900223,Pagedangan,15339,Argasari,46122,1,3,iDSTD
4046,TRD2022121900137,Pagedangan,15339,Arjosari,65126,2,4,iDSTD
4047,TRD2022121900093,Pagedangan,15339,Arjosari,65126,2,4,iDSTD
4048,TRD2022121900285,Pagedangan,15339,Arjosari,65126,2,9,iDSTD
4049,TRD2022121900272,Pagedangan,15339,Asem Rowo,60182,1,3,iDSTD
4050,TRD2022121900265,Pagedangan,15339,Asem Rowo,60182,2,9,iDSTD
4051,TRD2022121900074,Pagedangan,15339,Asem Rowo,60182,1,3,iDSTD
4052,TRD2022121900175,Pagedangan,15339,Aspol (Cipedes),40162,1,3,iDSTD
4053,TRD2022121900048,Pagedangan,15339,Aur Kuning,26131,2,4,iDSTD
4054,TRD2022121900224,Pagedangan,15339,Babakan,16128,1,2,iDSTD
4055,TRD2022121900100,Pagedangan,15339,Babura,20112,2,3,iDSTD
4056,TRD2022121900194,Pagedangan,15339,Balandete,93517,5,7,iDSTD
4057,TRD2022121900208,Pagedangan,15339,Balokang,46312,1,3,iDSTD
4058,TRD2022121900281,Pagedangan,15339,Balongwangi,62281,3,5,iDSTD
4059,TRD2022121900102,Pagedangan,15339,Bambu,91514,5,7,iDSTD
4060,TRD2022121900216,Pagedangan,15339,Bambu Apus,13890,1,2,iDSTD
4061,TRD2022121900263,Pagedangan,15339,Bandar Lor,63118,2,9,iDSTD
4062,TRD2022121900111,Pagedangan,15339,Bandar Utama,20613,3,5,iDSTD
4063,TRD2022121900141,Pagedangan,15339,Bangunjiwo,55184,2,9,iDSTD
4064,TRD2022121900264,Pagedangan,15339,Banjarbendo,61225,2,9,iDSTD
4065,TRD2022121900278,Pagedangan,15339,Banjar Serasan,78233,2,9,iDSTD
4066,TRD2022121900267,Pagedangan,15339,Banjar Serasan,78233,2,9,iDSTD
4067,TRD2022121900230,Pagedangan,15339,Bantar Gebang,43363,2,9,iDSTD
4068,TRD2022121900121,Pagedangan,15339,Banuaran,25222,2,4,iDSTD
4069,TRD2022121900073,Pagedangan,15339,Banyumanik,50264,1,3,iDSTD
4070,TRD2022121900277,Pagedangan,15339,Banyu Putih,68374,3,5,iDSTD
4071,TRD2022121900195,Pagedangan,15339,Baru,13780,1,2,iDSTD
4072,TRD2022121900213,Pagedangan,15339,Baruzo,22871,6,8,iDSTD
4073,TRD2022121900080,Pagedangan,15339,Batan,91852,5,7,iDSTD
4074,TRD2022121900253,Pagedangan,15339,Batu Layang,78244,2,9,iDSTD
4075,TRD2022121900125,Pagedangan,15339,Batu Merah,29452,2,9,iDSTD
4076,TRD2022121900076,Pagedangan,15339,Baturiti,82191,3,5,iDSTD
4077,TRD2022121900283,Pagedangan,15339,Bedali,65215,2,9,iDSTD
4078,TRD2022121900276,Pagedangan,15339,Beji,65326,2,4,iDSTD
4079,TRD2022121900161,Pagedangan,15339,Beji,16431,1,2,iDSTD
4080,TRD2022121900095,Pagedangan,15339,Belendung,15123,2,9,iDSTD
4081,TRD2022121900085,Pagedangan,15339,Belibi (Balibi),74663,5,7,iDSTD
4082,TRD2022121900201,Pagedangan,15339,Bener,55243,1,3,iDSTD
4083,TRD2022121900126,Pagedangan,15339,Benteng Sawitto,91215,5,7,iDSTD
4084,TRD2022121900128,Pagedangan,15339,Betungan,38214,2,4,iDSTD
4085,TRD2022121900188,Pagedangan,15339,Betungan,38214,2,9,iDSTD
4086,TRD2022121900114,Pagedangan,15339,Binabo Julu,22763,2,9,iDSTD
4087,TRD2022121900097,Pagedangan,15339,Bintan,28812,4,5,iDSTD
4088,TRD2022121900172,Pagedangan,15339,Bintara,17134,1,2,iDSTD
