No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
435,TRD2023011003395,JNE,80117,80225,0532932300011567,1,2
436,TRD2023011003396,JNE,80117,80225,0532932300011807,1,2
437,TRD2023011003527,JNE,20148,20228,0434532300011515,1,2
438,TRD2023011003537,JNE,20148,20215,0434532300011549,1,2
439,TRD2023011003562,JNE,20148,20121,0434532300011820,1,2
440,TRD2023011003581,JNE,20148,20358,0434532300012323,1,2
441,TRD2023011003602,JNE,20148,20254,0434532300012091,1,2
442,TRD2023011003608,JNE,20148,20371,0434532300012299,3,6
443,TRD2023011003812,JNE,28155,28291,4727892300012360,1,2
444,TRD2023011104749,JNE,80117,80361,0532932300012433,1,2
445,TRD2023011104770,JNE,80117,80225,0532932300012797,1,2
446,TRD2023011105041,JNE,20148,20361,0434532300012810,3,6
447,TRD2023011105070,JNE,20148,20353,0434532300013255,3,6
448,TRD2023011105077,JNE,20148,20136,0434532300013149,1,2
449,TRD2023011105080,JNE,20148,20228,0434532300013297,1,2
450,TRD2023011105083,JNE,20148,20223,0434532300013180,1,2
451,TRD2023011105086,JNE,20148,20121,0434532300013339,1,2
452,TRD2023011105333,JNE,28155,28125,4727892300013103,1,2
453,TRD2023011105699,JNE,17148,17111,0733342300014867,1,2
454,TRD2023011203782,JNE,80117,80361,0532932300013431,1,2
455,TRD2023011203784,JNE,80117,80361,0532932300013738,1,2
456,TRD2023011203803,JNE,80117,80113,0532932300014108,1,2
457,TRD2023011203918,JNE,20148,20126,0434532300014337,1,2
458,TRD2023011203925,JNE,20148,20126,0434532300014444,1,2
459,TRD2023011203974,JNE,20148,20112,0434532300014931,1,2
460,TRD2023011203985,JNE,20148,20353,0434532300014774,3,6
461,TRD2023011204039,JNE,20148,20115,0434532300015482,1,2
462,TRD2023011204066,JNE,28155,28291,4727892300014341,1,2
463,TRD2023011204208,JNE,28155,28125,4727892300014564,1,2
464,TRD2023011204287,JNE,28155,28291,4727892300015264,1,2
465,TRD2023011303409,JNE,80117,80225,0532932300014637,1,2
466,TRD2023011303432,JNE,80117,80361,0532932300014835,1,2
467,TRD2023011303458,JNE,80117,80225,0532932300015220,1,2
468,TRD2023011303540,JNE,20148,20228,0434532300016415,1,2
469,TRD2023011303565,JNE,20148,20115,0434532300016498,1,2
470,TRD2023011303578,JNE,20148,20354,0434532300016746,3,6
471,TRD2023011303587,JNE,20148,20121,0434532300016720,1,2
472,TRD2023011304310,JNE,80117,80225,0532932300015451,1,2
473,TRD2023011304388,JNE,28155,28291,4727892300015900,1,2
474,TRD2023011403912,JNE,80117,80361,0532932300016152,1,2
475,TRD2023011403919,JNE,80117,80231,0532932300016301,1,2
476,TRD2023011403965,JNE,20148,20228,0434532300017298,1,2
477,TRD2023011403979,JNE,20148,20154,0434532300017397,1,2
478,TRD2023011403986,JNE,20148,20354,0434532300017520,3,6
479,TRD2023011403998,JNE,20148,20254,0434532300018213,1,2
480,TRD2023011404001,JNE,20148,20121,0434532300017637,1,2
481,TRD2023011404013,JNE,20148,20228,0434532300017686,1,2
482,TRD2023011404025,JNE,20148,20215,0434532300018486,1,2
483,TRD2023011404062,JNE,20148,20353,0434532300018114,3,6
484,TRD2023011404072,JNE,20148,20112,0434532300018460,1,2
485,TRD2023011605709,JNE,20148,20121,0434532300018866,1,2
486,TRD2023011605761,JNE,30154,30257,0930842300016920,1,2
487,TRD2023011605788,JNE,80117,80231,0532932300016673,1,2
488,TRD2023011605812,JNE,80117,80113,0532932300016905,1,2
489,TRD2023011605999,JNE,20148,20371,0434532300019153,3,6
490,TRD2023011606000,JNE,20148,20126,0434532300019237,1,2
491,TRD2023011606015,JNE,20148,20154,0434532300020193,1,2
492,TRD2023011606041,JNE,20148,20371,0434532300020144,3,6
493,TRD2023011606046,JNE,20148,20223,0434532300020276,1,2
494,TRD2023011606100,JNE,20148,20357,0434532300019849,1,2
495,TRD2023011606118,JNE,20148,20126,0434532300020383,1,2
496,TRD2023011606120,JNE,20148,20215,0434532300020151,1,2
497,TRD2023011703341,JNE,20148,20371,0434532300020730,3,6
498,TRD2023011703349,JNE,20148,20121,0434532300020771,1,2
499,TRD2023011703370,JNE,20148,20371,0434532300020854,3,6
500,TRD2023011703381,JNE,20148,20121,0434532300020862,1,2
501,TRD2023011703415,JNE,20148,20361,0434532300020896,3,6
502,TRD2023011703436,JNE,20148,20371,0434532300021555,3,6
503,TRD2023011703751,JNE,80117,80361,0532932300018653,1,2
504,TRD2023011703809,JNE,80117,80225,0532932300018927,1,2
505,TRD2023011703829,JNE,80117,80361,0532932300018919,1,2
506,TRD2023011704229,JNE,80117,80361,0532932300019404,1,2
507,TRD2023011803598,JNE,28155,28125,4727892300017484,1,2
508,TRD2023011803644,JNE,20148,20371,0434532300021993,3,6
509,TRD2023011803671,JNE,20148,20131,0434532300022629,1,2
510,TRD2023011803680,JNE,20148,20356,0434532300022595,3,6
511,TRD2023011803739,JNE,80117,80231,0532932300019677,1,2
512,TRD2023011803744,JNE,80117,80225,0532932300019602,1,2
513,TRD2023011904013,JNE,20148,20371,0434532300023007,3,6
514,TRD2023011904219,JNE,20148,20243,0434532300023718,1,2
515,TRD2023011904230,JNE,20148,20136,0434532300023684,1,2
516,TRD2023012003209,JNE,20148,20223,0434532300023940,1,2
517,TRD2023012003248,JNE,20148,20136,0434532300023999,1,2
518,TRD2023012003290,JNE,28155,28125,4727892300017765,1,2
519,TRD2023012003311,JNE,28155,28291,4727892300018060,1,2
520,TRD2023012003354,JNE,80117,80361,0532932300021665,1,2
521,TRD2023012003356,JNE,80117,80361,0532932300021657,1,2
522,TRD2023012003707,JNE,20148,20371,0434532300024468,3,6
523,TRD2023012003716,JNE,20148,20126,0434532300024609,1,2
524,TRD2023012103886,JNE,20148,20136,0434532300025127,1,2
525,TRD2023012103907,JNE,20148,20371,0434532300025077,3,6
526,TRD2023012103960,JNE,28155,28286,4727892300018433,1,2
527,TRD2023012104131,JNE,80117,80225,0532932300023133,1,2
528,TRD2023012104146,JNE,80117,80225,0532932300023158,1,2
529,TRD2023012304359,JNE,20148,20353,0434532300025549,3,6
530,TRD2023012304374,JNE,20148,20121,0434532300025598,1,2
531,TRD2023012304403,JNE,20148,20254,0434532300026570,1,2
532,TRD2023012304415,JNE,20148,20353,0434532300025838,3,6
533,TRD2023012304424,JNE,20148,20126,0434532300026539,1,2
534,TRD2023012304434,JNE,20148,20353,0434532300026216,3,6
535,TRD2023012304442,JNE,20148,20136,0434532300026323,1,2
536,TRD2023012304448,JNE,20148,20371,0434532300026240,3,6
537,TRD2023012304456,JNE,20148,20136,0434532300026331,1,2
538,TRD2023012304467,JNE,20148,20358,0434532300026497,1,2
539,TRD2023012304766,JNE,80117,80361,0532932300023745,1,2
540,TRD2023012404492,JNE,20148,20254,0434532300027461,1,2
541,TRD2023012405110,JNE,80117,80113,0532932300025112,1,2
542,TRD2023012405495,JNE,20148,20243,0434532300027990,1,2
543,TRD2023012405520,JNE,20148,20353,0434532300028055,3,6
544,TRD2023012405532,JNE,20148,20228,0434532300028246,1,2
545,TRD2023012405537,JNE,20148,20233,0434532300028253,1,2
546,TRD2023012503805,JNE,20148,20354,0434532300028980,3,6
547,TRD2023012503881,JNE,30154,30259,0930842300020781,1,2
548,TRD2023012503917,JNE,20148,20136,0434532300029194,1,2
549,TRD2023012503971,JNE,80117,80361,0532932300026219,1,2
550,TRD2023012504426,JNE,80117,80231,0532932300026441,1,2
551,TRD2023012604101,JNE,20148,20371,0434532300029509,3,6
552,TRD2023012604105,JNE,20148,20115,0434532300029673,1,2
553,TRD2023012604106,JNE,20148,20243,0434532300029574,1,2
554,TRD2023012604308,JNE,20148,20112,0434532300030267,1,2
555,TRD2023012604339,JNE,80117,80113,0532932300026698,1,2
556,TRD2023012604749,JNE,80117,80361,0532932300027274,1,2
557,TRD2023012703352,JNE,20148,20355,0434532300030606,1,2
558,TRD2023012703380,JNE,20148,20228,0434532300030713,1,2
559,TRD2023012703392,JNE,20148,20243,0434532300031158,1,2
560,TRD2023012703423,JNE,20148,20115,0434532300030705,1,2
561,TRD2023012703550,JNE,20148,20371,0434532300031422,3,6
562,TRD2023012703556,JNE,20148,20136,0434532300031414,1,2
563,TRD2023012703733,JNE,80117,80225,0532932300027811,1,2
564,TRD2023012703783,JNE,80117,80231,0532932300028256,1,2
565,TRD2023012703792,JNE,80117,80113,0532932300027720,1,2
566,TRD2023012703803,JNE,80117,80361,0532932300027886,1,2
567,TRD2023012703905,JNE,80117,80225,0532932300028389,1,2
568,TRD2023012703912,JNE,80117,80361,0532932300028496,1,2
569,TRD2023012703918,JNE,80117,80361,0532932300028470,1,2
570,TRD2023012803059,JNE,30154,30151,0930842300022704,1,2
571,TRD2023012803189,JNE,20148,20361,0434532300032057,3,6
572,TRD2023012803234,JNE,20148,20243,0434532300032354,1,2
573,TRD2023012803323,JNE,30154,30151,0930842300023256,1,2
574,TRD2023012803408,JNE,28155,28291,4727892300023243,1,2
575,TRD2023012803490,JNE,80117,80225,0532932300029023,1,2
576,TRD2023013006406,JNE,20148,20215,0434532300032701,1,2
577,TRD2023013006409,JNE,20148,20215,0434532300032800,1,2
578,TRD2023013006437,JNE,20148,20371,0434532300033048,3,6
579,TRD2023013006463,JNE,20148,20112,0434532300033352,1,2
580,TRD2023013006465,JNE,20148,20121,0434532300033493,1,2
581,TRD2023013006479,JNE,20148,20136,0434532300033642,1,2
582,TRD2023013006518,JNE,20148,20152,0434532300033725,1,2
583,TRD2023013006538,JNE,20148,20355,0434532300033907,1,2
584,TRD2023013006734,JNE,80117,80361,0532932300029841,1,2
585,TRD2023013006736,JNE,80117,80113,0532932300029890,1,2
586,TRD2023013006738,JNE,80117,80361,0532932300029817,1,2
587,TRD2023013006797,JNE,28155,28291,4727892300023920,1,2
588,TRD2023013006885,JNE,80117,80361,0532932300030310,1,2
589,TRD2023013007899,JNE,17148,17510,0733272300136297,1,2
590,TRD2023013103848,JNE,20148,20121,0434532300034087,1,2
591,TRD2023013103893,JNE,20148,20126,0434532300034368,1,2
592,TRD2023013104155,JNE,20148,20121,0434532300034731,1,2
593,TRD2023013104665,JNE,28155,28286,4727892300024811,1,2
594,TRD2023013106150,JNE,11450,13910,0136932300078822,1,2
595,TRD2023020103172,JNE,17148,17146,0733272300146486,1,2
596,TRD2023020103484,JNE,20148,20355,0434532300035035,1,2
597,TRD2023020103495,JNE,20148,20228,0434532300035605,1,2
598,TRD2023020103496,JNE,20148,20254,0434532300035423,1,2
599,TRD2023020103539,JNE,30154,30163,0930842300025186,1,2
600,TRD2023020103785,JNE,80117,80361,0532932300032449,1,2
601,TRD2023020103816,JNE,80117,80361,0532932300031912,1,2
602,TRD2023020104116,JNE,30154,30259,0930842300025681,1,2
603,TRD2023020203694,JNE,20148,20223,0434532300036447,1,2
604,TRD2023020203698,JNE,20148,20126,0434532300036298,1,2
605,TRD2023020203741,JNE,20148,20358,0434532300036496,1,2
606,TRD2023020203997,JNE,20148,20228,0434532300036934,1,2
607,TRD2023020303663,JNE,20148,20371,0434532300037262,3,6
608,TRD2023020303677,JNE,20148,20228,0434532300037585,1,2
609,TRD2023020303877,JNE,20148,20228,0434532300037882,1,2
610,TRD2023020303889,JNE,20148,20112,0434532300037965,1,2
611,TRD2023020303988,JNE,80117,80113,0532932300033991,1,2
612,TRD2023020303994,JNE,80117,80361,0532932300034064,1,2
613,TRD2023020304070,JNE,28155,28125,4727892300027533,1,2
614,TRD2023020402720,JNE,20148,20121,0434532300038120,1,2
615,TRD2023020402793,JNE,20148,20355,0434532300038872,1,2
616,TRD2023020402898,JNE,28155,28286,4727892300027863,1,2
617,TRD2023020402930,JNE,28155,28291,4727892300028135,1,2
618,TRD2023020402969,JNE,80117,80361,0532932300034197,1,2
619,TRD2023020402982,JNE,80117,80361,0532932300034288,1,2
620,TRD2023020403012,JNE,80117,80361,0532932300034916,1,2
621,TRD2023020403051,JNE,80117,80361,0532932300035038,1,2
622,TRD2023020606005,JNE,20148,20371,0434532300040555,3,6
623,TRD2023020606015,JNE,20148,20371,0434532300039680,3,6
624,TRD2023020606078,JNE,20148,20243,0434532300039656,1,2
625,TRD2023020606079,JNE,20148,20121,0434532300039607,1,2
626,TRD2023020606082,JNE,20148,20112,0434532300040688,1,2
627,TRD2023020606089,JNE,20148,20136,0434532300040142,1,2
628,TRD2023020606092,JNE,20148,20154,0434532300039805,1,2
629,TRD2023020606122,JNE,20148,20115,0434532300040399,1,2
630,TRD2023020606228,JNE,20148,20152,0434532300041397,1,2
631,TRD2023020606230,JNE,20148,20243,0434532300041389,1,2
632,TRD2023020606525,JNE,28155,28291,4727892300030156,1,2
633,TRD2023020606769,JNE,80117,80361,0532932300035277,1,2
634,TRD2023020606817,JNE,80117,80361,0532932300036713,1,2
635,TRD2023020606915,JNE,80117,80361,0532932300036994,1,2
636,TRD2023020703867,JNE,20148,20357,0434532300041553,1,2
637,TRD2023020703885,JNE,20148,20151,0434532300041819,1,2
638,TRD2023020703913,JNE,20148,20361,0434532300041926,3,6
639,TRD2023020704200,JNE,80117,80112,0532932300037869,1,2
640,TRD2023020704227,JNE,80117,80361,0532932300037398,1,2
641,TRD2023020808518,JNE,20148,20371,0434532300042536,3,6
642,TRD2023020808528,JNE,20148,20371,0434532300043278,3,6
643,TRD2023020808547,JNE,20148,20121,0434532300042866,1,2
644,TRD2023020808565,JNE,20148,20215,0434532300043088,1,2
645,TRD2023020808866,JNE,80117,80113,0532932300038305,1,2
646,TRD2023020808886,JNE,80117,80361,0532932300038875,1,2
647,TRD2023020808900,JNE,80117,80113,0532932300038719,1,2
648,TRD2023020810373,JNE,17148,17146,0733272300180048,1,2
649,TRD2023020903389,JNE,20148,20358,0434532300044474,1,2
650,TRD2023020903395,JNE,20148,20254,0434532300044524,1,2
651,TRD2023020903492,JNE,28155,28125,4727892300032962,1,2
652,TRD2023020903673,JNE,80117,80113,0532932300039220,1,2
653,TRD2023020903686,JNE,80117,80225,0532932300039683,1,2
654,TRD2023021003104,JNE,20148,20121,0434532300044961,1,2
655,TRD2023021003251,JNE,80117,80361,0532932300039998,1,2
656,TRD2023021003252,JNE,80117,80361,0532932300040095,1,2
657,TRD2023021103629,JNE,80117,80361,0532932300040590,1,2
658,TRD2023021305056,JNE,20148,20151,0434532300047246,1,2
659,TRD2023021305173,JNE,28155,28263,4727892300033903,1,2
660,TRD2023021305252,JNE,28155,28291,4727892300034729,1,2
661,TRD2023021306185,JNE,80117,80361,0532932300042414,1,2
662,TRD2023021307515,JNE,17148,17412,0733272300195376,1,2
663,TRD2023021404442,JNE,20148,20144,0434532300047949,1,2
664,TRD2023021404477,JNE,20148,20357,0434532300047923,1,2
665,TRD2023021405314,JNE,28155,28291,4727892300035593,1,2
666,TRD2023021405324,JNE,28155,28291,4727892300035551,1,2
667,TRD2023021406795,JNE,17148,17610,0733272300203113,1,2
668,TRD2023021603359,JNE,20148,20115,0434532300049358,1,2
669,TRD2023021603785,JNE,80117,80361,0532932300044808,1,2
670,TRD2023021702840,JNE,20148,20131,0434532300049861,1,2
671,TRD2023021703167,JNE,80117,80361,0532932300044931,1,2
672,TRD2023021703211,JNE,80117,80231,0532932300045300,1,2
673,TRD2023021703681,JNE,80117,80361,0532932300045854,1,2
674,TRD2023021802528,JNE,80117,80225,0532932300046654,1,2
675,TRD2023021802928,JNE,11450,13720,0136932300133742,1,2
676,TRD2023021802998,JNE,11450,12980,0136932300133510,1,2
677,TRD2023022008660,JNE,20148,20254,0434532300051214,1,2
678,TRD2023022008670,JNE,20148,20126,0434532300050562,1,2
679,TRD2023022009258,JNE,28155,28294,4727892300038092,1,2
680,TRD2023022103910,JNE,20148,20356,0434532300052113,3,6
681,TRD2023022104093,JNE,28155,28291,4727892300038894,1,2
682,TRD2023022104123,JNE,28155,28291,4727892300038779,1,2
683,TRD2023022106366,JNE,11450,10330,0136932300147221,1,2
684,TRD2023022204009,JNE,20148,20138,0434532300052329,1,2
685,TRD2023022204196,JNE,20148,20243,0434532300052923,1,2
686,TRD2023022204503,JNE,80117,80361,0532932300048965,1,2
687,TRD2023022304881,JNE,20148,20121,0434532300053509,1,2
688,TRD2023022304890,JNE,20148,20126,0434532300053624,1,2
689,TRD2023022304925,JNE,20148,20121,0434532300053251,1,2
690,TRD2023022305144,JNE,28155,28261,4727892300040213,2,3
691,TRD2023022305192,JNE,28155,28125,4727892300040429,1,2
692,TRD2023022404590,JNE,20148,20254,0434532300053921,1,2
693,TRD2023022405246,JNE,80117,80225,0532932300050862,1,2
694,TRD2023022405601,JNE,11450,12240,0136932300160075,1,2
695,TRD2023022505196,JNE,28155,28291,4727892300041880,1,2
696,TRD2023022505203,JNE,28155,28125,4727892300041849,1,2
697,TRD2023022505218,JNE,80117,80361,0532932300051902,1,2
698,TRD2023022705524,JNE,17148,17434,0733272300250866,1,2
699,TRD2023022706670,JNE,20148,20126,0434532300055363,1,2
700,TRD2023022706715,JNE,20148,20126,0434532300056031,1,2
701,TRD2023022706739,JNE,20148,20254,0434532300056247,1,2
702,TRD2023022706884,JNE,28155,28286,4727892300042250,1,2
703,TRD2023022707083,JNE,80117,80361,0532932300052348,1,2
704,TRD2023022707084,JNE,80117,80231,0532932300052611,1,2
705,TRD2023022708056,JNE,28155,28291,4727892300043365,1,2
706,TRD2023022710906,JNE,11450,12230,0136932300167435,1,2
707,TRD2023022710913,JNE,11450,12840,0136932300166551,1,2
708,TRD2023022711641,JNE,17148,17146,0733272300262275,1,2
709,TRD2023022804885,JNE,20148,20223,0434532300056908,1,2
710,TRD2023022804904,JNE,20148,20144,0434532300056825,1,2
711,TRD2023022804990,JNE,20148,20358,0434532300057583,1,2
712,TRD2023022805275,JNE,80117,80225,0532932300054088,1,2
713,TRD2023022805917,JNE,11450,13310,0136932300173649,1,2
714,TRD2023022805920,JNE,11450,10330,0136932300173664,1,2
715,TRD2023030104620,JNE,80117,80225,0532932300055556,1,2
716,TRD2023030106198,JNE,11450,10330,0136932300177798,1,2
717,TRD2023030204811,JNE,20148,20115,0434532300059258,1,2
718,TRD2023030204816,JNE,20148,20356,0434532300059308,3,6
719,TRD2023030204820,JNE,20148,20121,0434532300059431,1,2
720,TRD2023030205209,JNE,80117,80225,0532932300056521,1,2
721,TRD2023030205326,JNE,20148,20223,0434532300059621,1,2
722,TRD2023030205573,JNE,28155,28291,4727892300045774,1,2
723,TRD2023030205969,JNE,80117,80361,0532932300056729,1,2
724,TRD2023030208468,JNE,11450,10210,0136932300182871,1,2
725,TRD2023030208487,JNE,11450,12730,0136932300183093,1,2
726,TRD2023030208536,JNE,11450,12980,0136932300183150,1,2
727,TRD2023030305386,JNE,20148,20356,0434532300060058,3,6
728,TRD2023030305416,JNE,20148,20223,0434532300060413,1,2
729,TRD2023030305734,JNE,28155,28291,4727892300046152,1,2
730,TRD2023030305849,,61253,61225,6833602300003418,,
731,TRD2023030305913,JNE,80117,80361,0532932300057321,1,2
732,TRD2023030305914,JNE,80117,80361,0532932300057032,1,2
733,TRD2023030305917,JNE,80117,80361,0532932300057230,1,2
734,TRD2023030305918,JNE,80117,80231,0532932300057222,1,2
735,TRD2023030305923,JNE,80117,80361,0532932300057248,1,2
736,TRD2023030306090,JNE,80117,80225,0532932300057487,1,2
737,TRD2023030405029,JNE,20148,20254,0434532300061395,1,2
738,TRD2023030405031,JNE,20148,20243,0434532300061569,1,2
739,TRD2023030405657,JNE,80117,80231,0532932300059178,1,2
740,TRD2023030608250,JNE,20148,20112,0434532300062336,1,2
741,TRD2023030608263,JNE,20148,20126,0434532300062294,1,2
742,TRD2023030608434,JNE,28155,28291,4727892300047739,1,2
743,TRD2023030608503,JNE,20148,20126,0434532300063425,1,2
744,TRD2023030608530,JNE,20148,20126,0434532300063631,1,2
745,TRD2023030608552,JNE,20148,20236,0434532300063367,1,2
746,TRD2023030608699,JNE,80117,80225,0532932300059400,1,2
747,TRD2023030608724,JNE,80117,80361,0532932300059632,1,2
748,TRD2023030609618,,61253,61262,6833602300004960,,
749,TRD2023030609715,JNE,80117,80225,0532932300060234,1,2
750,TRD2023030705598,JNE,20148,20121,0434532300064134,1,2
751,TRD2023030705780,JNE,28155,28291,4727892300048943,1,2
752,TRD2023030706106,,61253,61258,6833602300005876,,
753,TRD2023030706511,JNE,28155,28291,4727892300049511,1,2
754,TRD2023030706649,JNE,80117,80225,0532932300061661,1,2
755,TRD2023030706655,JNE,80117,80225,0532932300061786,1,2
756,TRD2023030805245,JNE,20148,20151,0434532300065305,1,2
757,TRD2023030805247,JNE,20148,20254,0434532300064811,1,2
758,TRD2023030805496,JNE,80117,80361,0532932300062040,1,2
759,TRD2023030805954,JNE,80117,80231,0532932300062917,1,2
760,TRD2023030907439,JNE,20148,20124,0434532300065982,1,2
761,TRD2023030907700,JNE,20148,20152,0434532300066493,1,2
762,TRD2023030907750,JNE,80117,80225,0532932300063667,1,2
763,TRD2023030907752,JNE,80117,80361,0532932300063352,1,2
764,TRD2023031006285,JNE,95129,95251,3827652300000117,2,3
765,TRD2023031006296,JNE,95129,95117,3827652300000182,2,3
766,TRD2023031006356,JNE,20148,20112,0434532300066964,1,2
767,TRD2023031006392,JNE,20148,20356,0434532300067251,3,6
768,TRD2023031006668,JNE,80117,80225,0532932300064103,1,2
769,TRD2023031006703,JNE,80117,80361,0532932300064640,1,2
770,TRD2023031006704,JNE,80117,80361,0532932300064681,1,2
771,TRD2023031006705,JNE,80117,80361,0532932300064558,1,2
772,TRD2023031006739,JNE,80117,80225,0532932300064830,1,2
773,TRD2023031105302,JNE,20148,20254,0434532300067582,1,2
774,TRD2023031105316,JNE,20148,20115,0434532300067590,1,2
775,TRD2023031105345,JNE,20148,20121,0434532300067772,1,2
776,TRD2023031105352,JNE,20148,20126,0434532300068192,1,2
777,TRD2023031309449,JNE,95129,95544,3827652300000588,3,5
778,TRD2023031309462,JNE,95129,95552,3827652300000661,3,5
779,TRD2023031309482,JNE,95129,95117,3827652300000844,2,3
780,TRD2023031309569,JNE,20148,20121,0434532300069299,1,2
781,TRD2023031309623,JNE,20148,20126,0434532300069398,1,2
782,TRD2023031310055,JNE,80117,80225,0532932300065969,1,2
783,TRD2023031310173,,61253,61225,6833602300009498,,
784,TRD2023031310412,JNE,80117,80221,0532932300066587,1,2
785,TRD2023031310449,JNE,80117,80225,0532932300067072,1,2
786,TRD2023031405001,JNE,95129,95545,3827652300000984,3,5
787,TRD2023031405006,JNE,95129,95537,3827652300001024,3,5
788,TRD2023031405029,JNE,95129,95117,3827652300000943,2,3
789,TRD2023031512002,JNE,20148,20126,0434532300070503,1,2
790,TRD2023031512028,JNE,20148,20152,0434532300070586,1,2
791,TRD2023031512038,JNE,20148,20254,0434532300070941,1,2
792,TRD2023031512039,JNE,20148,20243,0434532300070933,1,2
793,TRD2023031512829,JNE,78113,78391,1629212300000346,1,2
794,TRD2023031512835,JNE,78113,78233,1629212300000551,1,2
795,TRD2023031512844,JNE,78113,78114,1629212300000494,1,2
796,TRD2023031512858,JNE,78113,78114,1629212300000502,1,2
797,TRD2023031512885,JNE,78113,78114,1629212300000627,1,2
798,TRD2023031512898,JNE,17148,17123,0733272300340410,1,2
799,TRD2023031513063,JNE,20148,20243,0434532300071121,1,2
800,TRD2023031605647,JNE,95129,95115,3827652300001552,2,3
801,TRD2023031605664,JNE,95129,95117,3827652300001818,2,3
802,TRD2023031605689,JNE,20148,20357,0434532300071261,1,2
803,TRD2023031605987,JNE,20148,20144,0434532300071774,1,2
804,TRD2023031606122,JNE,80117,80225,0532932300069250,1,2
805,TRD2023031606129,JNE,80117,80361,0532932300069169,1,2
806,TRD2023031606141,JNE,80117,80361,0532932300069508,1,2
807,TRD2023031606555,JNE,78113,78381,1629212300001112,5,7
808,TRD2023031606888,JNE,80117,80225,0532932300069763,1,2
809,TRD2023031706312,JNE,80117,80361,0532932300070209,1,2
810,TRD2023031706320,JNE,80117,80361,0532932300070225,1,2
811,TRD2023032006725,JNE,80117,80361,0532932300071991,1,2
812,TRD2023032006743,JNE,80117,80231,0532932300071926,1,2
813,TRD2023032406165,JNE,80117,80361,0532932300073245,1,2
814,TRD2023032506025,JNE,80117,80225,0532932300073328,1,2
815,TRD2023040308008,JNE,45556,45554,2534902300136270,1,2
816,TRD2023040310453,JNE,11440,11430,0136932300236370,1,2
817,TRD2023021404510,JNE,30154,30151,0930842300034212,1,2
818,TRD2023021702972,JNE,30154,30151,0930842300035862,1,2
819,TRD2023022009077,JNE,30154,30151,0930842300037322,1,2
820,TRD2023022204273,JNE,30154,30141,0930842300038676,1,2
821,TRD2023030204672,JNE,90222,90224,1028662300015149,1,2
822,TRD2023030204680,JNE,90222,90224,1028662300015321,1,2
823,TRD2023030305249,JNE,90222,90173,1028662300015925,1,2
824,TRD2023030405129,JNE,50148,50175,0639232300017355,1,2
825,TRD2023030405579,JNE,30154,30136,0930842300045036,1,2
826,TRD2023030608200,JNE,40285,40232,0213382300068538,1,2
827,TRD2023030608205,JNE,40285,40153,0213382300068694,1,2
828,TRD2023030608357,JNE,30154,30259,0930842300045143,1,2
829,TRD2023030705542,JNE,90222,90224,1028662300017541,1,2
830,TRD2023030705973,JNE,50148,50277,0639232300019179,1,2
831,TRD2023030805145,JNE,40285,40232,0213382300069858,1,2
832,TRD2023030805174,JNE,90222,90231,1028662300018333,1,2
833,TRD2023030905463,JNE,40285,40162,0213382300070385,1,2
834,TRD2023030907300,JNE,90222,90143,1028662300018853,1,2
835,TRD2023031107013,JNE,40285,40254,0213382300072860,1,2
836,TRD2023031309385,JNE,40285,40288,0213382300074403,1,2
837,TRD2023031309421,JNE,90222,90231,1028662300020800,1,2
838,TRD2023031309422,JNE,90222,90143,1028662300020883,1,2
839,TRD2023031309429,JNE,90222,90143,1028662300020958,1,2
840,TRD2023031309662,JNE,30154,30136,0930842300049566,1,2
841,TRD2023031309897,JNE,50148,50257,0639232300022850,1,2
842,TRD2023031309901,JNE,50148,50175,0639232300022694,1,2
843,TRD2023031404989,JNE,90222,90143,1028662300021923,1,2
844,TRD2023031405236,JNE,50148,50175,0639232300023619,1,2
845,TRD2023031605552,JNE,40285,40241,0213382300077323,1,2
846,TRD2023031605553,JNE,40285,40232,0213382300077331,1,2
847,TRD2023031605623,JNE,90222,90231,1028662300023374,1,2
848,TRD2022081501144,JNE,11450,10520,0136932200072198,1,2
849,TRD2022081701094,JNE,11450,14470,0136932200081447,1,2
850,TRD2022081701118,JNE,11450,12230,0136932200081637,1,2
851,TRD2022082202439,JNE,11450,11830,0136932200109719,1,2
852,TRD2022082303175,JNE,11450,12230,0136932200124494,1,2
853,TRD2022082501343,JNE,11450,12330,0136932200144492,1,2
854,TRD2022082603065,JNE,11450,10720,0136932200164995,1,2
855,TRD2022082603127,JNE,11450,12330,0136932200164425,1,2
856,TRD2022090802542,JNE,17148,17117,0733272200166964,1,2
857,TRD2022090902082,JNE,17148,17143,0733272200175247,1,2
858,TRD2022091001391,JNE,17148,17117,0733272200189784,1,2
859,TRD2022091501577,JNE,17148,17435,0733272200280823,1,2
860,TRD2022092302164,JNE,17148,17435,0733272200399086,1,2
861,TRD2022092400261,JNE,17148,17435,0733272200405149,1,2
862,TRD2022092602948,JNE,17148,17117,0733272200434073,1,2
863,TRD2022092603029,JNE,17148,17117,0733272200434784,1,2
864,TRD2022092700789,JNE,17148,17435,0733272200463932,1,2
865,TRD2022092802726,JNE,17148,17435,0733272200496684,1,2
866,TRD2022092803290,JNE,17148,17143,0733272200504271,1,2
867,TRD2022092902011,JNE,17148,17143,0733272200511128,1,2
868,TRD2022100101476,JNE,17148,17435,0733272200549938,1,2
869,TRD2022100400702,JNE,17148,17117,0733272200576709,1,2
870,TRD2022101502559,JNE,11450,13820,0137382200069084,1,2
