No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
341,TRD2023010700438,Pagedangan,15339,Kandangan,66152,2,9,iDLite
342,TRD2023010700338,Pagedangan,15339,Kapuk,14470,1,2,iDLite
343,TRD2023010700321,Pagedangan,15339,Kapuk,14470,1,2,iDLite
344,TRD2023010700510,Pagedangan,15339,Karang Anyar Pantai,77111,2,9,iDLite
345,TRD2023010700425,Pagedangan,15339,Karangkemiri,53252,2,9,iDLite
346,TRD2023010700415,Pagedangan,15339,Karangmalang,50216,2,9,iDLite
347,TRD2023010700356,Pagedangan,15339,Karawaci,15115,1,2,iDLite
348,TRD2023010700378,Pagedangan,15339,Karawang Kulon,41311,1,3,iDLite
349,TRD2023010700363,Pagedangan,15339,Karawang Kulon,41311,1,3,iDLite
350,TRD2023010700364,Pagedangan,15339,Kayu Agung,15520,1,2,iDLite
351,TRD2023010700335,Pagedangan,15339,Kayu Manis,13130,1,2,iDLite
352,TRD2023010700320,Pagedangan,15339,Kebon Bawang,14320,2,9,iDLite
353,TRD2023010700324,Pagedangan,15339,Kebon Bawang,14320,2,9,iDLite
354,TRD2023010700350,Pagedangan,15339,Kebun Geran (Gerand),38222,2,9,iDLite
355,TRD2023010700423,Pagedangan,15339,Kejambon,52124,1,3,iDLite
356,TRD2023010700311,Pagedangan,15339,Kelapa Gading Barat,14240,1,2,iDLite
357,TRD2023010700291,Pagedangan,15339,Kelapa Gading Barat,14240,2,9,iDLite
358,TRD2023010700330,Pagedangan,15339,Kelapa Gading Barat,14240,2,9,iDLite
359,TRD2023010700434,Pagedangan,15339,Kenep,64471,2,9,iDLite
360,TRD2023010700428,Pagedangan,15339,Kenep,64471,2,9,iDLite
361,TRD2023010700398,Pagedangan,15339,Kertarahayu,41356,2,9,iDLite
362,TRD2023010700302,Pagedangan,15339,Kesepuhan,45114,1,3,iDLite
363,TRD2023010700400,Pagedangan,15339,Koja (Utara-Selatan),14210,1,2,iDLite
364,TRD2023010700388,Pagedangan,15339,Koja (Utara-Selatan),14210,2,9,iDLite
365,TRD2023010700435,Pagedangan,15339,Kranjingan,68131,2,9,iDLite
366,TRD2023010700339,Pagedangan,15339,Kresek,15620,1,2,iDLite
367,TRD2023010700408,Pagedangan,15339,Krobokan,50141,1,3,iDLite
368,TRD2023010700465,Pagedangan,15339,Kuala,79124,2,9,iDLite
369,TRD2023010700424,Pagedangan,15339,Kuripan,59566,2,4,iDLite
370,TRD2023010700454,Pagedangan,15339,Lalang Baru,78617,2,9,iDLite
371,TRD2023010700522,Pagedangan,15339,Lempake,75118,2,9,iDLite
372,TRD2023010700377,Pagedangan,15339,Lengkong,40287,2,9,iDLite
373,TRD2023010700365,Pagedangan,15339,Lenteng Agung,12630,1,2,iDLite
374,TRD2023010700429,Pagedangan,15339,Lojajar,68281,2,9,iDLite
375,TRD2023010700533,Pagedangan,15339,Lok Bahu,75125,2,4,iDLite
376,TRD2023010700473,Pagedangan,15339,Lolo,76251,2,9,iDLite
377,TRD2023010700414,Pagedangan,15339,Mandiangin,37492,5,7,iDLite
378,TRD2023010700382,Pagedangan,15339,Margahayu Selatan,40226,2,9,iDLite
379,TRD2023010700455,Pagedangan,15339,Mendalanwangi,65158,2,9,iDLite
380,TRD2023010700386,Pagedangan,15339,Mindi,45473,2,9,iDLite
381,TRD2023010700301,Pagedangan,15339,Nagasari,41314,1,3,iDLite
382,TRD2023010700436,Pagedangan,15339,Ngerong,67155,2,9,iDLite
383,TRD2023010700441,Pagedangan,15339,Pakis,68419,3,5,iDLite
384,TRD2023010700470,Pagedangan,15339,Pal Lima,78114,2,9,iDLite
385,TRD2023010700456,Pagedangan,15339,Pal Lima,78114,2,3,iDLite
386,TRD2023010700313,Pagedangan,15339,Pancoran Mas,16436,2,9,iDLite
387,TRD2023010700319,Pagedangan,15339,Pantai Hurip,17610,1,2,iDLite
388,TRD2023010700375,Pagedangan,15339,Pasar Ketahun,38361,2,9,iDLite
389,TRD2023010700409,Pagedangan,15339,Pasir Impun,40191,1,3,iDLite
390,TRD2023010700485,Pagedangan,15339,Pasir Putih,74322,4,6,iDLite
391,TRD2023010700314,Pagedangan,15339,Pasir Putih,36139,2,4,iDLite
392,TRD2023010700379,Pagedangan,15339,Penggantungan,38221,2,4,iDLite
393,TRD2023010700480,Pagedangan,15339,Pepas/Pepes Asa,75776,5,7,iDLite
394,TRD2023010700486,Pagedangan,15339,Pepas/Pepes Asa,75776,5,7,iDLite
395,TRD2023010700422,Pagedangan,15339,Pondok,57571,2,4,iDLite
396,TRD2023010700391,Pagedangan,15339,Rancamanyar,40375,1,3,iDLite
397,TRD2023010700483,Pagedangan,15339,Rapak Lambur,75511,2,9,iDLite
398,TRD2023010700500,Pagedangan,15339,Rapak Lambur,75511,5,7,iDLite
399,TRD2023010700505,Pagedangan,15339,Rapak Lambur,75511,5,7,iDLite
400,TRD2023010700472,Pagedangan,15339,Rapak Lambur,75511,5,7,iDLite
401,TRD2023010700508,Pagedangan,15339,Rapak Lambur,75511,2,9,iDLite
402,TRD2023010700481,Pagedangan,15339,Rapak Lambur,75511,5,7,iDLite
403,TRD2023010700534,Pagedangan,15339,Rapak Lambur,75511,2,9,iDLite
404,TRD2023010700521,Pagedangan,15339,Rapak Lambur,75511,2,9,iDLite
405,TRD2023010700374,Pagedangan,15339,Rawa Sari,36125,2,4,iDLite
406,TRD2023010700341,Pagedangan,15339,Rt33 Rw11,41361,1,3,iDLite
407,TRD2023010700490,Pagedangan,15339,Sagulung Kota,29439,2,4,iDLite
408,TRD2023010700332,Pagedangan,15339,Sangiang Jaya,15132,2,9,iDLite
409,TRD2023010700407,Pagedangan,15339,Sasagaran,43194,2,9,iDLite
410,TRD2023010700380,Pagedangan,15339,Satriamekar,17510,2,9,iDLite
411,TRD2023010700499,Pagedangan,15339,Sei/Sungai Pinang Dalam,75117,2,4,iDLite
412,TRD2023010700413,Pagedangan,15339,Sentul,16810,2,9,iDLite
413,TRD2023010700349,Pagedangan,15339,Setiamekar,17111,1,2,iDLite
414,TRD2023010700299,Pagedangan,15339,Sialang,37352,4,6,iDLite
415,TRD2023010700507,Pagedangan,15339,Sidomulyo,34173,2,9,iDLite
416,TRD2023010700336,Pagedangan,15339,Singarajan,42192,2,9,iDLite
417,TRD2023010700503,Pagedangan,15339,Suatang,76271,5,7,iDLite
418,TRD2023010700345,Pagedangan,15339,Sukasari,17530,2,9,iDLite
419,TRD2023010700393,Pagedangan,15339,Sukasari,17530,2,9,iDLite
420,TRD2023010700417,Pagedangan,15339,Sumberadi,54317,3,5,iDLite
421,TRD2023010700307,Pagedangan,15339,Sumur Batu,10640,1,2,iDLite
422,TRD2023010700516,Pagedangan,15339,Sungai Nangka,76114,2,9,iDLite
423,TRD2023010700309,Pagedangan,15339,Talang Banjar,36123,2,4,iDLite
424,TRD2023010700502,Pagedangan,15339,Tanjung Ayun Sakti,29124,2,9,iDLite
425,TRD2023010700451,Pagedangan,15339,Tanjung Rejo,68162,3,5,iDLite
426,TRD2023010700355,Pagedangan,15339,Tanjungsari,44182,2,4,iDLite
427,TRD2023010700517,Pagedangan,15339,Tanjung Senang,35136,1,3,iDLite
428,TRD2023010700447,Pagedangan,15339,Tawang Rejo,66193,2,4,iDLite
429,TRD2023010700293,Pagedangan,15339,Tebat Kubu,38511,2,9,iDLite
430,TRD2023010700347,Pagedangan,15339,Tirtakencana,37553,3,5,iDLite
431,TRD2023010700433,Pagedangan,15339,Tlogomas,65144,2,4,iDLite
432,TRD2023010700445,Pagedangan,15339,Tlogomas,65144,2,4,iDLite
433,TRD2023010700501,Pagedangan,15339,Tumbang Rungan,73111,3,5,iDLite
434,TRD2023010700304,Pagedangan,15339,Ulujami,12230,1,2,iDLite
435,TRD2023010700326,Pagedangan,15339,West Cengkareng,11730,2,9,iDLite
436,TRD2023010700342,Pagedangan,15339,West Cengkareng,11730,2,9,iDLite
437,TRD2023010700680,Pagedangan,15339,16 Ulu,30117,2,3,iDLite
438,TRD2023010700723,Pagedangan,15339,24 Ilir,30127,2,3,iDLite
439,TRD2023010700695,Pagedangan,15339,Abbanuange,90871,5,7,iDLite
440,TRD2023010700688,Pagedangan,15339,Abeli,93234,3,4,iDLite
441,TRD2023010700694,Pagedangan,15339,Air Lintang,31311,3,5,iDLite
442,TRD2023010700737,Pagedangan,15339,Air Lintang,31311,3,5,iDLite
443,TRD2023010700687,Pagedangan,15339,Air Tawar Barat,25132,2,4,iDLite
444,TRD2023010700794,Pagedangan,15339,Amplas,20229,2,3,iDLite
445,TRD2023010700812,Pagedangan,15339,Anggrung,20152,2,9,iDLite
446,TRD2023010700704,Pagedangan,15339,Anrong Appaka,90612,4,6,iDLite
447,TRD2023010700690,Pagedangan,15339,Antang,90234,2,4,iDLite
448,TRD2023010700726,Pagedangan,15339,Aro IV Korong,27317,2,9,iDLite
449,TRD2023010700749,Pagedangan,15339,Aur Tajungkang Tengah Sawah,26111,2,4,iDLite
450,TRD2023010700789,Pagedangan,15339,Babura Sunggal,20121,2,3,iDLite
451,TRD2023010700781,Pagedangan,15339,Babura Sunggal,20121,2,3,iDLite
452,TRD2023010700725,Pagedangan,15339,Bagan Hulu,28912,4,6,iDLite
453,TRD2023010700782,Pagedangan,15339,Bagelen,20634,3,5,iDLite
454,TRD2023010700712,Pagedangan,15339,Balai Kurai Taji,25531,2,9,iDLite
455,TRD2023010700803,Pagedangan,15339,Balale Tobaa,22876,2,9,iDLite
456,TRD2023010700767,Pagedangan,15339,Balam Sempurna Kota,28992,2,9,iDLite
457,TRD2023010700792,Pagedangan,15339,Balam Sempurna Kota,28992,4,6,iDLite
458,TRD2023010700682,Pagedangan,15339,Balang,92315,5,7,iDLite
459,TRD2023010700692,Pagedangan,15339,Bambu,91514,5,7,iDLite
460,TRD2023010700748,Pagedangan,15339,Bambu,91514,5,7,iDLite
461,TRD2023010700772,Pagedangan,15339,Banjar,21112,3,5,iDLite
462,TRD2023010700790,Pagedangan,15339,Belawan Bahari,20414,2,3,iDLite
463,TRD2023010700802,Pagedangan,15339,Belawan Bahari,20414,2,9,iDLite
464,TRD2023010700676,Pagedangan,15339,Bira,90243,2,4,iDLite
465,TRD2023010700702,Pagedangan,15339,Bira,90243,2,4,iDLite
466,TRD2023010700696,Pagedangan,15339,Bira,90243,2,4,iDLite
467,TRD2023010700777,Pagedangan,15339,Blang Berandang,23618,3,5,iDLite
468,TRD2023010700786,Pagedangan,15339,Blang Punteuet,24375,3,5,iDLite
469,TRD2023010700771,Pagedangan,15339,Blang Punteuet,24375,3,5,iDLite
470,TRD2023010700757,Pagedangan,15339,Bua Kana,90222,2,9,iDLite
471,TRD2023010700746,Pagedangan,15339,Buloa,90212,2,4,iDLite
472,TRD2023010700797,Pagedangan,15339,Deli Tua,20144,2,3,iDLite
473,TRD2023010700807,Pagedangan,15339,Dolok Marlawan,21151,2,9,iDLite
474,TRD2023010700798,Pagedangan,15339,Durian Lingga,20771,2,9,iDLite
475,TRD2023010700778,Pagedangan,15339,Durian Puloan,20991,3,5,iDLite
476,TRD2023010700689,Pagedangan,15339,Gantuang Ciri,27361,2,9,iDLite
477,TRD2023010700791,Pagedangan,15339,Glugur Kota,20115,2,3,iDLite
478,TRD2023010700753,Pagedangan,15339,Goarie,90862,5,7,iDLite
479,TRD2023010700784,Pagedangan,15339,Hilinaa Tafuo,22872,2,9,iDLite
480,TRD2023010700793,Pagedangan,15339,Kacaribu,22111,3,5,iDLite
481,TRD2023010700758,Pagedangan,15339,Karya Maju,30754,3,5,iDLite
482,TRD2023010700698,Pagedangan,15339,Kebun Bunga,30151,2,3,iDLite
483,TRD2023010700759,Pagedangan,15339,Kebun Bunga,30151,2,3,iDLite
484,TRD2023010700762,Pagedangan,15339,Keuneu Ue,23351,2,9,iDLite
485,TRD2023010700709,Pagedangan,15339,Kota Baru,28114,2,9,iDLite
486,TRD2023010700811,Pagedangan,15339,Kota Matsum II,20215,2,9,iDLite
487,TRD2023010700711,Pagedangan,15339,Lalodati,93115,3,4,iDLite
488,TRD2023010700715,Pagedangan,15339,Lalodati,93115,3,4,iDLite
489,TRD2023010700764,Pagedangan,15339,Lancang Garam,24351,2,9,iDLite
490,TRD2023010700707,Pagedangan,15339,Leko Pancing,90553,5,7,iDLite
491,TRD2023010700736,Pagedangan,15339,Lonrae,92716,5,7,iDLite
492,TRD2023010700770,Pagedangan,15339,Marindal Dua,20361,3,5,iDLite
493,TRD2023010700677,Pagedangan,15339,Ongkoe,90953,5,7,iDLite
494,TRD2023010700788,Pagedangan,15339,Paluh Manis,20856,2,9,iDLite
495,TRD2023010700720,Pagedangan,15339,Pampang,90231,2,4,iDLite
496,TRD2023010700787,Pagedangan,15339,Parsalakan,22735,3,5,iDLite
497,TRD2023010700799,Pagedangan,15339,Pematang Pudu,28784,6,8,iDLite
498,TRD2023010700740,Pagedangan,15339,Pematang Pudu,28784,2,9,iDLite
499,TRD2023010700775,Pagedangan,15339,Pinang Sebatang Barat,28772,3,5,iDLite
500,TRD2023010700678,Pagedangan,15339,Podomoro,35373,3,5,iDLite
501,TRD2023010700693,Pagedangan,15339,Seberang Tembilahan Barat,29212,4,6,iDLite
502,TRD2023010700805,Pagedangan,15339,Sei Kerah Hilir II,20233,2,3,iDLite
503,TRD2023010700801,Pagedangan,15339,Sipange Julu,22774,2,9,iDLite
504,TRD2023010700733,Pagedangan,15339,Sokkolia,92171,2,9,iDLite
505,TRD2023010700800,Pagedangan,15339,Suka Maju,20719,4,5,iDLite
506,TRD2023010700741,Pagedangan,15339,Sumber Fajar,34156,2,9,iDLite
507,TRD2023010700755,Pagedangan,15339,Sungai Langan,31315,2,9,iDLite
508,TRD2023010700804,Pagedangan,15339,Talang Mulia/Mulya,29355,4,6,iDLite
509,TRD2023010700699,Pagedangan,15339,Talang Semut,30136,2,3,iDLite
510,TRD2023010700780,Pagedangan,15339,Tanah Merah,28284,2,4,iDLite
511,TRD2023010700728,Pagedangan,15339,Tanah Merah,28284,2,9,iDLite
512,TRD2023010700766,Pagedangan,15339,Tanjung Enim,31711,3,5,iDLite
513,TRD2023010700808,Pagedangan,15339,Tanjung Rejo,20154,2,3,iDLite
514,TRD2023010700681,Pagedangan,15339,Tegineneng,35613,3,5,iDLite
515,TRD2023010700785,Pagedangan,15339,Tumori Balohili,22811,2,9,iDLite
516,TRD2023010700716,Pagedangan,15339,Wundupopi,93116,3,4,iDLite
517,TRD2023010700714,Pagedangan,15339,Wundupopi,93116,3,4,iDLite
518,TRD2023010900775,Pagedangan,15339,Abadijaya,16417,2,9,iDLite
519,TRD2023010900609,Pagedangan,15339,Air Itam,33149,2,4,iDLite
520,TRD2023010900566,Pagedangan,15339,Air Kepala Tujuh,33123,2,4,iDLite
521,TRD2023010900613,Pagedangan,15339,Alam Jaya,15133,1,2,iDLite
522,TRD2023010900614,Pagedangan,15339,Ambarketawang,55294,2,9,iDLite
523,TRD2023010900549,Pagedangan,15339,Ampui,33113,2,4,iDLite
524,TRD2023010900718,Pagedangan,15339,Ancol,14430,1,2,iDLite
525,TRD2023010900698,Pagedangan,15339,Ancol,14430,1,2,iDLite
526,TRD2023010900624,Pagedangan,15339,Angke,11330,1,2,iDLite
527,TRD2023010900676,Pagedangan,15339,Angke,11330,2,9,iDLite
528,TRD2023010900660,Pagedangan,15339,Angke,11330,2,9,iDLite
529,TRD2023010900784,Pagedangan,15339,Antapani Tengah,40291,1,3,iDLite
530,TRD2023010900737,Pagedangan,15339,Aur Gading,37481,2,9,iDLite
531,TRD2023010900587,Pagedangan,15339,Babakan,15315,1,2,iDLite
532,TRD2023010900807,Pagedangan,15339,Babakan,16128,1,2,iDLite
533,TRD2023010900805,Pagedangan,15339,Babakankaret,43211,3,5,iDLite
534,TRD2023010900811,Pagedangan,15339,Babakankaret,43211,2,9,iDLite
535,TRD2023010900583,Pagedangan,15339,Badak Anom,15560,1,2,iDLite
536,TRD2023010900577,Pagedangan,15339,Badak Anom,15560,1,2,iDLite
537,TRD2023010900560,Pagedangan,15339,Bale Kambang,13530,1,2,iDLite
538,TRD2023010900646,Pagedangan,15339,Bale Kambang,13530,2,9,iDLite
539,TRD2023010900557,Pagedangan,15339,Bale Kambang,13530,2,9,iDLite
540,TRD2023010900709,Pagedangan,15339,Bale Kambang,13530,1,2,iDLite
541,TRD2023010900639,Pagedangan,15339,Bali Mester,13310,2,9,iDLite
542,TRD2023010900796,Pagedangan,15339,Balokang,46312,1,3,iDLite
543,TRD2023010900645,Pagedangan,15339,Bambu Apus,15415,1,2,iDLite
544,TRD2023010900627,Pagedangan,15339,Bambu Apus,13890,1,2,iDLite
545,TRD2023010900707,Pagedangan,15339,Bambu Apus,13890,1,2,iDLite
546,TRD2023010900554,Pagedangan,15339,Bambu Apus,15415,2,9,iDLite
547,TRD2023010900589,Pagedangan,15339,Bambu Apus,13890,1,2,iDLite
548,TRD2023010900620,Pagedangan,15339,Bambu Apus,13890,1,2,iDLite
549,TRD2023010900559,Pagedangan,15339,Bambu Apus,15415,1,2,iDLite
550,TRD2023010900634,Pagedangan,15339,Bambu Apus,15415,1,2,iDLite
551,TRD2023010900595,Pagedangan,15339,Bandung,42176,2,9,iDLite
552,TRD2023010900686,Pagedangan,15339,Bangka,12730,2,9,iDLite
553,TRD2023010900683,Pagedangan,15339,Bangunjiwo,55184,1,3,iDLite
554,TRD2023010900764,Pagedangan,15339,Bantargebang,17151,2,9,iDLite
555,TRD2023010900819,Pagedangan,15339,Bantarjati,16153,1,2,iDLite
556,TRD2023010900652,Pagedangan,15339,Bantul,55711,2,9,iDLite
557,TRD2023010900674,Pagedangan,15339,Baru,13780,1,2,iDLite
558,TRD2023010900822,Pagedangan,15339,Battembat,45153,2,9,iDLite
559,TRD2023010900760,Pagedangan,15339,Batununggal,40266,1,3,iDLite
560,TRD2023010900641,Pagedangan,15339,Bausasran,55211,2,9,iDLite
561,TRD2023010900787,Pagedangan,15339,Bedahan,16519,1,2,iDLite
562,TRD2023010900754,Pagedangan,15339,Bedahan,16519,1,2,iDLite
563,TRD2023010900786,Pagedangan,15339,Beji,16431,1,2,iDLite
564,TRD2023010900626,Pagedangan,15339,Belendung,15123,2,9,iDLite
565,TRD2023010900679,Pagedangan,15339,Bendungan Hilir,10210,1,2,iDLite
566,TRD2023010900758,Pagedangan,15339,Benteng,46217,3,5,iDLite
567,TRD2023010900593,Pagedangan,15339,Bentiring,38126,2,9,iDLite
568,TRD2023010900596,Pagedangan,15339,Betungan,38214,2,9,iDLite
569,TRD2023010900756,Pagedangan,15339,Bojong,43281,3,5,iDLite
570,TRD2023010900820,Pagedangan,15339,Bojonghaleuang,40561,2,9,iDLite
571,TRD2023010900774,Pagedangan,15339,Bojong Kulur,16969,2,9,iDLite
572,TRD2023010900746,Pagedangan,15339,Bojong Kulur,16969,2,9,iDLite
573,TRD2023010900780,Pagedangan,15339,Bojong Menteng,17117,1,2,iDLite
574,TRD2023010900802,Pagedangan,15339,Bojongsari,45214,3,5,iDLite
575,TRD2023010900742,Pagedangan,15339,Budiman,36145,2,9,iDLite
576,TRD2023010900662,Pagedangan,15339,Bukit Duri,12840,1,2,iDLite
577,TRD2023010900663,Pagedangan,15339,Bukit Duri,12840,1,2,iDLite
578,TRD2023010900669,Pagedangan,15339,Bukit Duri,12840,2,9,iDLite
579,TRD2023010900671,Pagedangan,15339,Bukit Duri,12840,2,9,iDLite
580,TRD2023010900638,Pagedangan,15339,Bulakan,42426,2,3,iDLite
581,TRD2023010900622,Pagedangan,15339,Bulakan,42426,2,3,iDLite
582,TRD2023010900730,Pagedangan,15339,Bungo Barat,37211,5,7,iDLite
583,TRD2023010900667,Pagedangan,15339,Bungur,10460,1,2,iDLite
584,TRD2023010900695,Pagedangan,15339,Cakung Barat,13910,2,9,iDLite
585,TRD2023010900713,Pagedangan,15339,Cakung Barat,13910,1,2,iDLite
586,TRD2023010900719,Pagedangan,15339,Cakung Barat,13910,1,2,iDLite
587,TRD2023010900628,Pagedangan,15339,Cakung Barat,13910,1,2,iDLite
588,TRD2023010900696,Pagedangan,15339,Cakung Barat,13910,1,2,iDLite
589,TRD2023010900685,Pagedangan,15339,Cakung Barat,13910,1,2,iDLite
590,TRD2023010900716,Pagedangan,15339,Cakung Barat,13910,2,9,iDLite
591,TRD2023010900806,Pagedangan,15339,Caringin,40212,1,3,iDLite
592,TRD2023010900607,Pagedangan,15339,Cempaka Putih,15411,2,9,iDLite
593,TRD2023010900753,Pagedangan,15339,Cibeber,40531,1,3,iDLite
594,TRD2023010900788,Pagedangan,15339,Cibinong,16911,2,9,iDLite
595,TRD2023010900552,Pagedangan,15339,Cibodas Baru,15138,1,2,iDLite
596,TRD2023010900664,Pagedangan,15339,Cibogo,15344,1,2,iDLite
597,TRD2023010900687,Pagedangan,15339,Cibubur,13720,1,2,iDLite
598,TRD2023010900647,Pagedangan,15339,Cibubur,13720,2,9,iDLite
599,TRD2023010900578,Pagedangan,15339,Cibubur,13720,1,2,iDLite
600,TRD2023010900757,Pagedangan,15339,Cigadung,41213,2,4,iDLite
601,TRD2023010900629,Pagedangan,15339,Cijoro Lebak,42317,3,5,iDLite
602,TRD2023010900816,Pagedangan,15339,Cikalang,46114,1,3,iDLite
603,TRD2023010900636,Pagedangan,15339,Cikini,10330,1,2,iDLite
604,TRD2023010900632,Pagedangan,15339,Cikini,10330,1,2,iDLite
605,TRD2023010900726,Pagedangan,15339,Cilandak Barat,12430,2,9,iDLite
606,TRD2023010900665,Pagedangan,15339,Cilandak Barat,12430,1,2,iDLite
607,TRD2023010900720,Pagedangan,15339,Cilandak Barat,12430,1,2,iDLite
608,TRD2023010900717,Pagedangan,15339,Cilandak Barat,12430,1,2,iDLite
609,TRD2023010900704,Pagedangan,15339,Cilandak Barat,12430,2,9,iDLite
610,TRD2023010900722,Pagedangan,15339,Cilandak Barat,12430,1,2,iDLite
611,TRD2023010900574,Pagedangan,15339,Cilandak Timur,12560,1,2,iDLite
612,TRD2023010900728,Pagedangan,15339,Cilandak Timur,12560,2,9,iDLite
613,TRD2023010900606,Pagedangan,15339,Cilandak Timur,12560,1,2,iDLite
614,TRD2023010900761,Pagedangan,15339,Cilangkap,16458,1,2,iDLite
615,TRD2023010900610,Pagedangan,15339,Cilincing,14120,1,2,iDLite
616,TRD2023010900715,Pagedangan,15339,Cilincing,14120,2,9,iDLite
617,TRD2023010900570,Pagedangan,15339,Cilincing,14120,1,2,iDLite
618,TRD2023010900666,Pagedangan,15339,Cilincing,14120,2,9,iDLite
619,TRD2023010900714,Pagedangan,15339,Cilincing,14120,1,2,iDLite
620,TRD2023010900779,Pagedangan,15339,Cimanggung,45364,2,9,iDLite
621,TRD2023010900792,Pagedangan,15339,Cimerang,40553,1,3,iDLite
622,TRD2023010900798,Pagedangan,15339,Cimulang,16310,2,9,iDLite
623,TRD2023010900584,Pagedangan,15339,Cimuncang,42111,2,3,iDLite
624,TRD2023010900812,Pagedangan,15339,Cimuncang,44113,2,4,iDLite
625,TRD2023010900777,Pagedangan,15339,Cingcin,40914,2,9,iDLite
626,TRD2023010900603,Pagedangan,15339,Cipadu,15155,1,2,iDLite
627,TRD2023010900790,Pagedangan,15339,Cipadung,40614,1,3,iDLite
628,TRD2023010900763,Pagedangan,15339,Cipamokolan,40262,1,3,iDLite
629,TRD2023010900762,Pagedangan,15339,Cipenjo,16820,2,9,iDLite
630,TRD2023010900705,Pagedangan,15339,Cipete Utara,12150,1,2,iDLite
631,TRD2023010900684,Pagedangan,15339,Cipete Utara,12150,1,2,iDLite
632,TRD2023010900708,Pagedangan,15339,Cipete Utara,12150,1,2,iDLite
633,TRD2023010900576,Pagedangan,15339,Cipete Utara,12150,1,2,iDLite
634,TRD2023010900700,Pagedangan,15339,Cipete Utara,12150,1,2,iDLite
635,TRD2023010900553,Pagedangan,15339,Cipinang,13240,1,2,iDLite
636,TRD2023010900569,Pagedangan,15339,Cipondoh,15148,2,9,iDLite
637,TRD2023010900600,Pagedangan,15339,Cipondoh,15148,2,9,iDLite
638,TRD2023010900572,Pagedangan,15339,Cipondoh,15148,2,9,iDLite
639,TRD2023010900631,Pagedangan,15339,Cipondoh,15148,1,2,iDLite
640,TRD2023010900755,Pagedangan,15339,Citarum,40117,1,3,iDLite
641,TRD2023010900590,Pagedangan,15339,Curug Kulon,15810,2,3,iDLite
642,TRD2023010900556,Pagedangan,15339,Curug Kulon,15810,2,3,iDLite
643,TRD2023010900597,Pagedangan,15339,Duren Sawit,13440,1,2,iDLite
644,TRD2023010900657,Pagedangan,15339,Duren Sawit,13440,1,2,iDLite
645,TRD2023010900637,Pagedangan,15339,Duren Sawit,13440,1,2,iDLite
646,TRD2023010900561,Pagedangan,15339,Duren Sawit,13440,1,2,iDLite
647,TRD2023010900649,Pagedangan,15339,Duri Kepa,11510,1,2,iDLite
648,TRD2023010900675,Pagedangan,15339,Duri Kepa,11510,2,9,iDLite
649,TRD2023010900703,Pagedangan,15339,Duri Kepa,11510,1,2,iDLite
650,TRD2023010900773,Pagedangan,15339,Dusun Baru,37112,3,5,iDLite
651,TRD2023010900688,Pagedangan,15339,Gadingsari,55763,1,3,iDLite
652,TRD2023010900565,Pagedangan,15339,Galur,10530,2,9,iDLite
653,TRD2023010900710,Pagedangan,15339,Galur,10530,1,2,iDLite
654,TRD2023010900643,Pagedangan,15339,Galur,10530,1,2,iDLite
655,TRD2023010900814,Pagedangan,15339,Garuda,40184,1,3,iDLite
656,TRD2023010900586,Pagedangan,15339,Gedong Dalem,42413,2,3,iDLite
657,TRD2023010900635,Pagedangan,15339,Gembong,15610,1,2,iDLite
658,TRD2023010900680,Pagedangan,15339,Gembong,15610,1,2,iDLite
659,TRD2023010900630,Pagedangan,15339,Gembong,15610,1,2,iDLite
660,TRD2023010900693,Pagedangan,15339,Grogol Indah,42166,2,9,iDLite
661,TRD2023010900749,Pagedangan,15339,Gunungmasigit,40554,1,3,iDLite
662,TRD2023010900605,Pagedangan,15339,Imogiri,55782,2,9,iDLite
663,TRD2023010900815,Pagedangan,15339,Jaka Mulya,17146,1,2,iDLite
664,TRD2023010900776,Pagedangan,15339,Jaka Mulya,17146,1,2,iDLite
665,TRD2023010900766,Pagedangan,15339,Jatibening,17412,2,9,iDLite
666,TRD2023010900768,Pagedangan,15339,Jatikarya,17435,1,2,iDLite
667,TRD2023010900793,Pagedangan,15339,Jatimekar,17422,1,2,iDLite
668,TRD2023010900611,Pagedangan,15339,Jatipulo,11430,1,2,iDLite
669,TRD2023010900673,Pagedangan,15339,Jatipulo,11430,2,9,iDLite
670,TRD2023010900801,Pagedangan,15339,Jatirahayu,17414,1,2,iDLite
671,TRD2023010900604,Pagedangan,15339,Jelupang,15323,1,2,iDLite
672,TRD2023010900644,Pagedangan,15339,Joglo,11640,1,2,iDLite
673,TRD2023010900650,Pagedangan,15339,Joglo,11640,1,2,iDLite
674,TRD2023010900701,Pagedangan,15339,Joglo,11640,1,2,iDLite
675,TRD2023010900548,Pagedangan,15339,Jurang Mangu Barat,15223,1,2,iDLite
676,TRD2023010900750,Pagedangan,15339,Kaliangsana,41271,2,4,iDLite
677,TRD2023010900795,Pagedangan,15339,Kalibaru,16414,1,2,iDLite
678,TRD2023010900579,Pagedangan,15339,Kalirejo,55653,2,9,iDLite
679,TRD2023010900759,Pagedangan,15339,Kaliwulu,45154,2,9,iDLite
680,TRD2023010900767,Pagedangan,15339,Kaplonganlor,45283,3,5,iDLite
681,TRD2023010900702,Pagedangan,15339,Kapuk,14470,1,2,iDLite
682,TRD2023010900672,Pagedangan,15339,Kapuk,14470,2,9,iDLite
683,TRD2023010900575,Pagedangan,15339,Kapuk,14470,1,2,iDLite
