No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
345,TRD2023010300952,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
346,TRD2023010300988,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
347,TRD2023010300991,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
348,TRD2023010300890,Pagedangan,15339,Marantutul,97464,10,1,REG23
349,TRD2023010301026,Pagedangan,15339,Mbuwa,99910,6,9,REG23
350,TRD2023010300954,Pagedangan,15339,Mbuwa,99910,6,9,REG23
351,TRD2023010300965,Pagedangan,15339,Mbuwa,99910,6,9,REG23
352,TRD2023010300904,Pagedangan,15339,Nomaha,97454,10,1,REG23
353,TRD2023010300985,Pagedangan,15339,Pasi,98158,6,9,REG23
354,TRD2023010300861,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
355,TRD2023010300871,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
356,TRD2023010300880,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
357,TRD2023010300902,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
358,TRD2023010300934,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
359,TRD2023010301019,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
360,TRD2023010300990,Pagedangan,15339,Sereh,99352,6,9,REG23
361,TRD2023010300941,Pagedangan,15339,Sereh,99352,6,9,REG23
362,TRD2023010300963,Pagedangan,15339,Sereh,99352,6,9,REG23
363,TRD2023010301022,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
364,TRD2023010301027,Pagedangan,15339,Taqwa/Takwa Bangun,99364,6,9,REG23
365,TRD2023010300997,Pagedangan,15339,Tesha,98662,6,9,REG23
366,TRD2023010301020,Pagedangan,15339,Tesha,98662,6,9,REG23
367,TRD2023010301039,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
368,TRD2023010300949,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
369,TRD2023010301030,Pagedangan,15339,Wanampompi,98255,6,9,REG23
370,TRD2023010301038,Pagedangan,15339,Wanampompi,98255,6,9,REG23
371,TRD2023010302279,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
372,TRD2023010302274,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
373,TRD2023010302275,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
374,TRD2023010302278,Pagedangan,15339,Hatetabako,97863,5,7,REG23
375,TRD2023010302280,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
376,TRD2023010302276,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
377,TRD2023010302277,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
378,TRD2023010400507,Pagedangan,15339,Ballu,85393,10,1,REG23
379,TRD2023010400500,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
380,TRD2023010400582,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
381,TRD2023010400554,Pagedangan,15339,Birak,99777,10,1,REG23
382,TRD2023010400550,Pagedangan,15339,Birak,99777,10,1,REG23
383,TRD2023010400532,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
384,TRD2023010400541,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
385,TRD2023010400603,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
386,TRD2023010400559,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
387,TRD2023010400518,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
388,TRD2023010400605,Pagedangan,15339,Kladuk,98454,6,9,REG23
389,TRD2023010400561,Pagedangan,15339,Klasbon,98362,6,9,REG23
390,TRD2023010400568,Pagedangan,15339,Kopaidagi,98711,6,9,REG23
391,TRD2023010400540,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
392,TRD2023010400563,Pagedangan,15339,Manyaifun,98481,6,9,REG23
393,TRD2023010400567,Pagedangan,15339,Mbruwandi (Bruwandi),98161,6,9,REG23
394,TRD2023010400517,Pagedangan,15339,Mbuwa,99910,6,9,REG23
395,TRD2023010400516,Pagedangan,15339,Mbuwa,99910,6,9,REG23
396,TRD2023010400549,Pagedangan,15339,Mbuwa,99910,6,9,REG23
397,TRD2023010400579,Pagedangan,15339,Mbuwa,99910,6,9,REG23
398,TRD2023010400573,Pagedangan,15339,Mbuwa,99910,6,9,REG23
399,TRD2023010400527,Pagedangan,15339,Ndugwa (Ndukwa),99565,6,9,REG23
400,TRD2023010400505,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
401,TRD2023010400513,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
402,TRD2023010400580,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
403,TRD2023010400596,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
404,TRD2023010400535,Pagedangan,15339,Sereh,99352,6,9,REG23
405,TRD2023010400543,Pagedangan,15339,Sereh,99352,6,9,REG23
406,TRD2023010400584,Pagedangan,15339,Sereh,99352,6,9,REG23
407,TRD2023010400544,Pagedangan,15339,Sereh,99352,6,9,REG23
408,TRD2023010400504,Pagedangan,15339,Soromasen (Soromasem),98252,6,9,REG23
409,TRD2023010400587,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
410,TRD2023010400502,Pagedangan,15339,Yokiwa,99359,6,9,REG23
411,TRD2023010400526,Pagedangan,15339,Zapma,99566,6,9,REG23
412,TRD2023010402380,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
413,TRD2023010402379,Pagedangan,15339,Sumeith/Sameith Pasinaro,97566,10,1,REG23
414,TRD2023010500267,Pagedangan,15339,Sungai Rasau,78353,5,7,REG23
415,TRD2023010500579,Pagedangan,15339,Birak,99777,10,1,REG23
416,TRD2023010500539,Pagedangan,15339,Birak,99777,10,1,REG23
417,TRD2023010500536,Pagedangan,15339,Holmafen (Holmafem),99373,6,9,REG23
418,TRD2023010500620,Pagedangan,15339,Kalomdol (Kalondoi),99573,6,9,REG23
419,TRD2023010500574,Pagedangan,15339,Kladuk,98454,6,9,REG23
420,TRD2023010500544,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
421,TRD2023010500540,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
422,TRD2023010500590,Pagedangan,15339,Mbuwa,99910,6,9,REG23
423,TRD2023010500610,Pagedangan,15339,Oi Saro,84191,10,1,REG23
424,TRD2023010500600,Pagedangan,15339,Parauto,98853,6,9,REG23
425,TRD2023010500582,Pagedangan,15339,Parauto,98853,6,9,REG23
426,TRD2023010500567,Pagedangan,15339,Parauto,98853,6,9,REG23
427,TRD2023010500606,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
428,TRD2023010500605,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
429,TRD2023010500550,Pagedangan,15339,Sereh,99352,6,9,REG23
430,TRD2023010500573,Pagedangan,15339,Taqwa/Takwa Bangun,99364,6,9,REG23
431,TRD2023010500589,Pagedangan,15339,Traimelyan (Traimilyan),99469,6,9,REG23
432,TRD2023010500562,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
433,TRD2023010500570,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
434,TRD2023010500618,Pagedangan,15339,Uskwar,99468,6,9,REG23
435,TRD2023010500594,Pagedangan,15339,Uskwar,99468,6,9,REG23
436,TRD2023010500569,Pagedangan,15339,Wanampompi,98255,6,9,REG23
437,TRD2023010500578,Pagedangan,15339,Yamalatu,97553,10,1,REG23
438,TRD2023010500581,Pagedangan,15339,Yokiwa,99359,6,9,REG23
439,TRD2023010504182,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
440,TRD2023010504180,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
441,TRD2023010504181,Pagedangan,15339,Wailay,97665,10,1,REG23
442,TRD2023010600279,Pagedangan,15339,Bemoki,99966,6,9,REG23
443,TRD2023010600266,Pagedangan,15339,Bengguin Progo,99357,6,9,REG23
444,TRD2023010600294,Pagedangan,15339,Epouto,98725,6,9,REG23
445,TRD2023010600271,Pagedangan,15339,Fakafuku,99964,6,9,REG23
446,TRD2023010600302,Pagedangan,15339,Fayaunana,97794,10,1,REG23
447,TRD2023010600278,Pagedangan,15339,Igmbai (Igembai/Imbeisba),98355,6,9,REG23
448,TRD2023010600256,Pagedangan,15339,Kuipon (Kuipons),99361,6,9,REG23
449,TRD2023010600257,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
450,TRD2023010600265,Pagedangan,15339,Matawai Maringu,87171,10,1,REG23
451,TRD2023010600304,Pagedangan,15339,Mbruwandi (Bruwandi),98161,6,9,REG23
452,TRD2023010600277,Pagedangan,15339,Mbuwa,99910,6,9,REG23
453,TRD2023010600272,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
454,TRD2023010600301,Pagedangan,15339,Wanampompi,98255,6,9,REG23
455,TRD2023010602712,Pagedangan,15339,Harapanmulya,17143,1,2,REG23
456,TRD2023010602714,Pagedangan,15339,Rahaden,73852,5,7,REG23
457,TRD2023010603008,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
458,TRD2023010603016,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
459,TRD2023010603023,Pagedangan,15339,Fakafuku,99964,6,9,REG23
460,TRD2023010603037,Pagedangan,15339,Fakafuku,99964,6,9,REG23
461,TRD2023010603035,Pagedangan,15339,Kilon,97463,10,1,REG23
462,TRD2023010603011,Pagedangan,15339,Klasbon,98362,6,9,REG23
463,TRD2023010603040,Pagedangan,15339,Marantutul,97464,10,1,REG23
464,TRD2023010603043,Pagedangan,15339,Mbuwa,99910,6,9,REG23
465,TRD2023010603042,Pagedangan,15339,Mbuwa,99910,6,9,REG23
466,TRD2023010603017,Pagedangan,15339,Sereh,99352,6,9,REG23
467,TRD2023010603047,Pagedangan,15339,Sereh,99352,6,9,REG23
468,TRD2023010602996,Pagedangan,15339,Sereh,99352,6,9,REG23
469,TRD2023010603012,Pagedangan,15339,Uskwar,99468,6,9,REG23
470,TRD2023010603004,Pagedangan,15339,Waghai (Bhakti),99661,6,9,REG23
471,TRD2023010602998,Pagedangan,15339,Wanampompi,98255,6,9,REG23
472,TRD2023010603412,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
473,TRD2023010603411,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
474,TRD2023010603410,Pagedangan,15339,Tonom,95772,5,7,REG23
475,TRD2023010700872,Pagedangan,15339,Bula,97555,10,1,REG23
476,TRD2023010700821,Pagedangan,15339,Kamoro Jaya,99963,6,9,REG23
477,TRD2023010700865,Pagedangan,15339,Kopaidagi,98711,6,9,REG23
478,TRD2023010700885,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
479,TRD2023010700868,Pagedangan,15339,Marantutul,97464,10,1,REG23
480,TRD2023010700829,Pagedangan,15339,Mbuwa,99910,6,9,REG23
481,TRD2023010700889,Pagedangan,15339,Mbuwa,99910,6,9,REG23
482,TRD2023010700858,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
483,TRD2023010700875,Pagedangan,15339,Sereh,99352,6,9,REG23
484,TRD2023010700890,Pagedangan,15339,Sereh,99352,6,9,REG23
485,TRD2023010700904,Pagedangan,15339,Sereh,99352,6,9,REG23
486,TRD2023010700826,Pagedangan,15339,Sereh,99352,6,9,REG23
487,TRD2023010700863,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
488,TRD2023010702362,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
489,TRD2023010702363,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
490,TRD2023010702361,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
491,TRD2023010702360,Pagedangan,15339,Sumeith/Sameith Pasinaro,97566,10,1,REG23
492,TRD2023010902220,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
493,TRD2023010902229,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
494,TRD2023010902216,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
495,TRD2023010902190,Pagedangan,15339,Birak,99777,10,1,REG23
496,TRD2023010902159,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
497,TRD2023010902164,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
498,TRD2023010902186,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
499,TRD2023010902019,Pagedangan,15339,Bula,97555,10,1,REG23
500,TRD2023010902214,Pagedangan,15339,Degen,98661,6,9,REG23
501,TRD2023010902171,Pagedangan,15339,Fakafuku,99964,6,9,REG23
502,TRD2023010902193,Pagedangan,15339,Huluagaima,99571,10,1,REG23
503,TRD2023010902143,Pagedangan,15339,Huluagaima,99571,10,1,REG23
504,TRD2023010902197,Pagedangan,15339,Kalomdol (Kalondoi),99573,6,9,REG23
505,TRD2023010902232,Pagedangan,15339,Klasbon,98362,6,9,REG23
506,TRD2023010902230,Pagedangan,15339,Klasbon,98362,6,9,REG23
507,TRD2023010902162,Pagedangan,15339,Kopaidagi,98711,6,9,REG23
508,TRD2023010902192,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
509,TRD2023010902180,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
510,TRD2023010902177,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
511,TRD2023010902182,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
512,TRD2023010902160,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
513,TRD2023010902169,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
514,TRD2023010902191,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
515,TRD2023010902205,Pagedangan,15339,Manyaifun,98481,6,9,REG23
516,TRD2023010902087,Pagedangan,15339,Marantutul,97464,10,1,REG23
517,TRD2023010901996,Pagedangan,15339,Marantutul,97464,10,1,REG23
518,TRD2023010902138,Pagedangan,15339,Mbuwa,99910,6,9,REG23
519,TRD2023010902150,Pagedangan,15339,Mbuwa,99910,6,9,REG23
520,TRD2023010902155,Pagedangan,15339,Mbuwa,99910,6,9,REG23
521,TRD2023010902139,Pagedangan,15339,Mbuwa,99910,6,9,REG23
522,TRD2023010902222,Pagedangan,15339,Meis,98473,6,9,REG23
523,TRD2023010902170,Pagedangan,15339,Ndugwa (Ndukwa),99565,6,9,REG23
524,TRD2023010902136,Pagedangan,15339,Nembukrang Sari (Nimbokrang Sari),99362,6,9,REG23
525,TRD2023010902146,Pagedangan,15339,Nembukrang Sari (Nimbokrang Sari),99362,6,9,REG23
526,TRD2023010902062,Pagedangan,15339,Nomaha,97454,10,1,REG23
527,TRD2023010902001,Pagedangan,15339,Nomaha,97454,10,1,REG23
528,TRD2023010902057,Pagedangan,15339,Nomaha,97454,10,1,REG23
529,TRD2023010902167,Pagedangan,15339,Parauto,98853,6,9,REG23
530,TRD2023010902157,Pagedangan,15339,Parauto,98853,6,9,REG23
531,TRD2023010902176,Pagedangan,15339,Pasi,98158,6,9,REG23
532,TRD2023010902149,Pagedangan,15339,Sereh,99352,6,9,REG23
533,TRD2023010902137,Pagedangan,15339,Sereh,99352,6,9,REG23
534,TRD2023010902133,Pagedangan,15339,Sereh,99352,6,9,REG23
535,TRD2023010902125,Pagedangan,15339,Sereh,99352,6,9,REG23
536,TRD2023010902123,Pagedangan,15339,Sereh,99352,6,9,REG23
537,TRD2023010902204,Pagedangan,15339,Tesha,98662,6,9,REG23
538,TRD2023010902173,Pagedangan,15339,Uskwar,99468,6,9,REG23
539,TRD2023010902195,Pagedangan,15339,Waghai (Bhakti),99661,6,9,REG23
540,TRD2023010902141,Pagedangan,15339,Wanampompi,98255,6,9,REG23
541,TRD2023010902132,Pagedangan,15339,Yokiwa,99359,6,9,REG23
542,TRD2023010903693,Pagedangan,15339,Atananga,94976,5,7,REG23
543,TRD2023010903696,Pagedangan,15339,Atananga,94976,5,7,REG23
544,TRD2023010903695,Pagedangan,15339,Bobi Singo,97761,5,7,REG23
545,TRD2023010903697,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
546,TRD2023010903694,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
547,TRD2023010903698,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
548,TRD2023010903699,Pagedangan,15339,Sumeith/Sameith Pasinaro,97566,10,1,REG23
549,TRD2023011406408,Pagedangan,15339,Atouda,98764,6,9,REG23
550,TRD2023011406303,Pagedangan,15339,Bana,85881,10,1,REG23
551,TRD2023011406406,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
552,TRD2023011406418,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
553,TRD2023011406344,Pagedangan,15339,Bula,97555,10,1,REG23
554,TRD2023011406318,Pagedangan,15339,Bula,97555,10,1,REG23
555,TRD2023011406415,Pagedangan,15339,Dogimani (Abgoigi),98862,6,9,REG23
556,TRD2023011406434,Pagedangan,15339,Holmafen (Holmafem),99373,6,9,REG23
557,TRD2023011406360,Pagedangan,15339,Hulnani,85851,10,1,REG23
558,TRD2023011406293,Pagedangan,15339,Kau/Kou (Kow),97793,5,7,REG23
559,TRD2023011406310,Pagedangan,15339,Kello (Kelo),97792,5,7,REG23
560,TRD2023011406285,Pagedangan,15339,Kello (Kelo),97792,5,7,REG23
561,TRD2023011406443,Pagedangan,15339,Kopaidagi,98711,6,9,REG23
562,TRD2023011406448,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
563,TRD2023011406417,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
564,TRD2023011406386,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
565,TRD2023011406419,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
566,TRD2023011406381,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
567,TRD2023011406316,Pagedangan,15339,Marantutul,97464,10,1,REG23
568,TRD2023011406349,Pagedangan,15339,Matawai Maringu,87171,10,1,REG23
569,TRD2023011406430,Pagedangan,15339,Mbuwa,99910,6,9,REG23
570,TRD2023011406429,Pagedangan,15339,Mbuwa,99910,6,9,REG23
571,TRD2023011406396,Pagedangan,15339,Mbuwa,99910,6,9,REG23
572,TRD2023011406420,Pagedangan,15339,Mbuwa,99910,6,9,REG23
573,TRD2023011406416,Pagedangan,15339,Mbuwa,99910,6,9,REG23
574,TRD2023011406446,Pagedangan,15339,Mbuwa,99910,6,9,REG23
575,TRD2023011406382,Pagedangan,15339,Mbuwa,99910,6,9,REG23
576,TRD2023011406428,Pagedangan,15339,Mbuwa,99910,6,9,REG23
577,TRD2023011406399,Pagedangan,15339,Mbuwa,99910,6,9,REG23
578,TRD2023011406444,Pagedangan,15339,Mbuwa,99910,6,9,REG23
579,TRD2023011406424,Pagedangan,15339,Mbuwa,99910,6,9,REG23
580,TRD2023011406421,Pagedangan,15339,Nembukrang Sari (Nimbokrang Sari),99362,6,9,REG23
581,TRD2023011406328,Pagedangan,15339,Nomaha,97454,10,1,REG23
582,TRD2023011406395,Pagedangan,15339,Parauto,98853,6,9,REG23
583,TRD2023011406255,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
584,TRD2023011406282,Pagedangan,15339,Senawang,84373,3,6,REG23
585,TRD2023011406423,Pagedangan,15339,Sereh,99352,6,9,REG23
586,TRD2023011406377,Pagedangan,15339,Sereh,99352,6,9,REG23
587,TRD2023011406405,Pagedangan,15339,Sereh,99352,6,9,REG23
588,TRD2023011406441,Pagedangan,15339,Sereh,99352,6,9,REG23
589,TRD2023011406355,Pagedangan,15339,Spaha,85563,5,9,REG23
590,TRD2023011406358,Pagedangan,15339,Taa,84261,10,1,REG23
591,TRD2023011406271,Pagedangan,15339,Taa,84261,10,1,REG23
592,TRD2023011406440,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
593,TRD2023011406392,Pagedangan,15339,Waghai (Bhakti),99661,6,9,REG23
594,TRD2023011406375,Pagedangan,15339,Waghai (Bhakti),99661,6,9,REG23
595,TRD2023011406394,Pagedangan,15339,Wanampompi,98255,6,9,REG23
596,TRD2023011406482,Pagedangan,15339,Aketernate,97557,10,1,REG23
597,TRD2023011406523,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
598,TRD2023011406502,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
599,TRD2023011406530,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
600,TRD2023011406631,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
601,TRD2023011406564,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
602,TRD2023011406465,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
603,TRD2023011406562,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
604,TRD2023011406588,Pagedangan,15339,Birak,99777,10,1,REG23
605,TRD2023011406484,Pagedangan,15339,Birak,99777,10,1,REG23
606,TRD2023011406606,Pagedangan,15339,Bomakia Satu (I),99663,6,9,REG23
607,TRD2023011406598,Pagedangan,15339,Fakafuku,99964,6,9,REG23
608,TRD2023011406526,Pagedangan,15339,Fakafuku,99964,6,9,REG23
609,TRD2023011406615,Pagedangan,15339,Guburini,99562,6,9,REG23
610,TRD2023011406480,Pagedangan,15339,Kilon,97463,10,1,REG23
611,TRD2023011406473,Pagedangan,15339,Kilon,97463,10,1,REG23
612,TRD2023011406572,Pagedangan,15339,Klamintu,98453,6,9,REG23
613,TRD2023011406550,Pagedangan,15339,Klasbon,98362,6,9,REG23
614,TRD2023011406506,Pagedangan,15339,Klasbon,98362,6,9,REG23
615,TRD2023011406559,Pagedangan,15339,Kuay Melu,97652,10,1,REG23
616,TRD2023011406548,Pagedangan,15339,Kuipon (Kuipons),99361,6,9,REG23
617,TRD2023011406521,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
618,TRD2023011406489,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
619,TRD2023011406481,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
620,TRD2023011406607,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
621,TRD2023011406516,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
622,TRD2023011406527,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
623,TRD2023011406501,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
624,TRD2023011406620,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
625,TRD2023011406608,Pagedangan,15339,Kwadeware (Kanda),99358,6,9,REG23
626,TRD2023011406495,Pagedangan,15339,Marantutul,97464,10,1,REG23
627,TRD2023011406500,Pagedangan,15339,Marantutul,97464,10,1,REG23
628,TRD2023011406583,Pagedangan,15339,Marantutul,97464,10,1,REG23
629,TRD2023011406494,Pagedangan,15339,Mbuwa,99910,6,9,REG23
630,TRD2023011406460,Pagedangan,15339,Meis,98473,6,9,REG23
631,TRD2023011406463,Pagedangan,15339,Meis,98473,6,9,REG23
632,TRD2023011406581,Pagedangan,15339,Morba,85861,10,1,REG23
633,TRD2023011406587,Pagedangan,15339,Nembukrang Sari (Nimbokrang Sari),99362,6,9,REG23
634,TRD2023011406543,Pagedangan,15339,Sereh,99352,6,9,REG23
635,TRD2023011406613,Pagedangan,15339,Sereh,99352,6,9,REG23
636,TRD2023011406599,Pagedangan,15339,Sereh,99352,6,9,REG23
637,TRD2023011406515,Pagedangan,15339,Sereh,99352,6,9,REG23
638,TRD2023011406469,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
639,TRD2023011406464,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
640,TRD2023011406486,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
641,TRD2023011406625,Pagedangan,15339,Sneraner (Sneremer),98359,6,9,REG23
642,TRD2023011406566,Pagedangan,15339,Taqwa/Takwa Bangun,99364,6,9,REG23
643,TRD2023011406492,Pagedangan,15339,Tiam,98463,6,9,REG23
644,TRD2023011406609,Pagedangan,15339,Ureifasei Satu (I),98261,10,1,REG23
645,TRD2023011406576,Pagedangan,15339,Uskwar,99468,6,9,REG23
646,TRD2023011406619,Pagedangan,15339,Uskwar,99468,6,9,REG23
647,TRD2023011406617,Pagedangan,15339,Waghai (Bhakti),99661,6,9,REG23
648,TRD2023011406616,Pagedangan,15339,Wogi,99554,6,9,REG23
649,TRD2023011600092,Pagedangan,15339,Aliduda,99568,6,9,REG23
650,TRD2023011600103,Pagedangan,15339,Atouda,98764,6,9,REG23
651,TRD2023011600076,Pagedangan,15339,Birak,99777,10,1,REG23
652,TRD2023011600138,Pagedangan,15339,Kladuk,98454,6,9,REG23
653,TRD2023011600111,Pagedangan,15339,Kladuk,98454,6,9,REG23
654,TRD2023011600080,Pagedangan,15339,Kopaidagi,98711,6,9,REG23
655,TRD2023011600152,Pagedangan,15339,Kuay Melu,97652,10,1,REG23
656,TRD2023011600073,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
657,TRD2023011600082,Pagedangan,15339,Marantutul,97464,10,1,REG23
658,TRD2023011600101,Pagedangan,15339,Mbuwa,99910,6,9,REG23
659,TRD2023011600095,Pagedangan,15339,Pagaluk,99557,6,9,REG23
660,TRD2023011600100,Pagedangan,15339,Pasi,98158,6,9,REG23
661,TRD2023011600149,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
662,TRD2023011600107,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
663,TRD2023011600117,Pagedangan,15339,Sawai Itepo,97853,5,7,REG23
664,TRD2023011600150,Pagedangan,15339,Sereh,99352,6,9,REG23
665,TRD2023011600142,Pagedangan,15339,Soromasen (Soromasem),98252,6,9,REG23
666,TRD2023011600083,Pagedangan,15339,Wowom,98363,6,9,REG23
667,TRD2023011600166,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
668,TRD2023011600167,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
669,TRD2023011600169,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
670,TRD2023011600168,Pagedangan,15339,Dgandasuli (Gandasuli),97791,5,7,REG23
671,TRD2023011600171,Pagedangan,15339,Moreala,97854,5,7,REG23
672,TRD2023011600170,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
673,TRD2023011600172,Pagedangan,15339,Pediwang (Pidiwang),97764,5,7,REG23
674,TRD2023011700151,Pagedangan,15339,Aketernate,97557,10,1,REG23
675,TRD2023011700154,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
676,TRD2023011700136,Pagedangan,15339,Bintuni Timur,98364,6,9,REG23
677,TRD2023011700159,Pagedangan,15339,Birak,99777,10,1,REG23
678,TRD2023011700147,Pagedangan,15339,Degen,98661,6,9,REG23
679,TRD2023011700149,Pagedangan,15339,Huluagaima,99571,10,1,REG23
680,TRD2023011700194,Pagedangan,15339,Kamoro Jaya,99963,6,9,REG23
681,TRD2023011700189,Pagedangan,15339,Kamoro Jaya,99963,6,9,REG23
682,TRD2023011700144,Pagedangan,15339,Kampung Baru,75558,10,1,REG23
683,TRD2023011700126,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
684,TRD2023011700157,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
685,TRD2023011700122,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
686,TRD2023011700193,Pagedangan,15339,Kuler (Tunas Baru),99616,6,9,REG23
