No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
4589,TRD2023012503877,JNE,30154,36125,0930842300020609,1,2
4590,TRD2023012503880,JNE,30154,30681,0930842300020583,3,6
4591,TRD2023012503889,JNE,30154,36554,0930842300020880,2,3
4592,TRD2023012503894,JNE,30154,34682,0930842300020559,3,6
4593,TRD2023012503904,JNE,20148,20856,0434532300029129,1,3
4594,TRD2023012503905,JNE,20148,21256,0434532300029087,1,3
4595,TRD2023012503911,JNE,20148,22983,0434532300029442,1,3
4596,TRD2023012503913,JNE,20148,21264,0434532300029145,1,3
4597,TRD2023012503915,JNE,20148,23652,0434532300029186,5,7
4598,TRD2023012503916,JNE,20148,20351,0434532300029459,1,3
4599,TRD2023012503918,JNE,20148,21471,0434532300029434,1,3
4600,TRD2023012503920,JNE,20148,21451,0434532300029392,1,3
4601,TRD2023012503923,JNE,20148,22164,0434532300029350,1,3
4602,TRD2023012503925,JNE,20148,23892,0434532300029251,1,10
4603,TRD2023012503926,JNE,20148,21457,0434532300029343,1,2
4604,TRD2023012503931,JNE,20148,21461,0434532300029376,1,3
4605,TRD2023012503933,JNE,20148,24782,0434532300029269,3,5
4606,TRD2023012503938,JNE,20148,21255,0434532300029319,1,2
4607,TRD2023012503955,JNE,80117,85119,0532932300025948,1,2
4608,TRD2023012503965,JNE,80117,81161,0532932300026086,2,3
4609,TRD2023012503966,JNE,80117,84119,0532932300026250,2,3
4610,TRD2023012503972,JNE,80117,80716,0532932300026094,2,3
4611,TRD2023012503978,JNE,80117,87255,0532932300026102,2,3
4612,TRD2023012503980,JNE,80117,85519,0532932300026276,2,3
4613,TRD2023012503985,JNE,80117,83239,0532932300026185,1,2
4614,TRD2023012503991,JNE,80117,87284,0532932300025989,2,3
4615,TRD2023012503994,JNE,30154,34371,0930842300020963,3,6
4616,TRD2023012503996,JNE,30154,37313,0930842300020971,2,3
4617,TRD2023012504003,JNE,30154,36382,0930842300021110,3,6
4618,TRD2023012504022,,45556,98314,2534902300046172,,
4619,TRD2023012504023,,45556,98314,2534902300046263,,
4620,TRD2023012504028,JNE,45556,99351,2534902300046198,2,4
4621,TRD2023012504030,JNE,45556,99223,2534902300046149,2,4
4622,TRD2023012504031,JNE,45556,98813,2534902300046347,6,9
4623,TRD2023012504038,JNE,45556,98118,2534902300046420,4,6
4624,TRD2023012504040,JNE,45556,99910,2534902300046214,6,9
4625,TRD2023012504044,JNE,45556,59567,2534902300046289,3,6
4626,TRD2023012504047,JNE,45556,99663,2534902300046412,6,9
4627,TRD2023012504049,JNE,45556,98813,2534902300046222,6,9
4628,TRD2023012504052,JNE,17148,97582,0733272300118253,5,7
4629,TRD2023012504054,JNE,17148,97463,0733272300118287,1,10
4630,TRD2023012504058,JNE,17148,97713,0733272300118329,2,3
4631,TRD2023012504063,JNE,17148,97611,0733272300118295,1,10
4632,TRD2023012504064,JNE,17148,97762,0733272300118378,3,5
4633,TRD2023012504069,JNE,17148,97791,0733272300118345,5,7
4634,TRD2023012504085,JNE,17148,97662,0733272300118428,1,10
4635,TRD2023012504091,JNE,17148,87181,0733272300118493,1,10
4636,TRD2023012504096,JNE,17148,97234,0733272300118410,5,7
4637,TRD2023012504103,JNE,17148,97611,0733272300118451,1,10
4638,TRD2023012504117,JNE,17148,97721,0733272300118600,2,3
4639,TRD2023012504121,JNE,17148,97813,0733272300118477,5,7
4640,TRD2023012504127,JNE,17148,97662,0733272300118568,1,10
4641,TRD2023012504136,JNE,17148,97127,0733272300118550,2,3
4642,TRD2023012504144,JNE,45556,98661,2534902300046479,6,9
4643,TRD2023012504148,JNE,45556,98813,2534902300046636,6,9
4644,TRD2023012504153,JNE,45556,98813,2534902300046529,6,9
4645,TRD2023012504156,JNE,45556,99351,2534902300046511,2,4
4646,TRD2023012504161,JNE,45556,99351,2534902300046982,2,4
4647,TRD2023012504164,JNE,45556,99351,2534902300046628,2,4
4648,TRD2023012504166,JNE,45556,99113,2534902300046933,2,4
4649,TRD2023012504178,JNE,45556,99113,2534902300046834,2,4
4650,TRD2023012504181,JNE,45556,99223,2534902300046776,2,4
4651,TRD2023012504194,JNE,45556,98856,2534902300046800,6,9
4652,TRD2023012504237,JNE,17148,97853,0733272300118618,5,7
4653,TRD2023012504255,JNE,17148,97795,0733272300118683,5,7
4654,TRD2023012504262,JNE,17148,97853,0733272300118667,5,7
4655,TRD2023012504269,JNE,17148,97721,0733272300118741,2,3
4656,TRD2023012504276,JNE,17148,97127,0733272300118709,2,3
4657,TRD2023012504278,JNE,17148,97853,0733272300118691,5,7
4658,TRD2023012504421,JNE,80117,85231,0532932300026334,1,2
4659,TRD2023012504430,JNE,80117,84456,0532932300026409,5,6
4660,TRD2023012504431,JNE,80117,81153,0532932300026367,2,3
4661,TRD2023012504434,JNE,80117,87217,0532932300026417,2,3
4662,TRD2023012504437,JNE,80117,83652,0532932300026425,2,3
4663,TRD2023012504592,JNE,17148,94514,0733272300118840,5,7
4664,TRD2023012504596,JNE,17148,99352,0733272300118907,6,9
4665,TRD2023012504999,JNE,17148,97127,0733272300119020,2,3
4666,TRD2023012505004,JNE,17148,97751,0733272300119236,2,3
4667,TRD2023012505005,JNE,17148,99910,0733272300119046,6,9
4668,TRD2023012505006,JNE,17148,83239,0733272300119087,1,2
4669,TRD2023012505009,JNE,17148,97853,0733272300119194,5,7
4670,TRD2023012505012,JNE,17148,97713,0733272300119152,2,3
4671,TRD2023012505013,JNE,17148,83237,0733272300119202,1,2
4672,TRD2023012505019,JNE,17148,99358,0733272300119145,6,9
4673,TRD2023012505022,JNE,17148,98261,0733272300119277,1,10
4674,TRD2023012505977,JNE,45556,99352,2534902300047113,4,6
4675,TRD2023012505980,JNE,45556,97566,2534902300047147,1,10
4676,TRD2023012505982,JNE,45556,86591,2534902300047410,1,10
4677,TRD2023012505987,,45556,98314,2534902300047733,,
4678,TRD2023012505991,JNE,45556,33362,2534902300047535,3,5
4679,TRD2023012505995,JNE,45556,66382,2534902300047188,3,6
4680,TRD2023012505999,JNE,45556,99566,2534902300047071,6,9
4681,TRD2023012506013,JNE,45556,83114,2534902300047592,1,2
4682,TRD2023012506018,JNE,45556,95117,2534902300047998,2,3
4683,TRD2023012506020,JNE,45556,99910,2534902300047253,6,9
4684,TRD2023012506023,JNE,45556,97511,2534902300047246,3,5
4685,TRD2023012506025,JNE,45556,99351,2534902300047972,2,4
4686,TRD2023012506027,JNE,45556,97662,2534902300047519,1,10
4687,TRD2023012506031,JNE,45556,97853,2534902300047584,5,7
4688,TRD2023012506033,JNE,45556,99967,2534902300047857,4,6
4689,TRD2023012506038,JNE,45556,99352,2534902300047618,4,6
4690,TRD2023012506039,JNE,45556,99663,2534902300047741,6,9
4691,TRD2023012506045,JNE,45556,69291,2534902300047790,3,6
4692,TRD2023012506050,JNE,45556,99910,2534902300047212,6,9
4693,TRD2023012506055,JNE,45556,99777,2534902300048434,1,10
4694,TRD2023012506056,JNE,45556,77482,2534902300047691,5,7
4695,TRD2023012506057,JNE,45556,99359,2534902300048012,6,9
4696,TRD2023012506059,JNE,45556,99351,2534902300048038,2,4
4697,TRD2023012506069,JNE,45556,98215,2534902300047816,6,9
4698,TRD2023012506073,JNE,45556,86472,2534902300047493,1,10
4699,TRD2023012506076,JNE,45556,85614,2534902300048699,3,5
4700,TRD2023012506082,JNE,45556,97127,2534902300048210,2,3
4701,TRD2023012506085,JNE,45556,95371,2534902300048368,5,7
4702,TRD2023012506087,JNE,45556,74454,2534902300048111,5,7
4703,TRD2023012506094,JNE,45556,20136,2534902300047709,2,3
4704,TRD2023012506096,JNE,45556,90225,2534902300049788,5,7
4705,TRD2023012506097,JNE,45556,25586,2534902300048756,5,7
4706,TRD2023012506098,JNE,45556,29427,2534902300047485,2,3
4707,TRD2023012506100,JNE,45556,29431,2534902300048186,2,3
4708,TRD2023012506102,JNE,45556,22153,2534902300048327,5,7
4709,TRD2023012506106,JNE,45556,36123,2534902300048913,2,3
4710,TRD2023012506110,JNE,45556,99777,2534902300048350,1,10
4711,TRD2023012506114,JNE,45556,71419,2534902300048087,3,5
4712,TRD2023012506115,JNE,45556,99351,2534902300048020,2,4
4713,TRD2023012506116,JNE,45556,13620,2534902300048103,1,2
4714,TRD2023012506135,JNE,45556,86684,2534902300048269,1,10
4715,TRD2023012506145,JNE,45556,85119,2534902300048616,2,3
4716,TRD2023012506158,JNE,45556,99351,2534902300047915,2,4
4717,TRD2023012506159,JNE,45556,99352,2534902300047956,4,6
4718,TRD2023012506162,JNE,45556,99359,2534902300049010,6,9
4719,TRD2023012506175,JNE,45556,97234,2534902300049291,2,3
4720,TRD2023012506177,JNE,45556,28784,2534902300049093,5,7
4721,TRD2023012506182,JNE,45556,98261,2534902300050042,1,10
4722,TRD2023012506183,JNE,45556,75655,2534902300049838,5,7
4723,TRD2023012506191,JNE,45556,29437,2534902300049002,2,3
4724,TRD2023012506192,JNE,45556,99359,2534902300048251,6,9
4725,TRD2023012506199,JNE,45556,22381,2534902300049051,5,7
4726,TRD2023012506200,JNE,45556,97771,2534902300048749,1,10
4727,TRD2023012506222,JNE,45556,97464,2534902300049648,1,10
4728,TRD2023012506230,JNE,45556,91651,2534902300050174,5,7
4729,TRD2023012506231,JNE,45556,77554,2534902300049713,3,5
4730,TRD2023012506238,JNE,45556,28772,2534902300049424,5,7
4731,TRD2023012506252,JNE,45556,97721,2534902300049572,5,7
4732,TRD2023012506254,,45556,98315,2534902300050083,,
4733,TRD2023012506258,JNE,45556,95127,2534902300050455,2,3
4734,TRD2023012506263,JNE,45556,95251,2534902300048921,2,3
4735,TRD2023012506266,JNE,45556,97127,2534902300048970,2,3
4736,TRD2023012506269,JNE,45556,99910,2534902300048988,6,9
4737,TRD2023012506271,JNE,45556,98813,2534902300050109,6,9
4738,TRD2023012506272,JNE,45556,99563,2534902300049515,6,9
4739,TRD2023012506273,JNE,45556,99663,2534902300050638,6,9
4740,TRD2023012506275,JNE,45556,99373,2534902300050380,6,9
4741,TRD2023012506280,JNE,45556,99351,2534902300049127,2,4
4742,TRD2023012506283,JNE,45556,98418,2534902300050349,2,4
4743,TRD2023012506291,JNE,45556,75774,2534902300050018,5,7
4744,TRD2023012506296,JNE,45556,73881,2534902300050844,5,7
4745,TRD2023012506298,JNE,45556,98813,2534902300050182,6,9
4746,TRD2023012506302,JNE,45556,86115,2534902300049994,5,9
4747,TRD2023012506303,JNE,45556,99351,2534902300049374,2,4
4748,TRD2023012506313,JNE,45556,80113,2534902300050604,1,2
4749,TRD2023012506316,JNE,45556,99351,2534902300049473,2,4
4750,TRD2023012506319,JNE,45556,97573,2534902300049507,1,10
4751,TRD2023012506320,JNE,45556,22742,2534902300050315,5,7
4752,TRD2023012506321,JNE,45556,28784,2534902300049564,5,7
4753,TRD2023012506322,JNE,45556,98261,2534902300050612,1,10
4754,TRD2023012506330,JNE,45556,92161,2534902300050760,5,7
4755,TRD2023012506341,JNE,45556,97764,2534902300051057,5,7
4756,TRD2023012506344,JNE,45556,94711,2534902300051040,3,5
4757,TRD2023012506347,JNE,45556,77115,2534902300050034,2,3
4758,TRD2023012506355,JNE,45556,99777,2534902300050125,1,10
4759,TRD2023012506360,JNE,45556,28784,2534902300050067,5,7
4760,TRD2023012506365,JNE,45556,22474,2534902300051115,3,5
4761,TRD2023012506367,JNE,45556,95117,2534902300050141,2,3
4762,TRD2023012506368,JNE,45556,95231,2534902300051719,2,3
4763,TRD2023012506371,JNE,45556,99910,2534902300050166,6,9
4764,TRD2023012506375,JNE,45556,99616,2534902300050240,6,9
4765,TRD2023012506378,JNE,45556,20223,2534902300050802,2,3
4766,TRD2023012506380,JNE,45556,97794,2534902300051776,1,10
4767,TRD2023012506381,JNE,45556,97611,2534902300052022,1,10
4768,TRD2023012506383,JNE,45556,60161,2534902300051560,1,2
4769,TRD2023012506386,JNE,45556,97574,2534902300051396,1,10
4770,TRD2023012506389,JNE,45556,93354,2534902300051750,5,7
4771,TRD2023012506391,JNE,45556,99352,2534902300051941,4,6
4772,TRD2023012506392,JNE,45556,98215,2534902300050406,6,9
4773,TRD2023012506405,JNE,45556,92119,2534902300051289,5,7
4774,TRD2023012506417,JNE,45556,97464,2534902300050539,1,10
4775,TRD2023012506419,JNE,45556,99351,2534902300050646,2,4
4776,TRD2023012506428,JNE,45556,93727,2534902300052451,3,5
4777,TRD2023012506431,JNE,45556,84251,2534902300052063,3,6
4778,TRD2023012506438,JNE,45556,84455,2534902300051305,3,6
4779,TRD2023012506453,JNE,45556,70619,2534902300051495,3,5
4780,TRD2023012506455,JNE,45556,98415,2534902300052089,2,4
4781,TRD2023012506456,JNE,45556,41371,2534902300051909,1,2
4782,TRD2023012506458,JNE,45556,78662,2534902300052170,5,7
4783,TRD2023012506467,JNE,45556,66151,2534902300051834,3,6
4784,TRD2023012506468,JNE,45556,52253,2534902300051032,3,6
4785,TRD2023012506474,JNE,45556,41371,2534902300051792,1,2
4786,TRD2023012506476,JNE,45556,74181,2534902300052402,5,7
4787,TRD2023012506479,JNE,45556,93231,2534902300051271,2,3
4788,TRD2023012506484,JNE,45556,95651,2534902300051883,5,7
4789,TRD2023012506491,JNE,45556,93727,2534902300051958,3,5
4790,TRD2023012506507,JNE,45556,83573,2534902300052097,3,6
4791,TRD2023012506512,JNE,45556,96215,2534902300052071,3,5
4792,TRD2023012506514,JNE,45556,45151,2534902300052709,2,3
4793,TRD2023012506519,JNE,45556,60293,2534902300052220,1,2
4794,TRD2023012506522,JNE,45556,99910,2534902300052295,6,9
4795,TRD2023012506524,JNE,45556,85771,2534902300052196,1,10
4796,TRD2023012506526,JNE,45556,99465,2534902300052725,6,9
4797,TRD2023012506529,JNE,45556,99351,2534902300052469,2,4
4798,TRD2023012506537,JNE,45556,85519,2534902300052410,3,5
4799,TRD2023012506539,JNE,45556,94711,2534902300052972,3,5
4800,TRD2023012506540,JNE,45556,75655,2534902300052675,5,7
4801,TRD2023012506542,JNE,45556,91852,2534902300053004,5,7
4802,TRD2023012506543,JNE,45556,98161,2534902300052980,6,9
4803,TRD2023012506544,JNE,45556,97127,2534902300052626,2,3
4804,TRD2023012506545,JNE,45556,99616,2534902300053087,6,9
4805,TRD2023012506547,JNE,45556,99511,2534902300052899,4,6
4806,TRD2023012506548,JNE,45556,99223,2534902300052873,2,4
4807,TRD2023012506551,JNE,45556,98261,2534902300052683,1,10
4808,TRD2023012506554,JNE,45556,91111,2534902300052808,3,5
4809,TRD2023012506555,JNE,45556,97853,2534902300052923,5,7
4810,TRD2023012506558,JNE,45556,99223,2534902300052832,2,4
4811,TRD2023012506565,JNE,45556,98813,2534902300053020,6,9
4812,TRD2023012506566,JNE,45556,95612,2534902300052881,5,7
4813,TRD2023012506567,JNE,45556,97127,2534902300052782,2,3
4814,TRD2023012506572,JNE,45556,98215,2534902300053103,6,9
4815,TRD2023012506575,JNE,45556,97464,2534902300053061,1,10
4816,TRD2023012603716,JNE,17148,97721,0733272300119657,2,3
4817,TRD2023012603718,JNE,17148,78863,0733272300119665,5,7
4818,TRD2023012603729,JNE,17148,21273,0733272300120077,3,6
4819,TRD2023012603738,JNE,17148,97721,0733272300119673,2,3
4820,TRD2023012603750,JNE,17148,78862,0733272300120028,5,7
4821,TRD2023012603759,JNE,17148,97764,0733272300120093,5,7
4822,TRD2023012603784,JNE,45556,98856,2534902300053178,6,9
4823,TRD2023012603788,,45556,98314,2534902300053145,,
4824,TRD2023012603826,JNE,17148,99352,0733272300120234,6,9
4825,TRD2023012603829,JNE,17148,85362,0733272300120135,5,9
4826,TRD2023012603831,JNE,17148,77554,0733272300120143,3,5
4827,TRD2023012603926,JNE,45556,99113,2534902300053236,2,4
4828,TRD2023012603927,JNE,45556,94974,2534902300053228,5,7
4829,TRD2023012603928,JNE,45556,97721,2534902300053319,5,7
4830,TRD2023012603931,JNE,45556,97794,2534902300053269,1,10
4831,TRD2023012603944,JNE,45556,93118,2534902300053707,2,3
4832,TRD2023012603960,JNE,45556,75555,2534902300054051,1,10
4833,TRD2023012603967,JNE,45556,24651,2534902300054093,5,7
4834,TRD2023012603973,JNE,45556,32159,2534902300054101,4,6
4835,TRD2023012603979,JNE,45556,24651,2534902300053871,5,7
4836,TRD2023012603980,JNE,45556,11450,2534902300054077,1,2
4837,TRD2023012603983,JNE,45556,28286,2534902300054432,2,3
4838,TRD2023012603991,JNE,45556,92511,2534902300053400,5,7
4839,TRD2023012603993,JNE,45556,99223,2534902300053491,2,4
4840,TRD2023012604001,JNE,45556,14540,2534902300054366,1,2
4841,TRD2023012604006,JNE,45556,96121,2534902300054259,2,3
4842,TRD2023012604008,JNE,45556,95511,2534902300054333,3,5
4843,TRD2023012604015,JNE,45556,26366,2534902300053566,5,7
4844,TRD2023012604022,JNE,45556,16452,2534902300053673,1,2
4845,TRD2023012604039,JNE,45556,98813,2534902300054242,6,9
4846,TRD2023012604045,JNE,45556,99352,2534902300054010,4,6
4847,TRD2023012604049,JNE,45556,69491,2534902300054127,1,10
4848,TRD2023012604096,JNE,20148,22457,0434532300029640,1,2
4849,TRD2023012604100,JNE,20148,21471,0434532300029533,1,3
4850,TRD2023012604107,JNE,20148,23671,0434532300029608,5,7
4851,TRD2023012604118,JNE,20148,22153,0434532300029541,1,3
4852,TRD2023012604127,JNE,20148,20373,0434532300030168,1,3
4853,TRD2023012604132,JNE,20148,22865,0434532300029988,5,6
4854,TRD2023012604133,JNE,20148,22976,0434532300029848,1,3
4855,TRD2023012604136,JNE,20148,22463,0434532300029947,1,3
4856,TRD2023012604152,JNE,20148,21455,0434532300029954,1,3
4857,TRD2023012604157,JNE,20148,20585,0434532300030077,1,3
4858,TRD2023012604165,JNE,20148,22452,0434532300030150,1,3
4859,TRD2023012604166,JNE,20148,23894,0434532300029962,1,10
4860,TRD2023012604177,JNE,30154,35136,0930842300021144,1,2
4861,TRD2023012604190,JNE,30154,31311,0930842300021268,2,3
4862,TRD2023012604194,JNE,30154,34767,0930842300021755,2,3
4863,TRD2023012604249,JNE,28155,28471,4727892300021999,3,6
4864,TRD2023012604255,JNE,28155,27563,4727892300022062,5,6
4865,TRD2023012604257,JNE,28155,28784,4727892300022039,3,6
4866,TRD2023012604258,JNE,28155,29439,4727892300022310,2,3
4867,TRD2023012604282,JNE,28155,29152,4727892300022336,3,4
4868,TRD2023012604291,JNE,28155,27778,4727892300022179,5,6
4869,TRD2023012604292,JNE,28155,29439,4727892300022393,2,3
4870,TRD2023012604296,JNE,20148,20585,0434532300030226,1,3
4871,TRD2023012604299,JNE,20148,22874,0434532300030218,5,6
4872,TRD2023012604307,JNE,20148,24351,0434532300030341,3,5
4873,TRD2023012604309,JNE,20148,22774,0434532300030382,1,3
4874,TRD2023012604311,JNE,20148,24354,0434532300030440,5,7
4875,TRD2023012604312,JNE,20148,20581,0434532300030424,1,3
4876,TRD2023012604315,JNE,20148,20634,0434532300030333,1,2
4877,TRD2023012604317,JNE,20148,22564,0434532300030374,1,3
4878,TRD2023012604319,JNE,20148,23362,0434532300030192,5,7
4879,TRD2023012604323,JNE,80117,85231,0532932300026623,1,2
4880,TRD2023012604324,JNE,80117,80861,0532932300026516,2,3
4881,TRD2023012604327,JNE,80117,85362,0532932300026532,2,3
4882,TRD2023012604328,JNE,80117,86413,0532932300026664,2,3
4883,TRD2023012604335,JNE,80117,83571,0532932300026615,5,6
4884,TRD2023012604344,JNE,80117,86116,0532932300026896,5,6
4885,TRD2023012604346,JNE,80117,87217,0532932300026870,2,3
4886,TRD2023012604371,JNE,80117,82261,0532932300026938,2,3
4887,TRD2023012604385,JNE,80117,81171,0532932300026789,2,3
4888,TRD2023012604388,JNE,17148,97713,0733272300120309,2,3
4889,TRD2023012604390,JNE,17148,97127,0733272300120366,2,3
4890,TRD2023012604395,JNE,17148,97713,0733272300120325,2,3
4891,TRD2023012604407,JNE,17148,97791,0733272300120416,5,7
4892,TRD2023012604409,JNE,17148,97662,0733272300120549,1,10
4893,TRD2023012604412,JNE,17148,97752,0733272300120374,5,7
4894,TRD2023012604416,JNE,17148,97853,0733272300120424,5,7
4895,TRD2023012604419,JNE,17148,97853,0733272300120382,5,7
4896,TRD2023012604433,JNE,17148,97853,0733272300120630,5,7
4897,TRD2023012604439,JNE,17148,97762,0733272300120580,3,5
4898,TRD2023012604445,JNE,17148,97127,0733272300120556,2,3
4899,TRD2023012604449,JNE,17148,97791,0733272300120564,5,7
4900,TRD2023012604450,JNE,17148,97713,0733272300120663,2,3
4901,TRD2023012604456,JNE,17148,97762,0733272300120440,3,5
4902,TRD2023012604457,JNE,17148,97127,0733272300120697,2,3
4903,TRD2023012604461,JNE,17148,97611,0733272300120648,1,10
4904,TRD2023012604462,JNE,17148,97762,0733272300120606,3,5
4905,TRD2023012604464,JNE,17148,97127,0733272300120457,2,3
4906,TRD2023012604468,JNE,17148,22994,0733272300120721,3,6
4907,TRD2023012604470,JNE,17148,23891,0733272300120705,1,10
4908,TRD2023012604472,JNE,17148,93413,0733272300120838,3,5
4909,TRD2023012604481,JNE,17148,28983,0733272300120846,1,10
4910,TRD2023012604482,JNE,17148,79367,0733272300120788,5,7
4911,TRD2023012604489,JNE,17148,94971,0733272300121349,5,7
4912,TRD2023012604504,JNE,17148,97762,0733272300120895,3,5
4913,TRD2023012604527,JNE,17148,97762,0733272300121364,3,5
4914,TRD2023012604528,JNE,17148,75619,0733272300120978,1,10
4915,TRD2023012604546,JNE,17148,28554,0733272300121455,3,6
4916,TRD2023012604549,JNE,17148,90231,0733272300121091,2,3
4917,TRD2023012604551,JNE,17148,91111,0733272300121588,3,5
4918,TRD2023012604553,JNE,17148,74161,0733272300121299,5,7
4919,TRD2023012604554,JNE,17148,20154,0733272300121158,1,2
4920,TRD2023012604555,JNE,17148,97752,0733272300121117,5,7
4921,TRD2023012604567,JNE,45556,99910,2534902300054473,6,9
4922,TRD2023012604568,,45556,98362,2534902300054507,,
4923,TRD2023012604571,JNE,45556,98811,2534902300054481,6,9
4924,TRD2023012604582,,45556,98314,2534902300054655,,
4925,TRD2023012604583,JNE,45556,98118,2534902300054622,4,6
4926,TRD2023012604591,,45556,98314,2534902300054861,,
4927,TRD2023012604599,JNE,45556,99352,2534902300055025,4,6
4928,TRD2023012604601,JNE,45556,99351,2534902300055116,2,4
4929,TRD2023012604602,JNE,45556,98118,2534902300054770,4,6
4930,TRD2023012604604,JNE,45556,99663,2534902300054978,6,9
4931,TRD2023012604609,JNE,45556,99910,2534902300055181,6,9
4932,TRD2023012604610,JNE,45556,98813,2534902300054754,6,9
4933,TRD2023012604611,JNE,45556,98813,2534902300054838,6,9
4934,TRD2023012604613,JNE,45556,98415,2534902300055090,2,4
4935,TRD2023012604617,JNE,45556,99910,2534902300054960,6,9
4936,TRD2023012604620,JNE,45556,99351,2534902300055108,2,4
4937,TRD2023012604624,JNE,45556,99351,2534902300054911,2,4
4938,TRD2023012604628,JNE,45556,99351,2534902300054796,2,4
4939,TRD2023012604632,JNE,45556,99351,2534902300055041,2,4
4940,TRD2023012604634,JNE,45556,98813,2534902300054788,6,9
4941,TRD2023012604636,JNE,45556,99910,2534902300055058,6,9
4942,TRD2023012604643,JNE,30154,36134,0930842300021904,1,2
4943,TRD2023012604648,JNE,30154,38223,0930842300021896,1,2
4944,TRD2023012604651,JNE,30154,33681,0930842300021938,2,3
4945,TRD2023012604660,JNE,45556,99223,2534902300055272,2,4
4946,TRD2023012604663,JNE,45556,98813,2534902300055199,6,9
4947,TRD2023012604666,,45556,98314,2534902300055256,,
4948,TRD2023012604668,JNE,45556,98813,2534902300055355,6,9
4949,TRD2023012604673,JNE,45556,99358,2534902300055348,4,6
4950,TRD2023012604675,JNE,45556,98415,2534902300055264,2,4
4951,TRD2023012604677,JNE,45556,99616,2534902300055322,6,9
4952,TRD2023012604682,JNE,45556,99910,2534902300055405,6,9
4953,TRD2023012604689,,45556,98314,2534902300055447,,
4954,TRD2023012604690,JNE,45556,99910,2534902300055439,6,9
4955,TRD2023012604691,JNE,45556,99358,2534902300055496,4,6
4956,TRD2023012604692,JNE,45556,99910,2534902300055488,6,9
4957,TRD2023012604693,JNE,45556,98118,2534902300055538,4,6
4958,TRD2023012604694,JNE,45556,99223,2534902300055462,2,4
4959,TRD2023012604695,JNE,45556,99352,2534902300055504,4,6
4960,TRD2023012604696,JNE,45556,98856,2534902300055470,6,9
4961,TRD2023012604701,JNE,17148,97762,0733272300121646,3,5
4962,TRD2023012604706,JNE,17148,97751,0733272300121679,2,3
4963,TRD2023012604709,JNE,17148,97721,0733272300121687,2,3
4964,TRD2023012604712,JNE,17148,97127,0733272300121695,2,3
4965,TRD2023012604713,JNE,17148,97721,0733272300121661,2,3
4966,TRD2023012604714,JNE,17148,97853,0733272300121653,5,7
4967,TRD2023012604725,JNE,17148,93774,0733272300121737,5,7
4968,TRD2023012604757,JNE,80117,83671,0532932300027308,2,3
4969,TRD2023012605330,JNE,11450,28992,0136932300059301,3,6
4970,TRD2023012605331,JNE,11450,28992,0136932300059327,3,6
4971,TRD2023012605346,JNE,11450,96214,0136932300059475,5,7
4972,TRD2023012605347,JNE,11450,21184,0136932300059640,3,6
4973,TRD2023012605354,JNE,11450,91994,0136932300059517,3,5
4974,TRD2023012605358,JNE,11450,80515,0136932300059715,2,3
4975,TRD2023012605361,JNE,11450,78553,0136932300060473,5,7
4976,TRD2023012605362,JNE,11450,77457,0136932300059582,5,7
4977,TRD2023012605364,JNE,11450,78617,0136932300060523,3,5
4978,TRD2023012605385,JNE,11450,96136,0136932300060085,2,3
4979,TRD2023012605388,JNE,11450,73112,0136932300059541,1,2
4980,TRD2023012605391,JNE,11450,90243,0136932300060077,2,3
4981,TRD2023012605392,JNE,11450,74214,0136932300060507,5,7
4982,TRD2023012605393,JNE,11450,78876,0136932300060739,5,7
4983,TRD2023012605397,JNE,11450,78862,0136932300060283,5,7
4984,TRD2023012605401,JNE,11450,80361,0136932300060036,1,2
4985,TRD2023012605405,JNE,11450,96181,0136932300060804,3,5
4986,TRD2023012605413,JNE,11450,79211,0136932300060515,3,5
4987,TRD2023012605418,JNE,11450,55772,0136932300060325,2,3
4988,TRD2023012605429,JNE,11450,75124,0136932300059814,2,3
4989,TRD2023012605430,JNE,11450,77312,0136932300059897,3,5
4990,TRD2023012605434,JNE,11450,75558,0136932300059707,1,10
4991,TRD2023012605437,JNE,11450,77152,0136932300059855,5,7
4992,TRD2023012605439,JNE,11450,77482,0136932300059632,5,7
4993,TRD2023012605443,JNE,11450,29438,0136932300060010,1,2
4994,TRD2023012605453,JNE,11450,24651,0136932300060374,3,6
4995,TRD2023012605456,JNE,11450,24582,0136932300060333,3,6
4996,TRD2023012605472,JNE,11450,90712,0136932300060671,3,5
4997,TRD2023012605478,JNE,11450,91871,0136932300060747,5,7
4998,TRD2023012605487,JNE,11450,91131,0136932300060234,3,5
4999,TRD2023012605489,JNE,11450,94475,0136932300060911,5,7
5000,TRD2023012605491,JNE,11450,94974,0136932300060861,5,7
5001,TRD2023012605492,JNE,11450,94233,0136932300060796,2,3
5002,TRD2023012605498,JNE,11450,94965,0136932300061406,5,7
5003,TRD2023012605501,JNE,11450,31627,0136932300060986,2,3
5004,TRD2023012605505,JNE,11450,94717,0136932300060978,3,5
5005,TRD2023012605506,JNE,11450,94231,0136932300060655,2,3
5006,TRD2023012605508,JNE,11450,25572,0136932300061182,3,6
5007,TRD2023012605511,JNE,11450,25222,0136932300060887,1,2
5008,TRD2023012605512,JNE,11450,30257,0136932300061141,1,2
5009,TRD2023012605513,JNE,11450,30711,0136932300061059,2,3
5010,TRD2023012605514,JNE,11450,31311,0136932300060648,2,3
5011,TRD2023012605519,JNE,11450,22564,0136932300061166,3,6
5012,TRD2023012605520,JNE,11450,21474,0136932300060820,3,6
