No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,nameKelurahan,namaKecamatan,namaKota,provinceName
1079,Kota Bandung,40135,-6.1341,106.8325,57463,Pundungsari,Cawas,Klaten,Jawa Tengah
1080,Kota Bandung,40135,-6.1341,106.8325,57465,Kedungan,Ceper,Klaten,Jawa Tengah
1081,Kota Bandung,40135,-6.1341,106.8325,57471,Sidoharjo,Delanggu,Klaten,Jawa Tengah
1082,Kota Bandung,40135,-6.1341,106.8325,57455,Baturan,Gantiwarno,Klaten,Jawa Tengah
1083,Kota Bandung,40135,-6.1341,106.8325,57481,Bandungan,Jatinom,Klaten,Jawa Tengah
1084,Kota Bandung,40135,-6.1341,106.8325,57452,Gumul,Jogonalan,Klaten,Jawa Tengah
1085,Kota Bandung,40135,-6.1341,106.8325,57472,Bolopleret,Juwiring,Klaten,Jawa Tengah
1086,Kota Bandung,40135,-6.1341,106.8325,57451,Dusun I,Kalikotes,Klaten,Jawa Tengah
1087,Kota Bandung,40135,-6.1341,106.8325,57475,Jeblok,Karanganom,Klaten,Jawa Tengah
1088,Kota Bandung,40135,-6.1341,106.8325,57464,Kalangan,Karangdowo,Klaten,Jawa Tengah
1089,Kota Bandung,40135,-6.1341,106.8325,57483,Banyuaeng,Karangnongko,Klaten,Jawa Tengah
1090,Kota Bandung,40135,-6.1341,106.8325,57486,Karanglo,Kebonarum,Klaten,Jawa Tengah
1091,Kota Bandung,40135,-6.1341,106.8325,57484,Balerante,Kemalang,Klaten,Jawa Tengah
1092,Kota Bandung,40135,-6.1341,106.8325,57422,Ngrundul,Klaten Selatan,Klaten,Jawa Tengah
1093,Kota Bandung,40135,-6.1341,106.8325,57417,Kalikotes,Klaten Tengah,Klaten,Jawa Tengah
1094,Kota Bandung,40135,-6.1341,106.8325,57438,Gemblegan,Klaten Utara,Klaten,Jawa Tengah
1095,Kota Bandung,40135,-6.1341,106.8325,57485,Barukan,Manisrenggo,Klaten,Jawa Tengah
1096,Kota Bandung,40135,-6.1341,106.8325,57468,Beji,Pedan,Klaten,Jawa Tengah
1097,Kota Bandung,40135,-6.1341,106.8325,57474,Borongan,Polanharjo,Klaten,Jawa Tengah
1098,Kota Bandung,40135,-6.1341,106.8325,57482,Butuh,Tulung,Klaten,Jawa Tengah
1099,Kota Bandung,40135,-6.1341,106.8325,57461,Bogem,Wedi,Klaten,Jawa Tengah
1100,Kota Bandung,40135,-6.1341,106.8325,57473,Wonosari (Wonososa),Trucuk,Klaten,Jawa Tengah
1101,Kota Bandung,40135,-6.1341,106.8325,57473,Carikan,Wonosari,Klaten,Jawa Tengah
1102,Kota Bandung,40135,-6.1341,106.8325,57466,Sogaten,Ngawen,Klaten,Jawa Tengah
1103,Kota Bandung,40135,-6.1341,106.8325,57454,Karanganom,Prambanan,Klaten,Jawa Tengah
1104,Kota Bandung,40135,-6.1341,106.8325,59327,Krajan,Bae,Kudus,Jawa Tengah
1105,Kota Bandung,40135,-6.1341,106.8325,59353,Cendono,Dawe,Kudus,Jawa Tengah
1106,Kota Bandung,40135,-6.1341,106.8325,59333,Besito,Gebog,Kudus,Jawa Tengah
1107,Kota Bandung,40135,-6.1341,106.8325,59347,Jati Kulon,Jati,Kudus,Jawa Tengah
1108,Kota Bandung,40135,-6.1341,106.8325,59382,Bulung Kulon,Jekulo,Kudus,Jawa Tengah
1109,Kota Bandung,40135,-6.1341,106.8325,59316,Jati Kulon,KOTA KUDUS,Kudus,Jawa Tengah
1110,Kota Bandung,40135,-6.1341,106.8325,59381,Golantepus,Mejobo,Kudus,Jawa Tengah
1111,Kota Bandung,40135,-6.1341,106.8325,59372,Ketanjung,Undaan,Kudus,Jawa Tengah
1112,Kota Bandung,40135,-6.1341,106.8325,59332,Bakalankrapyak,Kaliwungu,Kudus,Jawa Tengah
1113,Kota Bandung,40135,-6.1341,106.8325,56124,Rejowinangun Selatan,Magelang Selatan,Magelang Kota,Jawa Tengah
1114,Kota Bandung,40135,-6.1341,106.8325,56112,Wates,Magelang Tengah,Magelang Kota,Jawa Tengah
1115,Kota Bandung,40135,-6.1341,106.8325,56115,Jambewangi,Magelang Utara,Magelang Kota,Jawa Tengah
1116,Kota Bandung,40135,-6.1341,106.8325,59186,Batursari,Batangan,Pati,Jawa Tengah
1117,Kota Bandung,40135,-6.1341,106.8325,59157,Bleber,Cluwak,Pati,Jawa Tengah
1118,Kota Bandung,40135,-6.1341,106.8325,59158,Alasdowo,Dukuhseti,Pati,Jawa Tengah
1119,Kota Bandung,40135,-6.1341,106.8325,59162,Bageng,Gembong,Pati,Jawa Tengah
1120,Kota Bandung,40135,-6.1341,106.8325,59156,Bancak,Gunungwungkal,Pati,Jawa Tengah
1121,Kota Bandung,40135,-6.1341,106.8325,59184,Tegalarum,Jaken,Pati,Jawa Tengah
1122,Kota Bandung,40135,-6.1341,106.8325,59182,Bungasrejo,Jakenan,Pati,Jawa Tengah
1123,Kota Bandung,40135,-6.1341,106.8325,59185,Agungmulyo,Juwana,Pati,Jawa Tengah
1124,Kota Bandung,40135,-6.1341,106.8325,59171,Beketel,Kayen,Pati,Jawa Tengah
1125,Kota Bandung,40135,-6.1341,106.8325,59163,Badegan,Margorejo,Pati,Jawa Tengah
1126,Kota Bandung,40135,-6.1341,106.8325,59154,Bulumanis Kidul,Margoyoso,Pati,Jawa Tengah
1127,Kota Bandung,40135,-6.1341,106.8325,59113,Sukoharjo,Pati,Pati,Jawa Tengah
1128,Kota Bandung,40135,-6.1341,106.8325,59183,Bodeh,Pucakwangi,Pati,Jawa Tengah
1129,Kota Bandung,40135,-6.1341,106.8325,59174,Angkatan Kidul,Tambakromo,Pati,Jawa Tengah
1130,Kota Bandung,40135,-6.1341,106.8325,59155,Ngablak,Tayu,Pati,Jawa Tengah
1131,Kota Bandung,40135,-6.1341,106.8325,59161,Cabak,Tlogowungu,Pati,Jawa Tengah
1132,Kota Bandung,40135,-6.1341,106.8325,59153,Asempapan,Trangkil,Pati,Jawa Tengah
1133,Kota Bandung,40135,-6.1341,106.8325,59152,Bangsalrejo,Wedarijaksa,Pati,Jawa Tengah
1134,Kota Bandung,40135,-6.1341,106.8325,59181,Blingijati,Winong,Pati,Jawa Tengah
1135,Kota Bandung,40135,-6.1341,106.8325,59172,Jimbaran,Sukolilo,Pati,Jawa Tengah
1136,Kota Bandung,40135,-6.1341,106.8325,59173,Koryokalangan,Gabus,Pati,Jawa Tengah
1137,Kota Bandung,40135,-6.1341,106.8325,51111,Wonoyoso,Pekalongan Barat,Pekalongan Kota,Jawa Tengah
1138,Kota Bandung,40135,-6.1341,106.8325,51139,Banyurip Alit,Pekalongan Selatan,Pekalongan Kota,Jawa Tengah
1139,Kota Bandung,40135,-6.1341,106.8325,51122,Poncol,Pekalongan Timur,Pekalongan Kota,Jawa Tengah
1140,Kota Bandung,40135,-6.1341,106.8325,51141,Pabean,Pekalongan Utara,Pekalongan Kota,Jawa Tengah
1141,Kota Bandung,40135,-6.1341,106.8325,52352,Karangasem,Bantarbolang,Pemalang,Jawa Tengah
1142,Kota Bandung,40135,-6.1341,106.8325,52356,Badak,Belik,Pemalang,Jawa Tengah
1143,Kota Bandung,40135,-6.1341,106.8325,52365,Babakan,Bodeh,Pemalang,Jawa Tengah
1144,Kota Bandung,40135,-6.1341,106.8325,52363,Ambokulon,Comal,Pemalang,Jawa Tengah
1145,Kota Bandung,40135,-6.1341,106.8325,52354,Banyumudal,Moga,Pemalang,Jawa Tengah
1146,Kota Bandung,40135,-6.1341,106.8325,52319,Banjarmulya,Pemalang,Pemalang,Jawa Tengah
1147,Kota Bandung,40135,-6.1341,106.8325,52362,Bulu,Petarukan,Pemalang,Jawa Tengah
1148,Kota Bandung,40135,-6.1341,106.8325,52355,Batursari,Pulosari,Pemalang,Jawa Tengah
1149,Kota Bandung,40135,-6.1341,106.8325,52353,Bulakan,Randudongkal,Pemalang,Jawa Tengah
1150,Kota Bandung,40135,-6.1341,106.8325,52371,Ambowetan,Ulujami,Pemalang,Jawa Tengah
1151,Kota Bandung,40135,-6.1341,106.8325,52354,Cibuyur,Warungpring,Pemalang,Jawa Tengah
1152,Kota Bandung,40135,-6.1341,106.8325,52357,Bodas,Watukumpul,Pemalang,Jawa Tengah
1153,Kota Bandung,40135,-6.1341,106.8325,52364,Ampelgading,Ampelgading,Pemalang,Jawa Tengah
1154,Kota Bandung,40135,-6.1341,106.8325,52361,Asemdoyong,Taman,Pemalang,Jawa Tengah
1155,Kota Bandung,40135,-6.1341,106.8325,53353,Banjarsari,Bobotsari,Purbalingga,Jawa Tengah
1156,Kota Bandung,40135,-6.1341,106.8325,53362,Jagalan,Bojongsari,Purbalingga,Jawa Tengah
1157,Kota Bandung,40135,-6.1341,106.8325,53382,Bajong,Bukateja,Purbalingga,Jawa Tengah
1158,Kota Bandung,40135,-6.1341,106.8325,53391,Arenan,Kaligondang,Purbalingga,Jawa Tengah
1159,Kota Bandung,40135,-6.1341,106.8325,53371,Penaruban,Kalimanah,Purbalingga,Jawa Tengah
1160,Kota Bandung,40135,-6.1341,106.8325,53357,Danasari,Karangjambu,Purbalingga,Jawa Tengah
1161,Kota Bandung,40135,-6.1341,106.8325,53355,Baleraksa,Karangmoncol,Purbalingga,Jawa Tengah
1162,Kota Bandung,40135,-6.1341,106.8325,53357,Gondang,Karangreja,Purbalingga,Jawa Tengah
1163,Kota Bandung,40135,-6.1341,106.8325,53392,Bandingan,Kejobong,Purbalingga,Jawa Tengah
1164,Kota Bandung,40135,-6.1341,106.8325,53381,Bakulan,Kemangkon,Purbalingga,Jawa Tengah
1165,Kota Bandung,40135,-6.1341,106.8325,53354,Adiarsa,Kertanegara,Purbalingga,Jawa Tengah
1166,Kota Bandung,40135,-6.1341,106.8325,53361,Candinata,Kutasari,Purbalingga,Jawa Tengah
1167,Kota Bandung,40135,-6.1341,106.8325,53352,Binangun,Mrebet,Purbalingga,Jawa Tengah
1168,Kota Bandung,40135,-6.1341,106.8325,53372,Bojanegara,Padamara,Purbalingga,Jawa Tengah
1169,Kota Bandung,40135,-6.1341,106.8325,53393,Bedagas,Pengadegan,Purbalingga,Jawa Tengah
1170,Kota Bandung,40135,-6.1341,106.8325,53316,Bancar,Purbalingga,Purbalingga,Jawa Tengah
1171,Kota Bandung,40135,-6.1341,106.8325,53356,Bantarbarang,Rembang,Purbalingga,Jawa Tengah
1172,Kota Bandung,40135,-6.1341,106.8325,53354,Banjarkerta,Karanganyar,Purbalingga,Jawa Tengah
1173,Kota Bandung,40135,-6.1341,106.8325,54265,Aglik,Grabag,Purworejo,Jawa Tengah
1174,Kota Bandung,40135,-6.1341,106.8325,54174,Bagelen,Bagelen,Purworejo,Jawa Tengah
1175,Kota Bandung,40135,-6.1341,106.8325,54171,Bajangrejo,Banyuurip,Purworejo,Jawa Tengah
1176,Kota Bandung,40135,-6.1341,106.8325,54183,Bener,Bener,Purworejo,Jawa Tengah
1177,Kota Bandung,40135,-6.1341,106.8325,54261,Blimbing,Bruno,Purworejo,Jawa Tengah
1178,Kota Bandung,40135,-6.1341,106.8325,54264,Andong,Butuh,Purworejo,Jawa Tengah
1179,Kota Bandung,40135,-6.1341,106.8325,54191,Sendangsari,Gebang,Purworejo,Jawa Tengah
1180,Kota Bandung,40135,-6.1341,106.8325,54175,Donorejo,Kaligesing,Purworejo,Jawa Tengah
1181,Kota Bandung,40135,-6.1341,106.8325,54262,Karangduwur (Bedono,Kemiri,Purworejo,Jawa Tengah
1182,Kota Bandung,40135,-6.1341,106.8325,54212,Kaliwatubumi,Kutoarjo,Purworejo,Jawa Tengah
1183,Kota Bandung,40135,-6.1341,106.8325,54181,Banyuasin Kembaran,Loano,Purworejo,Jawa Tengah
1184,Kota Bandung,40135,-6.1341,106.8325,54172,Bojong,Ngombol,Purworejo,Jawa Tengah
1185,Kota Bandung,40135,-6.1341,106.8325,54263,Blekatuk,Pituruh,Purworejo,Jawa Tengah
1186,Kota Bandung,40135,-6.1341,106.8325,54222,Bandungrejo,Bayan,Purworejo,Jawa Tengah
1187,Kota Bandung,40135,-6.1341,106.8325,54173,Sumberejo,Purwodadi,Purworejo,Jawa Tengah
1188,Kota Bandung,40135,-6.1341,106.8325,54118,Baledono,Purworejo,Purworejo,Jawa Tengah
1189,Kota Bandung,40135,-6.1341,106.8325,59263,Banyuurip,Gunem,Rembang,Jawa Tengah
1190,Kota Bandung,40135,-6.1341,106.8325,59252,Babadan,Kaliori,Rembang,Jawa Tengah
1191,Kota Bandung,40135,-6.1341,106.8325,59273,Balongmulyo,Kragan,Rembang,Jawa Tengah
1192,Kota Bandung,40135,-6.1341,106.8325,59271,Babagan,Lasem,Rembang,Jawa Tengah
1193,Kota Bandung,40135,-6.1341,106.8325,59261,Bamban,Pamotan,Rembang,Jawa Tengah
1194,Kota Bandung,40135,-6.1341,106.8325,59262,Banyuurip,Pancur,Rembang,Jawa Tengah
1195,Kota Bandung,40135,-6.1341,106.8325,59265,Bancang,Sale,Rembang,Jawa Tengah
1196,Kota Bandung,40135,-6.1341,106.8325,59274,Babaktulung,Sarang,Rembang,Jawa Tengah
1197,Kota Bandung,40135,-6.1341,106.8325,59264,Bogorejo,Sedan,Rembang,Jawa Tengah
1198,Kota Bandung,40135,-6.1341,106.8325,59272,Bendo,Sluke,Rembang,Jawa Tengah
1199,Kota Bandung,40135,-6.1341,106.8325,59254,Bogorame,Sulang,Rembang,Jawa Tengah
1200,Kota Bandung,40135,-6.1341,106.8325,59255,Bulu,Bulu,Rembang,Jawa Tengah
1201,Kota Bandung,40135,-6.1341,106.8325,59214,Kemirirejo,Rembang,Rembang,Jawa Tengah
1202,Kota Bandung,40135,-6.1341,106.8325,59253,Bogorejo,Sumber,Rembang,Jawa Tengah
1203,Kota Bandung,40135,-6.1341,106.8325,50736,Noborejo,Argomulyo,Salatiga,Jawa Tengah
1204,Kota Bandung,40135,-6.1341,106.8325,50724,Kalicacing,Sidomukti,Salatiga,Jawa Tengah
1205,Kota Bandung,40135,-6.1341,106.8325,50742,Kutowinangun,Tingkir,Salatiga,Jawa Tengah
1206,Kota Bandung,40135,-6.1341,106.8325,50715,Blotongan,Sidorejo,Salatiga,Jawa Tengah
1207,Kota Bandung,40135,-6.1341,106.8325,50269,Tembalang,Banyumanik,Semarang Kota,Jawa Tengah
1208,Kota Bandung,40135,-6.1341,106.8325,50614,Lempongsari,Candisari,Semarang Kota,Jawa Tengah
1209,Kota Bandung,40135,-6.1341,106.8325,50235,Bendan Duwur,Gajah Mungkur,Semarang Kota,Jawa Tengah
1210,Kota Bandung,40135,-6.1341,106.8325,50162,Siwalan,Gayamsari,Semarang Kota,Jawa Tengah
1211,Kota Bandung,40135,-6.1341,106.8325,50231,Karangrejo,Genuk,Semarang Kota,Jawa Tengah
1212,Kota Bandung,40135,-6.1341,106.8325,50226,Lerep,Gunungpati,Semarang Kota,Jawa Tengah
1213,Kota Bandung,40135,-6.1341,106.8325,50185,Karanganyar,Ngaliyan,Semarang Kota,Jawa Tengah
1214,Kota Bandung,40135,-6.1341,106.8325,50192,Batursari,Pedurungan,Semarang Kota,Jawa Tengah
1215,Kota Bandung,40135,-6.1341,106.8325,50148,Sawo,Semarang Barat,Semarang Kota,Jawa Tengah
1216,Kota Bandung,40135,-6.1341,106.8325,50248,Gemah,Semarang Selatan,Semarang Kota,Jawa Tengah
1217,Kota Bandung,40135,-6.1341,106.8325,50131,Pendrikan Kidul,Semarang Tengah,Semarang Kota,Jawa Tengah
1218,Kota Bandung,40135,-6.1341,106.8325,50122,Mlatibaru,Semarang Timur,Semarang Kota,Jawa Tengah
1219,Kota Bandung,40135,-6.1341,106.8325,50173,Tlogosari Kulon,Semarang Utara,Semarang Kota,Jawa Tengah
1220,Kota Bandung,40135,-6.1341,106.8325,50275,Pedalangan,Tembalang,Semarang Kota,Jawa Tengah
1221,Kota Bandung,40135,-6.1341,106.8325,50216,Kliris,Mijen,Semarang Kota,Jawa Tengah
1222,Kota Bandung,40135,-6.1341,106.8325,50151,Jrakah,Tugu,Semarang Kota,Jawa Tengah
1223,Kota Bandung,40135,-6.1341,106.8325,57274,Brangkal,Gemolong,Sragen,Jawa Tengah
1224,Kota Bandung,40135,-6.1341,106.8325,57262,Blangu,Gesi,Sragen,Jawa Tengah
1225,Kota Bandung,40135,-6.1341,106.8325,57256,Banyurip,Jenar,Sragen,Jawa Tengah
1226,Kota Bandung,40135,-6.1341,106.8325,57275,Samberembe,Kalijambe,Sragen,Jawa Tengah
1227,Kota Bandung,40135,-6.1341,106.8325,57222,Guworejo,Karangmalang,Sragen,Jawa Tengah
1228,Kota Bandung,40135,-6.1341,106.8325,57292,Botok,Kedawung,Sragen,Jawa Tengah
1229,Kota Bandung,40135,-6.1341,106.8325,57282,Pulosari,Masaran,Sragen,Jawa Tengah
1230,Kota Bandung,40135,-6.1341,106.8325,57276,Bagor,Miri,Sragen,Jawa Tengah
1231,Kota Bandung,40135,-6.1341,106.8325,57271,Gemantar,Mondokan,Sragen,Jawa Tengah
1232,Kota Bandung,40135,-6.1341,106.8325,57252,Plumbon,Ngrampal,Sragen,Jawa Tengah
1233,Kota Bandung,40135,-6.1341,106.8325,57283,Cangkol,Plupuh,Sragen,Jawa Tengah
1234,Kota Bandung,40135,-6.1341,106.8325,57293,Blimbing,Sambirejo,Sragen,Jawa Tengah
1235,Kota Bandung,40135,-6.1341,106.8325,57253,Karanganyar,Sambung Macan,Sragen,Jawa Tengah
1236,Kota Bandung,40135,-6.1341,106.8325,57214,Plumbungan,Sragen,Sragen,Jawa Tengah
1237,Kota Bandung,40135,-6.1341,106.8325,57272,Cepoko,Sumberlawang,Sragen,Jawa Tengah
1238,Kota Bandung,40135,-6.1341,106.8325,57261,Denanyar,Tangen,Sragen,Jawa Tengah
1239,Kota Bandung,40135,-6.1341,106.8325,57277,Bonagung,Tanon,Sragen,Jawa Tengah
1240,Kota Bandung,40135,-6.1341,106.8325,57281,Bentak,Sidoharjo,Sragen,Jawa Tengah
1241,Kota Bandung,40135,-6.1341,106.8325,57254,Bumiaji,Gondang,Sragen,Jawa Tengah
1242,Kota Bandung,40135,-6.1341,106.8325,57263,Baleharjo,Sukodono,Sragen,Jawa Tengah
1243,Kota Bandung,40135,-6.1341,106.8325,57556,Krajan,Baki,Sukoharjo,Jawa Tengah
1244,Kota Bandung,40135,-6.1341,106.8325,57528,Bendosari,Bendosari,Sukoharjo,Jawa Tengah
1245,Kota Bandung,40135,-6.1341,106.8325,57557,Gentan,Gatak,Sukoharjo,Jawa Tengah
1246,Kota Bandung,40135,-6.1341,106.8325,57169,Karangasem,Kartasura,Sukoharjo,Jawa Tengah
1247,Kota Bandung,40135,-6.1341,106.8325,57554,Jati,Mojolaban,Sukoharjo,Jawa Tengah
1248,Kota Bandung,40135,-6.1341,106.8325,57571,Baran,Nguter,Sukoharjo,Jawa Tengah
1249,Kota Bandung,40135,-6.1341,106.8325,57555,Kajuapak,Polokarto,Sukoharjo,Jawa Tengah
1250,Kota Bandung,40135,-6.1341,106.8325,57561,Keteguhan,Tawangsari,Sukoharjo,Jawa Tengah
1251,Kota Bandung,40135,-6.1341,106.8325,57562,Alasombo,Weru,Sukoharjo,Jawa Tengah
1252,Kota Bandung,40135,-6.1341,106.8325,57552,Kartasura,Grogol,Sukoharjo,Jawa Tengah
1253,Kota Bandung,40135,-6.1341,106.8325,57563,Bulu,Bulu,Sukoharjo,Jawa Tengah
1254,Kota Bandung,40135,-6.1341,106.8325,57511,Pajang,Sukoharjo,Sukoharjo,Jawa Tengah
1255,Kota Bandung,40135,-6.1341,106.8325,57122,Kampung Baru,Jebres,Surakarta (Solo),Jawa Tengah
1256,Kota Bandung,40135,-6.1341,106.8325,57145,Pabelan,Laweyan,Surakarta (Solo),Jawa Tengah
1257,Kota Bandung,40135,-6.1341,106.8325,57117,Mojo,Pasar Kliwon,Surakarta (Solo),Jawa Tengah
1258,Kota Bandung,40135,-6.1341,106.8325,57156,Pasar Kliwon,Serengan,Surakarta (Solo),Jawa Tengah
1259,Kota Bandung,40135,-6.1341,106.8325,57136,Mojosongo,Banjarsari,Surakarta (Solo),Jawa Tengah
1260,Kota Bandung,40135,-6.1341,106.8325,52141,Pesurungan Kidul,Margadana,Tegal Kota,Jawa Tengah
1261,Kota Bandung,40135,-6.1341,106.8325,52112,Kraton,Tegal Barat,Tegal Kota,Jawa Tengah
1262,Kota Bandung,40135,-6.1341,106.8325,52133,Kemandungan,Tegal Selatan,Tegal Kota,Jawa Tengah
1263,Kota Bandung,40135,-6.1341,106.8325,52125,Randugunting,Tegal Timur,Tegal Kota,Jawa Tengah
1264,Kota Bandung,40135,-6.1341,106.8325,56253,Wanutengah,Bulu,Temanggung,Jawa Tengah
1265,Kota Bandung,40135,-6.1341,106.8325,56265,Balesari,Bansari,Temanggung,Jawa Tengah
1266,Kota Bandung,40135,-6.1341,106.8325,56258,Banjarsari,Bejen,Temanggung,Jawa Tengah
1267,Kota Bandung,40135,-6.1341,106.8325,56257,Tegalrejo,Candiroto,Temanggung,Jawa Tengah
1268,Kota Bandung,40135,-6.1341,106.8325,56283,Banaran,Gemawang,Temanggung,Jawa Tengah
1269,Kota Bandung,40135,-6.1341,106.8325,56256,Bandunggede,Jumo,Temanggung,Jawa Tengah
1270,Kota Bandung,40135,-6.1341,106.8325,56282,Gandon,Kaloran,Temanggung,Jawa Tengah
1271,Kota Bandung,40135,-6.1341,106.8325,56252,Bandunggede,Kedu,Temanggung,Jawa Tengah
1272,Kota Bandung,40135,-6.1341,106.8325,56264,Batursari,Kledung,Temanggung,Jawa Tengah
1273,Kota Bandung,40135,-6.1341,106.8325,56271,Badran,Kranggan,Temanggung,Jawa Tengah
1274,Kota Bandung,40135,-6.1341,106.8325,56255,Sigethuk,Ngadirejo,Temanggung,Jawa Tengah
1275,Kota Bandung,40135,-6.1341,106.8325,56254,Bagusan,Parakan,Temanggung,Jawa Tengah
1276,Kota Bandung,40135,-6.1341,106.8325,56272,Gowak,Pringsurat,Temanggung,Jawa Tengah
1277,Kota Bandung,40135,-6.1341,106.8325,56262,Bagusan,Selopampang,Temanggung,Jawa Tengah
1278,Kota Bandung,40135,-6.1341,106.8325,56214,Tidar Selatan,Temanggung,Temanggung,Jawa Tengah
1279,Kota Bandung,40135,-6.1341,106.8325,56261,Banaran,Tembarak,Temanggung,Jawa Tengah
1280,Kota Bandung,40135,-6.1341,106.8325,56263,Balerejo,Tlogomulyo,Temanggung,Jawa Tengah
1281,Kota Bandung,40135,-6.1341,106.8325,56259,Bendungan,Tretep,Temanggung,Jawa Tengah
1282,Kota Bandung,40135,-6.1341,106.8325,56266,Cemoro,Wonoboyo,Temanggung,Jawa Tengah
1283,Kota Bandung,40135,-6.1341,106.8325,56281,Baledu,Kandangan,Temanggung,Jawa Tengah
1284,Kota Bandung,40135,-6.1341,106.8325,57673,Balepanjang,Baturetno,Wonogiri,Jawa Tengah
1285,Kota Bandung,40135,-6.1341,106.8325,57674,Batuwarno,Batuwarno,Wonogiri,Jawa Tengah
1286,Kota Bandung,40135,-6.1341,106.8325,57697,Bulukerto,Bulukerto,Wonogiri,Jawa Tengah
1287,Kota Bandung,40135,-6.1341,106.8325,57663,Baleharjo,Eromoko,Wonogiri,Jawa Tengah
1288,Kota Bandung,40135,-6.1341,106.8325,57683,Bubakan,Girimarto,Wonogiri,Jawa Tengah
1289,Kota Bandung,40135,-6.1341,106.8325,57678,Bayemharjo,Giritontro,Wonogiri,Jawa Tengah
1290,Kota Bandung,40135,-6.1341,106.8325,57675,Kamulan,Giriwoyo,Wonogiri,Jawa Tengah
1291,Kota Bandung,40135,-6.1341,106.8325,57693,Balepanjang,Jatipurno,Wonogiri,Jawa Tengah
1292,Kota Bandung,40135,-6.1341,106.8325,57691,Jatinom,Jatisrono,Wonogiri,Jawa Tengah
1293,Kota Bandung,40135,-6.1341,106.8325,57677,Jeblogan,Karangtengah,Wonogiri,Jawa Tengah
1294,Kota Bandung,40135,-6.1341,106.8325,57696,Bugelan,Kismantoro,Wonogiri,Jawa Tengah
1295,Kota Bandung,40135,-6.1341,106.8325,57662,Bero,Manyaran,Wonogiri,Jawa Tengah
1296,Kota Bandung,40135,-6.1341,106.8325,57678,Gendayakan,Paranggupito,Wonogiri,Jawa Tengah
1297,Kota Bandung,40135,-6.1341,106.8325,57664,Banaran,Pracimantoro,Wonogiri,Jawa Tengah
1298,Kota Bandung,40135,-6.1341,106.8325,57698,Giriharjo,Puhpelem,Wonogiri,Jawa Tengah
1299,Kota Bandung,40135,-6.1341,106.8325,57695,Bakalan,Purwantoro,Wonogiri,Jawa Tengah
1300,Kota Bandung,40135,-6.1341,106.8325,57652,Wonokarto,Selogiri,Wonogiri,Jawa Tengah
1301,Kota Bandung,40135,-6.1341,106.8325,57694,Bulusari,Slogohimo,Wonogiri,Jawa Tengah
1302,Kota Bandung,40135,-6.1341,106.8325,57672,Gondang,Tirtomoyo,Wonogiri,Jawa Tengah
1303,Kota Bandung,40135,-6.1341,106.8325,57615,Bulusulur,Wonogiri,Wonogiri,Jawa Tengah
1304,Kota Bandung,40135,-6.1341,106.8325,57661,Mojopura,Wuryantoro,Wonogiri,Jawa Tengah
1305,Kota Bandung,40135,-6.1341,106.8325,57671,Beji,Nguntoronadi,Wonogiri,Jawa Tengah
1306,Kota Bandung,40135,-6.1341,106.8325,57692,Boto,Jatiroto,Wonogiri,Jawa Tengah
1307,Kota Bandung,40135,-6.1341,106.8325,57681,Gedong,Ngadirojo,Wonogiri,Jawa Tengah
1308,Kota Bandung,40135,-6.1341,106.8325,57682,Jatinom,Sidoharjo,Wonogiri,Jawa Tengah
1309,Kota Bandung,40135,-6.1341,106.8325,56353,Garung,Garung,Wonosobo,Jawa Tengah
1310,Kota Bandung,40135,-6.1341,106.8325,56373,Sidodadi,Kalibawang,Wonosobo,Jawa Tengah
1311,Kota Bandung,40135,-6.1341,106.8325,56372,Bowongso,Kalikajar,Wonosobo,Jawa Tengah
1312,Kota Bandung,40135,-6.1341,106.8325,56364,Bendungan,Kaliwiro,Wonosobo,Jawa Tengah
1313,Kota Bandung,40135,-6.1341,106.8325,56354,Buntu,Kejajar,Wonosobo,Jawa Tengah
1314,Kota Bandung,40135,-6.1341,106.8325,56374,Bener,Kepil,Wonosobo,Jawa Tengah
1315,Kota Bandung,40135,-6.1341,106.8325,56371,Butuh,Kertek,Wonosobo,Jawa Tengah
1316,Kota Bandung,40135,-6.1341,106.8325,56362,Besani,Leksono,Wonosobo,Jawa Tengah
1317,Kota Bandung,40135,-6.1341,106.8325,56351,Bumireso,Mojotengah,Wonosobo,Jawa Tengah
1318,Kota Bandung,40135,-6.1341,106.8325,56373,Banyumudal,Sapuran,Wonosobo,Jawa Tengah
1319,Kota Bandung,40135,-6.1341,106.8325,56361,Adiwarno,Selomerto,Wonosobo,Jawa Tengah
1320,Kota Bandung,40135,-6.1341,106.8325,56365,Besuki,Wadaslintang,Wonosobo,Jawa Tengah
1321,Kota Bandung,40135,-6.1341,106.8325,56352,Banyukembar,Watumalang,Wonosobo,Jawa Tengah
1322,Kota Bandung,40135,-6.1341,106.8325,56318,Bomerto,Wonosobo,Wonosobo,Jawa Tengah
1323,Kota Bandung,40135,-6.1341,106.8325,56362,Garunglor,Sukoharjo,Wonosobo,Jawa Tengah
1324,Kota Bandung,40135,-6.1341,106.8325,56151,Kalegen,Bandongan,Magelang Kabupaten,Jawa Tengah
1325,Kota Bandung,40135,-6.1341,106.8325,56413,Pucungrejo,Borobudur,Magelang Kabupaten,Jawa Tengah
1326,Kota Bandung,40135,-6.1341,106.8325,56191,Sidomulyo,Candimulyo,Magelang Kabupaten,Jawa Tengah
